(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.0893, -0.1496]. Recommendation = [0.0, -1.0581, 1.2248], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.1532, -0.4618]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.1173, 0.3424]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4637, 0.9947]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8246, 0.2114]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.3232, 0.2371]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.1411, 0.0044]. Recommendation = [0.0, 0.4170, 0.0768], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7271, 0.9197]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.5446, 0.6202]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.3188, 0.7367]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.5002, 0.4254]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.6529, -0.1678]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4826, -0.0773]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.2122, 0.2429]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8765, 0.6250]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.7116, 0.3062]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.0815, 1.0136]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.0560, -0.2685]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.3581, 0.0918]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7688, 0.3857]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.4381, -0.1119]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.2188, -0.1722]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7289, 1.3820]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4586, -0.6721]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.9420, -0.0521]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.2038, -0.6828]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.0027, 0.4044]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.0405, 1.0115]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.1121, 0.7475]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.1900, 0.5260]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.0929, 0.0488]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.7674, 0.5656]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6292, 0.8869]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.8925, 0.7642]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0520, 0.4846]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.8631, 0.2650]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.3654, 1.1383]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.8118, 0.6876]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9250, 0.5575]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.2512, -0.3088]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.0172, -0.1154]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.7791, 1.0485]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0457, 0.9458]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0827, 0.7169]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9132, 0.9572]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.3010, 1.4011]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4109, 0.8018]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7373, -0.3782]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.4409, 0.2167]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8414, 0.8513]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.0047, -0.5805]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.1226, 0.8309]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.7282, 0.1579]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6074, 0.4643]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7986, 1.2420]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7111, 0.1730]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6200, 0.6997]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.1787, -0.1376]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.5863, -0.3312]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.4128, -0.3852]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.9992, 0.6889]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9328, 1.2488]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.7364, 1.4514]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6506, 1.1557]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.2696, 1.2189]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0856, 1.0870]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.2461, 0.9495]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.1390, 1.2384]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.1084, 1.4776]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9834, 1.4237]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.3096, 1.3770]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.3487, 0.6116]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.4008, 0.5223]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.2725, 0.4730]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4901, 0.1153]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.2323, -0.4680]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.5396, 1.1659]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.4110, 0.9234]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.6587, 0.3617]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.1250, 0.2027]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0119, 1.6957]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.3041, 1.6495]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.3992, 1.6247]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.3694, -0.2200]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.2921, -0.6175]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.2843, 0.1420]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.5300, 0.4820]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.0218, 0.4635]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0252, 1.2298]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.5075, 1.5624]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.2022, 1.9507]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.4864, 1.8332]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.1076, 1.7686]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.8500, 1.9804]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.1312, 0.9108]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.0236, 1.1492]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.2233, 0.3915]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.3546, 0.6456]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.5410, 1.2127]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.0505, 0.7571]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.3173, 1.9644]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.7658, 1.8912]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6652, 0.5888]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9916, 1.0453]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.6936, -0.1011]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.0238, 0.8345]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9845, 0.3181]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.7817, 0.5081]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8879, 0.3136]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.9628, 0.6756]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.9080, 0.7268]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.5260, 0.3082]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.1217, 0.1686]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.1366, 1.0809]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 1.2222, 1.2903]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.0544, 1.5321]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8511, 1.6001]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.1561, 1.4053]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.8469, 1.3504]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -1.3104, 1.0379]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.4170, -0.4328]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, 0.2091, 0.0837]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -1.0581, 1.2248] = 450.9561, sampling [1.0, -0.0023, -0.2532]. Recommendation = [0.0, -0.1411, 0.0044], Current Cost = 5150.00, Rho = 1.000
