(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0686, -0.0801]. Recommendation = [0.0, 0.6833, 1.1980], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.7981, 0.6335]. Recommendation = [0.0, 0.8207, 0.5461], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.0795, -0.7474]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.6422, -0.5125]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.6910, 0.0040]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.1047, 0.5022]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8484, 1.0046]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.1358, 0.1027]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0594, -0.4664]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.7361, 0.4819]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3931, 0.5141]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.3251, 0.2914]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.4731, 0.0870]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.2418, 0.6589]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.5101, 0.0081]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3315, 0.2155]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0772, -0.1958]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.3111, 0.1259]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0971, 0.9143]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.0451, 0.9057]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3216, -0.6060]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.1475, 0.2956]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3730, -0.2168]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0691, 1.2091]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.9883, 1.0705]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2662, 1.1368]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.1401, 1.0824]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.9027, 1.3358]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0143, 0.4256]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.2479, 0.4009]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8996, 1.1810]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.1520, -0.3150]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2840, 0.8846]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0603, 0.4720]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.7825, -0.2513]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.5998, 0.5076]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.4687, 0.3677]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8352, 0.8351]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.4023, 1.2800]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.1603, 1.3430]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.0604, -0.0463]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.2378, -0.6391]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.4679, -0.2815]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0248, 0.6605]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8562, 0.3877]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.1834, 0.2461]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0837, 1.5866]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8954, 1.5334]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.0018, 1.3589]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2501, 1.4900]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.1307, 1.4204]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.0929, -0.5611]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.6043, 0.1573]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.2572, 0.5658]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.5159, -1.0008]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.5310, -0.0569]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.5084, 0.5787]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.6088, 0.2668]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.3045, 0.9889]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.7350, 0.3428]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0722, -0.3014]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.2871, -0.0851]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0857, 0.0333]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.0416, 0.7293]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.2777, 0.1087]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.5480, 0.4517]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.4913, -0.4004]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.4149, 0.7421]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.5189, 0.6373]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.4494, 0.3535]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3685, 1.0132]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.6745, 0.6856]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7302, 0.4878]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.6320, 0.8398]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.5734, 0.7038]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.5310, 1.6421]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.3303, 1.3933]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.9623, 0.8422]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.9062, 0.2256]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.2232, 0.1630]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.1885, 0.4088]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.8207, 0.5461]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.3858, -0.4351]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.3053, 0.2862]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2038, 1.3087]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.6062, 1.2131]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.1741, 1.4075]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7901, 0.8760]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.6781, 1.0290]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9729, 0.7095]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.8823, 0.4798]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.8894, 0.7669]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.8413, 0.1385]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7094, 0.2181]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9961, 1.1317]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9224, 0.9678]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.8693, 1.1501]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1121, 0.9206]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7008, -0.0756]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9946, 1.3659]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1545, 1.2303]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7784, 1.6310]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.3146, 1.0242]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.2681, 1.4921]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1862, 1.3509]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.4268, 1.2872]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1666, 0.6752]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.2095, 1.7039]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.4319, 1.5726]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.2918, 1.9969]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.4522, 1.8154]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.2478, 1.8569]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1035, 1.7457]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.7251, 1.7269]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9613, 0.5842]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.5524, 1.9595]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.2009, 1.5379]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.8321, 0.3990]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.1445, 1.1461]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.9254, 1.5426]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2363, 1.8108]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.2424, 1.6756]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 0.9820, 1.7917]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, 1.1236, 1.7144]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -0.7421, 1.3246]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.6833, 1.1980] = 402.7498, sampling [1.0, -1.4400, 1.9713]. Recommendation = [0.0, 0.7981, 0.6335], Current Cost = 5150.00, Rho = 1.000
