(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3444, -0.5875]. Recommendation = [0.0, -0.1755, -0.7600], Current Cost = 5005.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6088, 0.1468]. Recommendation = [0.0, 0.4570, -0.0537], Current Cost = 5016.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3430, 0.2894]. Recommendation = [0.0, 0.4570, -0.0537], Current Cost = 5017.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1994, 0.1390]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5018.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1135, 0.0292]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5019.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2098, -0.0485]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5020.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0283, -0.5256]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5021.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3635, 0.4302]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5022.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2064, 0.2420]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5023.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.7009, 0.5536]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5024.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4888, 0.5749]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5025.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4872, 0.4158]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5026.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.7269, 0.2382]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5027.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1523, -0.2799]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5028.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1364, -0.2402]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5029.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1015, -0.0282]. Recommendation = [0.0, 0.3430, 0.2894], Current Cost = 5030.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0168, 0.1729]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5031.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.0712, 0.0431]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5032.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0853, 0.4490]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5033.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2701, 0.4230]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5034.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1974, -0.1440]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5035.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1709, -0.0438]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5036.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6892, 0.7430]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5037.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9033, 0.6563]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5038.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8060, 0.6798]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5039.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8529, 0.8713]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5040.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4548, 0.8949]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5041.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.7589, 0.6102]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5042.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9847, 0.4398]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5043.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.1047, 0.7674]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5044.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8835, 0.7859]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5045.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1589, 0.0483]. Recommendation = [0.0, -0.1015, -0.0282], Current Cost = 5046.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1547, 0.1956]. Recommendation = [0.0, -0.1413, 0.0353], Current Cost = 5047.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.0825, 0.3170]. Recommendation = [0.0, -0.1413, 0.0353], Current Cost = 5048.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2387, 0.0987]. Recommendation = [0.0, -0.1413, 0.0353], Current Cost = 5049.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2251, -0.3197]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5050.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3136, -0.0378]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5051.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3537, -0.1046]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5052.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.5313, 0.0529]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5053.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.0654, 0.1660]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5054.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2318, 0.5380]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5055.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.5844, 0.3322]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5056.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.5189, 0.7168]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5057.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4487, 0.3076]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5058.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6988, -0.0927]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5059.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8713, 1.0627]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5060.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6564, 1.0380]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5061.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9369, 0.9175]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5062.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2005, -0.5057]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5063.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8325, 0.3130]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5064.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3058, -0.1473]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5065.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0095, 0.2835]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5066.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2898, 0.2748]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5067.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1351, 0.5197]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5068.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2556, 0.3682]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5069.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1855, 0.7815]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5070.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2669, 0.0580]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5071.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2086, -0.2121]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5072.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9692, 0.8137]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5073.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0866, 0.5775]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5074.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0669, 1.0550]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5075.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.1487, 0.9753]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5076.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0092, 1.2729]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5077.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0924, 1.1570]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5078.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8106, 1.2806]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5079.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.1763, 1.1640]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5080.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.1623, 1.2355]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5081.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.2957, 1.1398]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5082.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.3285, 0.9060]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5083.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0427, 1.3211]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5084.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1413, 0.0353]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5085.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0041, 1.4933]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5086.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9638, 1.3987]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5087.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.2628, 1.4233]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5088.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.2809, 1.2591]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5089.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3774, 1.3154]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5090.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3482, 0.5053]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5091.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.5387, -0.1909]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5092.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3738, 0.3308]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5093.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.0564, -0.5613]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5094.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2943, 0.4358]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5095.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.5228, 0.1785]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5096.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4637, 0.3372]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5097.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3919, 0.4478]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5098.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4327, 0.3914]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5099.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3682, 0.5507]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5100.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1242, 0.7969]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5101.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9226, 0.7304]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5102.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.0761, 1.5388]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5103.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.7818, -0.5221]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5104.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8628, 0.9761]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5105.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0932, -0.2881]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5106.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4873, 0.4771]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5107.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8757, 0.6887]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5108.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2156, 0.0452]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5109.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2760, -0.1353]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5110.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3569, 0.7050]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5111.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.5535, 0.5836]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5112.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9967, 1.3499]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5113.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6663, 0.1045]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5114.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1565, 0.1147]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5115.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3477, -0.0809]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5116.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.1646, 1.6117]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5117.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9102, 1.7952]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5118.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.0471, 0.5248]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5119.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2301, 0.4949]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5120.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.6046, -0.0875]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5121.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4570, -0.0537]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5122.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4555, -0.2606]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5123.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.4762, 0.3425]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5124.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8916, 1.4569]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5125.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.1950, -0.4700]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5126.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.3175, 1.5547]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5127.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.3644, 1.4129]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5128.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 1.2528, 1.6465]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5129.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.6301, 0.3630]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5130.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.5630, 0.2242]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5131.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.5484, 0.5221]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5132.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.5100, 0.6823]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5133.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4120, 0.5979]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5134.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.3662, 0.7354]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5135.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.6176, 0.4759]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5136.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8019, 1.1333]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5137.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.8849, 0.1857]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5138.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.2239, 0.1219]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5139.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2182, -0.1788]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5140.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.9527, 0.3496]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5141.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.7020, 0.0767]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5142.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.6359, 0.2091]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5143.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.7071, 0.2867]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5144.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.1772, 0.6507]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5145.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, 0.3925, 0.5956]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5146.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.2452, 0.4189]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5147.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.6583, 0.7091]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5148.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.5968, 0.8203]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5149.00, Rho = 0.997
(iter 10) [0.0, -0.1755, -0.7600] = 392.3845, sampling [1.0, -0.4491, 0.9151]. Recommendation = [0.0, -0.1589, 0.0483], Current Cost = 5150.00, Rho = 0.997
