(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.5127, -0.1723]. Recommendation = [0.0, -0.4348, 1.3101], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.6761, 0.1627]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.1352, -0.0293]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.0273, 0.6947]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.2307, 1.9905]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 1.1899, 1.8430]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.9139, 0.9535]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.2023, 0.4472]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.8769, 0.3978]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.3908, 0.0897]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.2073, 0.0827]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.2055, 1.0357]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.7448, 0.4248]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.5908, -0.2754]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.0141, 0.1172]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.7086, 1.1641]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.6871, -0.0478]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.1219, -0.6591]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.3558, -0.4215]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.5220, 1.0317]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.3401, 1.0434]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.5769, 0.0612]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.6115, 0.3767]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.1417, -0.2864]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.9802, 1.3132]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.0950, 1.8098]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.5660, -0.2969]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.4199, 0.1235]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.0902, 1.4635]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.9217, 0.6809]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.3890, -0.0535]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -0.2800, -0.3278]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 1.0479, 0.5991]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, 0.4216, 0.0199]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.4348, 1.3101] = 328.5664, sampling [1.0, -1.1439, 1.2009]. Recommendation = [0.0, -0.2066, 0.1320], Current Cost = 5150.00, Rho = 1.000
