(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.2484, 0.7505]. Recommendation = [0.0, 1.3280, 1.7819], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 1.2877, 0.7946]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 36000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.7017, 1.0773]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 37000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.7585, 0.7324]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 38000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.1124, 1.0983]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 39000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.3603, 0.8610]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 40000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.0408, 0.9452]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 41000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.9478, 1.7883]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 42000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.8577, 0.1796]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 43000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.8781, 1.2149]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 44000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.7563, 0.7241]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 45000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.9311, 0.9196]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 46000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.3949, 0.2049]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 47000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.4733, -0.2111]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 48000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.0758, -0.1135]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 49000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.2516, 1.7415]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 50000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.3468, 1.4052]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 51000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.9619, 1.5607]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 52000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.6415, 1.7720]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 53000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -1.1452, 1.2387]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 54000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.9375, 1.9081]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 55000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.4936, 0.3740]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 56000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.5790, 0.7718]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 57000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.2730, 0.0621]. Recommendation = [0.0, 0.2730, 0.0621], Current Cost = 58000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.5204, 0.0882]. Recommendation = [0.0, 1.3280, 1.7819], Current Cost = 59000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.2085, -0.2217]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 60000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 1.0364, 0.2232]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 61000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 0.2002, 0.3381]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 62000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, -0.5330, 0.2279]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 63000.00, Rho = -1.230
(iter 5) [0.0, 1.3280, 1.7819] = 456.1592, sampling [0.0, 1.0692, 1.1685]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 64000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.9254, 1.2699]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 65000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.1524, 0.6007]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 66000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.1318, 0.3190]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 67000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.5615, 0.4902]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 68000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.6933, 0.0011]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 69000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.6476, 0.1758]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 70000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.0082, -0.3664]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 71000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.4616, 0.6734]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 72000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 1.2765, 1.0679]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 73000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.3704, 1.9516]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 74000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.0069, 0.9410]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 75000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.0612, 1.2030]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 76000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.9233, 1.2770]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 77000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.5677, -0.1272]. Recommendation = [0.0, 0.4293, 0.1098], Current Cost = 78000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 1.5502, 1.9037]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 79000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.2115, 1.9620]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 80000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.1248, 0.6117]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 81000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.3304, -0.3246]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 82000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.2477, 1.3042]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 83000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.2609, 0.3264]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 84000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.4293, 0.1098]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 85000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.1820, 0.3795]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 86000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.3785, 1.9362]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 87000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.7820, 1.3858]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 88000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.1784, -0.4323]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 89000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.5685, -0.0046]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 90000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.7642, 0.1227]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 91000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.6426, -0.1450]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 92000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.7043, 0.4133]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 93000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.2979, 0.4475]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 94000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.0350, 0.7130]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 95000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.4501, 1.0907]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 96000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -0.1078, 0.4642]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 97000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, -1.4552, 1.9157]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 98000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 0.2532, 0.1614]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 99000.00, Rho = -1.230
(iter 64) [0.0, 1.0692, 1.1685] = 456.2313, sampling [0.0, 1.9563, 1.8336]. Recommendation = [0.0, 1.0692, 1.1685], Current Cost = 100000.00, Rho = -1.230
