(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.4159, -1.0701]. Recommendation = [0.0, 0.5418, 1.5581], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.6538, 0.0478]. Recommendation = [0.0, -0.1028, 0.0117], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.1438, 0.9545]. Recommendation = [0.0, -0.1028, 0.0117], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.2352, 0.2570]. Recommendation = [0.0, -0.1028, 0.0117], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.2263, -0.2016]. Recommendation = [0.0, -0.1028, 0.0117], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.3376, 0.0651]. Recommendation = [0.0, -0.1028, 0.0117], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.3633, 0.4986]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.0776, 0.5726]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.3485, 0.7919]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.1236, -0.1768]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.1766, 1.1694]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4125, -0.1110]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4513, 0.1504]. Recommendation = [0.0, 0.3376, 0.0651], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4163, 0.0294]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.5300, 0.5418]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.2064, -0.7478]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.1030, -0.5881]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.2585, 0.7484]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5157, -0.3301]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5445, -0.0532]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4920, -0.1539]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4828, -0.5496]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4430, -0.0474]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.6180, 0.1382]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4696, 0.1049]. Recommendation = [0.0, 0.4696, 0.1049], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.7515, -0.3743]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.7634, 0.0374]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.6649, -0.0932]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.8669, 0.2791]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.8285, 0.6812]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.6359, 0.9393]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.8879, 0.4078]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9241, 0.5464]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.3864, 1.1408]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.4755, 0.5345]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.0815, -0.2216]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.8935, 0.9993]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0014, 0.8746]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.8129, 1.1063]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0239, 0.6290]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0396, 1.0585]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.6984, 1.3336]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0483, 1.2813]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9474, 1.3600]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.6634, 0.2216]. Recommendation = [0.0, 0.4513, 0.1504], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.6896, -0.0715]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7123, 0.0890]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5523, -0.2300]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5675, -0.0173]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.2812, 1.0436]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.2435, 1.3923]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9038, 1.5989]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.1960, 1.6072]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.2109, 1.5409]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9042, 1.4778]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.1674, 1.7484]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.3278, 1.7230]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0256, 1.7991]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.6248, 1.5055]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.2051, 1.8762]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.4198, 1.8427]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.2977, 1.7887]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.3740, -0.6557]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.0643, 0.2528]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.2845, 0.3446]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.1697, -0.9469]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9774, 0.8991]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4979, 1.0947]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.3359, 0.7604]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5937, -0.0975]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.5158, 1.0837]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.1074, 0.6654]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.0695, 0.4228]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.4566, -0.4095]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.4036, 0.5070]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.6049, 1.9031]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.6194, 1.7659]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9729, 1.9818]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.8165, 0.5957]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7827, 0.8231]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.6686, 0.9773]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.8875, 0.8244]. Recommendation = [0.0, 0.4730, 0.1530], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.9469, 0.6492]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.9187, 0.2283]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.8578, 0.0783]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7876, 1.2146]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7205, 1.0502]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0084, 1.0375]. Recommendation = [0.0, 0.8875, 0.8244], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0367, 0.9250]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7659, -0.3053]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.5838, 1.3216]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0415, 0.4328]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.1164, 0.7013]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.6413, 1.7535]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.5972, -0.5588]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0848, 0.9440]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -0.9404, 0.2718]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.3088, 0.9348]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.8509, 1.2380]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0080, 0.3425]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.6873, -0.5061]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, -1.4510, 1.8599]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.0394, -0.6279]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.9728, 1.4699]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.1781, 1.2493]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0632, 1.4326]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.7936, 1.4881]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.2486, 1.4179]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.1344, 1.5881]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.2560, 1.5292]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 0.9899, 1.7028]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.1904, 1.7364]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.0910, 1.7049]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.3267, 1.4251]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.3523, 1.1942]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.4242, 1.5509]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.3712, 1.8530]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.5418, 1.5581] = 296.1588, sampling [1.0, 1.5196, 1.7181]. Recommendation = [0.0, 1.0084, 1.0375], Current Cost = 5150.00, Rho = 1.000
