(iter 5) [0.0, 0.6713, -0.7983] = 300.2022, sampling [0.0, 0.5628, -0.9432]. Recommendation = [0.0, 0.6713, -0.7983], Current Cost = 5000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.5266, -0.2851]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 41000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.6205, 0.0048]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 42000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.4836, 0.0913]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 43000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.4076, 0.5903]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 44000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.2785, 0.6468]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 45000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.3868, 0.4819]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 46000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.6301, 0.3942]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 47000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.5371, 0.6678]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 48000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.6526, 0.6220]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 49000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.7175, 0.4981]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 50000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.3372, 0.8848]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 51000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, -0.3765, -0.5139]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 52000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.7236, 0.6483]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 53000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.8207, 0.5685]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 54000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.7446, 0.7544]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 55000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.5894, 0.8957]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 56000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.8978, 0.7128]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 57000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.8663, 0.8366]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 58000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.7199, 0.9104]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 59000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.8128, 1.0431]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 60000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.6039, 1.1618]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 61000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.0421, 0.9764]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 62000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.1174, 0.8799]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 63000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.4796, 0.8057]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 64000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.9389, 1.2946]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 65000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.1816, 1.2121]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 66000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.0061, 1.3915]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 67000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.2634, 1.3693]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 68000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.1229, 1.4944]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 69000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.3973, 1.1249]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 70000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 0.8766, 1.4746]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 71000.00, Rho = -1.230
(iter 27) [0.0, 0.5395, 0.3204] = 456.0023, sampling [0.0, 1.2843, 1.6354]. Recommendation = [0.0, 0.5395, 0.3204], Current Cost = 72000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.2233, 1.7356]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 73000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.0720, 1.5451]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 74000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.4366, 1.6055]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 75000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.3293, 1.7408]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 76000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.9701, 1.7715]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 77000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.3001, 1.3289]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 78000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.4036, 1.7784]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 79000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.4863, 1.4341]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 80000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.4644, 1.9195]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 81000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.1693, 1.9349]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 82000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.0503, 1.3519]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 83000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.7055, -0.0295]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 84000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.1058, 0.5962]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 85000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.9157, 0.2829]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 86000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.1870, 0.7711]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 87000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.4676, 0.7351]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 88000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.7406, 1.1855]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 89000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.8580, 0.0999]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 90000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.3470, 0.7114]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 91000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.2444, -0.7833]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 92000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.7628, 1.0647]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 93000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.8138, 1.6865]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 94000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 0.8932, 1.2859]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 95000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, 1.3050, 0.9016]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 96000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.8127, 0.5808]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 97000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.7424, 0.8244]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 98000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.5972, 0.9528]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 99000.00, Rho = -1.230
(iter 72) [0.0, 1.2843, 1.6354] = 456.1997, sampling [0.0, -0.6974, 0.9241]. Recommendation = [0.0, 1.2843, 1.6354], Current Cost = 100000.00, Rho = -1.230
