(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.1541, -0.0195]. Recommendation = [0.0, 0.6323, 0.1273], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.3914, -0.3075]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.4663, 1.2771]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.9849, 0.2405]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.1848, 0.5503]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.9653, 1.2334]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.1129, 0.9706]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.0528, 0.0058]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.1010, 1.1931]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.5436, 0.9048]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.9754, 1.3921]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.8624, 0.4675]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.5972, 0.6683]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.9728, 1.9927]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.9581, 1.4153]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.0654, -0.1577]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.0241, 1.9508]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.4474, 0.4764]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.1433, -0.8006]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.1562, 1.7843]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.5485, -0.5061]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.8759, 0.6287]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.0057, 0.1962]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.4243, 0.0380]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.8194, 1.7008]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.8912, 0.3356]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.6694, 0.8726]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.3957, 1.8598]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.4333, 0.7953]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.7360, 0.1343]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.2813, -1.1214]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.3532, 0.9785]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.5279, 0.3988]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.1462, -0.3034]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.2657, 1.0262]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.3437, 1.0687]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.7899, -1.3826]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.2774, 0.6370]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.2248, 0.2371]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.1277, 0.3516]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.2941, 1.0722]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.3669, -0.6254]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.0579, 0.4534]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.3977, -0.6574]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.4037, -0.4976]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.1997, -0.6702]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.9445, -0.8105]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.0515, -1.1727]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.0135, -0.9630]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.2907, 1.9277]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.9050, -0.3768]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.3247, 1.5202]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.3595, -1.0038]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.6099, -1.0125]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.1991, 0.6878]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.1065, 1.3359]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 1.8202, 1.3218]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.8204, 0.2936]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.6010, 0.7581]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.4388, 0.6407]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -1.0224, 0.5554]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.2119, -0.4326]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.9322, 1.6173]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.4743, 1.8463]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.9352, 1.0527]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, 0.5913, -0.7135]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.2279, -1.5307]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.6323, 0.1273] = 448.7407, sampling [1.0, -0.7758, 1.4681]. Recommendation = [0.0, 0.8537, 0.7497], Current Cost = 5150.00, Rho = 1.000
