(iter 5) [0.0, 0.2035, -0.5772] = 417.3945, sampling [0.0, 0.1503, -0.1764]. Recommendation = [0.0, 0.2035, -0.5772], Current Cost = 5000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.0581, -0.2668]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.3709, 0.4797]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.2174, -0.0294]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.7315, 0.8095]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 1.0121, 0.5054]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.7672, 0.6725]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.1792, 0.6260]. Recommendation = [0.0, -0.2094, 0.0223], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.5773, 0.3152]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.6409, 0.0380]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, -0.4619, 0.4311]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.5161, 0.9055]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.5907, 0.5440]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.6752, 0.5222] = 455.7546, sampling [0.0, 0.9385, 0.8939]. Recommendation = [0.0, 0.6752, 0.5222], Current Cost = 36000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.1578, 0.7570]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 37000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.8855, 0.8172]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 38000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.0834, -0.4004]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 39000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.1541, 0.4062]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 40000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.5304, 0.6451]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 41000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.7145, 0.2901]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 42000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.6704, 0.0824]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 43000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.1191, 0.9035]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 44000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.8700, 1.1124]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 45000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.7011, 1.0563]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 46000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.0224, -0.0813]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 47000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.8413, 0.7235]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 48000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.9695, 0.4882]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 49000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.5997, 0.5645]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 50000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.6343, 0.8310]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 51000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.9529, 0.2483]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 52000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.9467, 1.0440]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 53000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.7067, 1.1301]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 54000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.9403, 0.7978]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 55000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.7664, 0.8749]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 56000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.1597, 0.7349]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 57000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.4514, 0.8700]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 58000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.1502, -0.4157]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 59000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.4458, -0.2619]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 60000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.8132, 0.9957]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 61000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.1915, 1.1992]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 62000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.0577, 1.0125]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 63000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.2672, 0.9642]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 64000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.8828, 1.5079]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 65000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.8254, 1.2905]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 66000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.0042, 1.1070]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 67000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.2321, 1.0263]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 68000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.1466, 1.4736]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 69000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.3902, 1.3312]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 70000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.3288, -0.2122]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 71000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.0699, 0.4381]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 72000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.4914, 0.3479]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 73000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.3532, 0.2749]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 74000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.6718, 0.7413]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 75000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.3128, -0.4480]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 76000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.3530, 1.7063]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 77000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.2303, 1.6333]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 78000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.0458, 1.7727]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 79000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.5833, 1.6430]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 80000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.0524, 1.2316]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 81000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.2847, 1.9662]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 82000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.4867, 1.6115]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 83000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.5242, -0.1270]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 84000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.2946, 0.5933]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 85000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.3367, 0.4554]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 86000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.0001, 0.6372]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 87000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.4840, 1.8443]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 88000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.1794, 1.2636]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 89000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 1.1139, 1.4498]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 90000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.9951, 1.2698]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 91000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.8595, 1.2191]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 92000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.4273, 1.9908]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 93000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.0919, 1.6278]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 94000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.2350, 0.9139]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 95000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.4100, -0.1148]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 96000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.6429, -0.5265]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 97000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, 0.6356, 0.5867]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 98000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -0.8192, 0.2058]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 99000.00, Rho = -1.230
(iter 36) [0.0, 0.9385, 0.8939] = 456.2792, sampling [0.0, -1.6774, 1.9701]. Recommendation = [0.0, 0.9385, 0.8939], Current Cost = 100000.00, Rho = -1.230
