(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2499, -0.1675]. Recommendation = [0.0, 0.3597, 0.5725], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4691, -0.2413]. Recommendation = [0.0, 0.1727, 0.0708], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.5513, 0.7799]. Recommendation = [0.0, 0.1727, 0.0708], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.1066, -0.5545]. Recommendation = [0.0, 0.1727, 0.0708], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.1727, 0.0708]. Recommendation = [0.0, 0.1727, 0.0708], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.4016, 0.1436]. Recommendation = [0.0, 0.1883, -0.0374], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.5915, 1.1932]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.7054, 0.3711]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0000, 0.7496]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4509, 1.7778]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2367, 0.3819]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5541, 0.4796]. Recommendation = [0.0, -0.2661, 0.0801], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.4588, 1.2126]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.2964, 0.4435]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.0162, 0.8832]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5906, 0.8057]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8097, 1.1710]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.9392, 0.2662]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.2661, 0.0801]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.4481, -0.3041]. Recommendation = [0.0, -0.3055, 0.2334], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.1731, 1.1623]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.3357, 1.6465]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.1900, 1.4807]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0624, 1.7599]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.7908, 1.9752]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.3838, 1.9853]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2564, -0.3965]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.6222, -0.0122]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.8205, 0.4001]. Recommendation = [0.0, -0.4168, 0.0477], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5801, 0.2146]. Recommendation = [0.0, -0.4367, 0.2587], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.0882, 0.9104]. Recommendation = [0.0, -0.4367, 0.2587], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.9726, 0.6720]. Recommendation = [0.0, -0.4168, 0.0477], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.8314, 1.0132]. Recommendation = [0.0, -0.6652, 0.4371], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.9672, 1.4557]. Recommendation = [0.0, -0.7993, 0.8271], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.6117, 1.8705]. Recommendation = [0.0, -0.6652, 0.4371], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.3883, 1.2319]. Recommendation = [0.0, -0.6652, 0.4371], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.0512, 1.0899]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.2879, 1.7687]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.6821, 1.6493]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.1764, 1.6146]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.7993, 0.8271]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.5550, 1.7152]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.2245, 1.3035]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.1377, -0.7449]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0378, -0.8700]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.2733, 0.6055]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.1577, 1.9621]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.3272, 0.7956]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.0603, 1.8776]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.7480, 1.3252]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0068, 1.0665]. Recommendation = [0.0, 0.3438, 0.1282], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.4245, 1.4930]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6416, 0.6485]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.0651, 1.4136]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.3392, -0.4860]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6782, -0.1548]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2760, 0.7908]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.3055, 0.2334]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.8686, 0.1933]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.0077, 1.2835]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.3210, 0.9205]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0641, 1.4179]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5464, 0.6370]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4082, 0.4564]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6162, 1.0227]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.4995, 1.9072]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.9986, 0.4303]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.2553, 1.3868]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.6652, 0.4371]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.1453, 0.6277]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.4220, 1.5209]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.5592, 1.3398]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8255, 1.6960]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.4168, 0.0477]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.0018, 0.3539]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.7166, 1.0450]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5431, 0.9364]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.1883, -0.0374]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.2208, 1.1006]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.3144, 1.6367]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.3910, 0.6096]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.7257, 0.1200]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.4367, 0.2587]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0736, 1.6250]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.7057, 1.9836]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.5650, -0.3726]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.1770, -0.4421]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.6539, -0.2556]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.1480, 1.0070]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.7541, 1.1252]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.1222, -0.9022]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4291, -1.1469]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4735, -0.8140]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.7630, 1.5647]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.2178, -0.6609]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.3617, 1.8501]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8363, 0.9494]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.2445, 1.2337]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.1040, 0.2249]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.9741, 1.9438]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.9776, 1.3344]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4021, 0.1602]. Recommendation = [0.0, 1.0068, 1.0665], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.4181, 0.7044]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.3873, -0.4326]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.8111, 0.0049]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.9484, 0.3065]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.5250, 1.8043]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8001, -0.5068]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8765, -0.0460]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.0926, 0.8423]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.1321, 0.6162]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6312, 0.8737]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.5338, -0.4540]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.0744, 1.9010]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.3510, 0.3957]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2804, -0.9278]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.8889, 1.5126]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.0966, -0.7210]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.1907, 0.8601]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.1575, 0.7539]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.2893, -0.2260]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.3708, 0.4936]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -1.9954, 1.7634]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.0698, -1.1954]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.8355, 1.5441]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 1.2711, 1.1559]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.0544, -0.9491]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.8975, 1.3631]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.7188, 1.2487]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6127, -1.8252]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, -0.9270, 1.8337]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.6967, -0.2804]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.3597, 0.5725] = 436.2555, sampling [1.0, 0.1662, 0.9964]. Recommendation = [0.0, 0.4021, 0.1602], Current Cost = 5150.00, Rho = 1.000
