(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.0096, -0.0816]. Recommendation = [0.0, 0.3822, -0.2047], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.7361, 0.3570]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.0890, 1.1053]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.6876, 0.0463]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.5693, 0.2372]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7340, 0.3639]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7539, 0.5794]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.6058, 0.7585]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.6104, 0.0030]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.3883, 0.7213]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7603, 0.7415]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9179, 0.7799]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9987, 0.5365]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.8436, 1.0754]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.5776, 1.2044]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.1053, 0.9426]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0690, 0.7649]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9325, 1.0360]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.8705, 0.2533]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0401, 1.0673]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9782, 1.1393]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.2034, 1.2464]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.1316, 1.0962]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9504, 1.4615]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.2840, 1.0494]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.1775, 1.3659]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0956, 1.1314]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.3185, 1.2677]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7035, -0.4836]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0763, 1.6694]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.7608, 1.6722]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.3824, 1.6411]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.4309, 1.3838]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.3338, 1.8464]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.4127, 1.7941]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.6846, 1.6568]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.2101, 0.7026]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7473, 0.8488]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8408, 0.6858]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8857, 0.5855]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.0656, -0.5346]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7153, 0.1022]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.6269, -0.1284]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8787, 0.8216]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.7968, 0.9457]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.4887, 0.1509]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.3670, -0.3071]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9071, 0.6694]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8614, 0.8710]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.1031, -0.5039]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.2231, -0.5279]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9260, 0.9844]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9192, 1.1134]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.6954, 1.1908]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9021, 0.2096]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.8257, 0.1924]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.5421, 0.7463]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0399, 0.4448]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.7335, 1.3245]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.4308, -0.6683]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.1461, -0.6748]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0179, 1.1921]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9591, 1.2502]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0791, 1.2927]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0242, 1.3715]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.1089, 1.4675]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9680, 1.6140]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0941, 1.3941]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.3401, 1.1447]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.3788, 1.7016]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.1780, 1.7253]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.4881, 1.5381]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.2690, 1.8735]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0825, 1.9979]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.4469, 1.8680]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.4484, 1.7482]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.3997, 1.3140]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.3092, 1.8601]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.6536, 1.9146]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.1192, 1.9587]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.1182, 1.7599]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.0618, 0.6204]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.2623, 0.9301]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.9914, 0.4002]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.3709, -0.4786]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.0804, 0.5929]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.1491, 0.7083]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8394, -0.1017]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.2941, 0.9141]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.1373, -0.8463]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 1.4743, 1.5446]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.3114, 0.6420]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.4395, -0.3630]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.8648, 0.6883]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.7191, -0.2374]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.2811, 1.0112]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.9891, 0.2258]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.3592, -0.2132]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.6864, 0.0707]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, 0.1135, 0.5678]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.5032, -0.0948]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -1.5755, 1.6221]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.5960, 0.0270]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.3822, -0.2047] = 443.6158, sampling [1.0, -0.2513, 0.8966]. Recommendation = [0.0, 0.2473, 0.0637], Current Cost = 5150.00, Rho = 1.000
