(iter 5) [0.0, -0.7428, -0.1044] = 410.2065, sampling [0.0, -0.5804, -0.3204]. Recommendation = [0.0, -0.7428, -0.1044], Current Cost = 5000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.2560, 0.4728]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 65000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.0329, 0.7799]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 66000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.7426, 0.0951]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 67000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.7463, 0.9207]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 68000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.9623, 0.2629]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 69000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.2783, -0.5231]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 70000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.4516, 0.8589]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 71000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.1439, 0.5135]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 72000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 1.0694, 0.4995]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 73000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.9686, 0.8862]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 74000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 1.0293, 0.8292]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 75000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.9051, 1.0452]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 76000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.6268, 0.9870]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 77000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.6440, 1.1514]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 78000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.2532, 0.2501]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 79000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -1.0257, 0.7957]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 80000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.9534, 0.9327]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 81000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.6828, 1.1169]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 82000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -1.1204, 0.6171]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 83000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -1.0205, 0.9684]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 84000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -1.0084, 0.9938]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 85000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.9264, 1.1383]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 86000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.6035, -0.1394]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 87000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.9407, 0.1448]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 88000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.4861, -0.3149]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 89000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.1149, 1.2726]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 90000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -1.0656, 0.7656]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 91000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.8977, 1.0597]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 92000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, -0.3394, 0.6604]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 93000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 0.9442, 1.2268]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 94000.00, Rho = -1.230
(iter 47) [0.0, 0.7571, 0.5369] = 456.1090, sampling [0.0, 1.0922, 1.1931]. Recommendation = [0.0, 0.7571, 0.5369], Current Cost = 95000.00, Rho = -1.230
(iter 95) [0.0, 1.0922, 1.1931] = 456.2915, sampling [0.0, 1.2072, 1.0201]. Recommendation = [0.0, 1.0922, 1.1931], Current Cost = 96000.00, Rho = -1.230
(iter 95) [0.0, 1.0922, 1.1931] = 456.2915, sampling [0.0, 1.1067, 1.2043]. Recommendation = [0.0, 1.0922, 1.1931], Current Cost = 97000.00, Rho = -1.230
(iter 95) [0.0, 1.0922, 1.1931] = 456.2915, sampling [0.0, 0.9314, 1.4741]. Recommendation = [0.0, 1.0922, 1.1931], Current Cost = 98000.00, Rho = -1.230
(iter 95) [0.0, 1.0922, 1.1931] = 456.2915, sampling [0.0, 0.7310, 1.3980]. Recommendation = [0.0, 1.0922, 1.1931], Current Cost = 99000.00, Rho = -1.230
(iter 95) [0.0, 1.0922, 1.1931] = 456.2915, sampling [0.0, 1.3205, 0.7064]. Recommendation = [0.0, 1.0922, 1.1931], Current Cost = 100000.00, Rho = -1.230
