(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.1542, -0.0004]. Recommendation = [0.0, 0.6433, 0.1446], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.4474, -0.1534]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.2849, -0.5029]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.1995, 0.6670]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.2783, -0.6123]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.6593, -0.2884]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.1291, 0.8425]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.0246, -0.5266]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.8719, 0.3381]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.0898, -0.8225]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.5298, -0.8089]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.4399, 0.7071]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.7482, 0.6577]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.0538, 1.3181]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.1415, 1.2394]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.8847, 1.5431]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.2077, 1.3054]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7988, -0.0773]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2122, 1.2863]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2864, 1.1768]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.0666, 1.3436]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2428, 1.3621]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2307, 1.5610]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2923, 1.4241]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.9689, 1.6586]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.2027, -0.7882]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.3015, 1.5825]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.2561, 1.5985]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.5258, -0.0096]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.1842, 0.7495]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.9670, 1.9787]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7785, 0.4780]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.8450, 0.1632]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.6641, 0.7262]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.5098, 0.6966]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.8689, 0.3054]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.4831, 0.8540]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.8105, 0.4894]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.4990, 0.7544]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.3509, 1.0163]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.6350, 0.9427]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.1375, 0.8759]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.6130, 1.7386]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.9360, 0.5450]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.8397, 0.9152]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7437, 1.0499]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.6009, 1.1194]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.1128, 0.2500]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7443, -0.4878]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.8784, 1.1039]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7841, 1.0953]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7012, 1.3324]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.3428, 1.4878]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.0255, 0.9887]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.9862, 1.1910]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.0741, 1.0665]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.0607, 1.0333]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.9295, 1.3224]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.0107, 1.2538]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.6895, 1.2146]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.8491, -0.0615]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.3398, -0.7155]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.9441, 0.1099]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -0.2156, 0.7383]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, -1.3890, 1.0315]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.9107, 1.6818]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1178, 1.4558]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1340, 1.6134]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.2234, 1.4457]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1802, 1.6911]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1361, 1.8626]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.0463, 1.7686]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 0.7339, 1.9978]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1071, 1.6341]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.3441, 1.4993]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.2597, 1.1560]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.4188, 1.9689]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.2515, 1.9644]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.4878, 1.9462]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.6433, 0.1446] = 448.9192, sampling [1.0, 1.1858, 1.8353]. Recommendation = [0.0, 0.4538, 0.2043], Current Cost = 5150.00, Rho = 1.000
