(iter 5) [0.0, 0.7484, -0.6961] = 298.4062, sampling [0.0, 0.7555, -1.4579]. Recommendation = [0.0, 0.7484, -0.6961], Current Cost = 5000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.8178, 0.9385]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 33000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.1892, 0.0506]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 34000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.1283, 0.4088]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 35000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.0104, -0.6353]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 36000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.2216, -0.3097]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 37000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.0729, 0.7373]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 38000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.0915, 0.1717]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 39000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.1817, -0.0387]. Recommendation = [0.0, 0.1817, -0.0387], Current Cost = 40000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 1.0236, 0.6417]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 41000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, -0.1203, -0.2949]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 42000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.1546, 0.6641]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 43000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.9486, 1.6434]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 44000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 0.8071, 1.3150]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 45000.00, Rho = -1.230
(iter 23) [0.0, 0.8299, 0.6868] = 456.2707, sampling [0.0, 1.0657, 1.1429]. Recommendation = [0.0, 0.8299, 0.6868], Current Cost = 46000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.2111, 1.4515]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 47000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.1592, 1.2893]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 48000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.9332, 1.1652]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 49000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.3211, 1.6342]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 50000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.1132, 1.8749]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 51000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.6098, 1.8913]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 52000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.5448, 1.5895]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 53000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.6029, 1.9550]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 54000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.9193, 0.9850]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 55000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.0736, 1.6517]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 56000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.2415, 1.1169]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 57000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.3815, 0.1840]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 58000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.2016, 0.3409]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 59000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.2757, -0.1979]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 60000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.3407, 0.5652]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 61000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.2664, 0.0346]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 62000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.9156, 1.8875]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 63000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.1652, 0.3267]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 64000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.8866, 0.6384]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 65000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.3669, -0.6513]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 66000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.1847, -0.6606]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 67000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.0923, 1.1489]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 68000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.3957, -0.1913]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 69000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.2349, 1.2805]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 70000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 1.1620, 0.3811]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 71000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.1713, -0.9497]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 72000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.3039, -0.3538]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 73000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.4279, 0.2652]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 74000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5569, 0.0480]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 75000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.4345, 0.1186]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 76000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5466, -0.1073]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 77000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5645, 0.5212]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 78000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.4601, 0.8956]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 79000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5310, 0.7319]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 80000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5872, 0.1981]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 81000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.2567, 0.6533]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 82000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.4825, -0.5965]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 83000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.3309, -0.0741]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 84000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.5902, -0.0484]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 85000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.0491, 0.4373]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 86000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.9596, 0.4919]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 87000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.4178, -0.4739]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 88000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.2130, 1.0462]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 89000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, 0.3449, -0.4554]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 90000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.7307, 0.6239]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 91000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.6685, 0.7590]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 92000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.6458, 1.2148]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 93000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.9090, 1.0119]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 94000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.8416, 1.0764]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 95000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.5778, 0.9107]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 96000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.7706, 0.5177]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 97000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -0.9270, 1.3846]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 98000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -1.0351, 1.1756]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 99000.00, Rho = -1.230
(iter 46) [0.0, 1.0657, 1.1429] = 456.2906, sampling [0.0, -1.0116, 0.8696]. Recommendation = [0.0, 1.0657, 1.1429], Current Cost = 100000.00, Rho = -1.230
