(iter 5) [0.0, 0.1571, -0.0121] = 455.4545, sampling [0.0, 0.1148, 0.6412]. Recommendation = [0.0, 0.1571, -0.0121], Current Cost = 5000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.5555, 1.4266]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.3639, 0.9223]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.4948, 0.1414]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.5743, 0.4601]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.2567, -0.0044]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.9625, 1.4757]. Recommendation = [0.0, -0.3696, 0.2969], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.9357, 1.9142]. Recommendation = [0.0, -0.3696, 0.2969], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.3696, 0.2969]. Recommendation = [0.0, -0.3696, 0.2969], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.9705, 0.3467]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.0572, 0.6388]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.1968, 1.2971]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.4194, 1.2899]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.5430, 0.6940]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.4840, 0.6610]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.4966, 0.1694]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.1642, 1.6014]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.1811, 0.7324]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.1482, 0.1634]. Recommendation = [0.0, 0.1482, 0.1634], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.7316, 0.3339]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 44000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.3057, 0.6146]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 45000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.5932, 0.5284]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 46000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.3752, 1.2243]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 47000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.7076, 0.2119]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 48000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.1582, 1.7701]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 49000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.1228, 1.2853]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 50000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.3859, 1.8394]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 51000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.2975, 1.6144]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 52000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.8343, 0.8839]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 53000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.0393, -0.2800]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 54000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.4224, -0.1840]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 55000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.3150, 0.0420]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 56000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.4637, -0.2258]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 57000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.6790, 0.0239]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 58000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.1460, -0.1402]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 59000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.9137, 0.7407]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 60000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.4519, -0.0666]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 61000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.0983, 1.0152]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 62000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.1949, -0.1353]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 63000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.1180, 0.4530]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 64000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.5770, 1.0651]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 65000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.8826, 1.1678]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 66000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.0010, 0.3230]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 67000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.2226, 0.4151]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 68000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.0532, -0.0528]. Recommendation = [0.0, 0.0532, -0.0528], Current Cost = 69000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.6212, 0.0527]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 70000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.1207, 1.0186]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 71000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.8605, 1.9868]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 72000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.9087, 1.2383]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 73000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.0846, 0.8053]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 74000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.7819, 1.0240]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 75000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.0442, -0.4617]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 76000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.4642, 1.9278]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 77000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.0268, 1.9468]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 78000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.4579, 1.7364]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 79000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 1.2679, 1.4853]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 80000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.2720, 1.8269]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 81000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.9979, 1.4490]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 82000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.6428, 0.2607]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 83000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.2123, 1.1325]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 84000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.8546, 0.5076]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 85000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.7856, 0.3982]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 86000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.4486, -0.4941]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 87000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.1350, -0.4797]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 88000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.6866, -0.1041]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 89000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.1980, -0.2332]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 90000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -1.3422, 1.3675]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 91000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.6386, 0.7941]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 92000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.8887, 0.9773]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 93000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.1312, -0.6552]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 94000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.5573, 0.2545]. Recommendation = [0.0, 0.5573, 0.2545], Current Cost = 95000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.6540, 0.5419]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 96000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.7569, 1.3724]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 97000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, -0.7623, 0.1548]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 98000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.5166, -0.2910]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 99000.00, Rho = -1.230
(iter 15) [0.0, 0.9889, 0.9877] = 456.2902, sampling [0.0, 0.5329, 0.8426]. Recommendation = [0.0, 0.9889, 0.9877], Current Cost = 100000.00, Rho = -1.230
