(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1437, -0.2140]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5005.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3341, 0.3731]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5023.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1529, -0.1554]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5024.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.0300, -0.3711]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5025.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4278, 1.2206]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5026.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1131, 0.7024]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5027.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3244, 0.2701]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5028.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0428, -0.6957]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5029.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2197, -0.5940]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5030.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3676, -0.0244]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5031.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4590, -0.0535]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5032.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2886, -0.5507]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5033.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4425, 1.7288]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5034.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4703, 0.6549]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5035.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2743, 0.8806]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5036.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.5404, 0.5710]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5037.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7488, 0.1862]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5038.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0283, -0.5328]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5039.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2694, 1.0774]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5040.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5474, 0.2291]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5041.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2431, 0.4971]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5042.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0994, -0.3180]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5043.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2489, 0.3220]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5044.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.8138, 1.3845]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5045.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4232, -0.4157]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5046.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4464, 0.4267]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5047.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.6076, 0.0232]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5048.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2044, -0.8317]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5049.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.7083, 0.9517]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5050.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4984, -0.3096]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5051.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3803, 0.7553]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5052.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4607, 0.3520]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5053.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.6209, -0.6609]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5054.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.8134, 0.4423]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5055.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5595, -0.0995]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5056.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.9450, -0.1191]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5057.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0113, 0.9819]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5058.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6268, 1.4292]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5059.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7883, 0.8525]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5060.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.1763, -0.8941]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5061.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.0906, 1.4636]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5062.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6942, 1.6663]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5063.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5436, 0.8307]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5064.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.1558, 1.6130]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5065.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.0638, 1.4219]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5066.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.9568, 1.1358]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5067.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.1341, 1.7667]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5068.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.8697, 1.9467]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5069.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.2100, -0.7183]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5070.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0379, 0.5889]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5071.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6189, 0.6344]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5072.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.5572, 1.0090]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5073.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0777, 0.7135]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5074.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.1168, 0.2751]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5075.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4793, -0.5838]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5076.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3413, 0.6686]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5077.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3369, -0.7984]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5078.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.8786, 0.2534]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5079.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.8874, 0.8213]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5080.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.8648, 1.3445]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5081.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0876, 1.0338]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5082.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.1490, -0.6695]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5083.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6649, 0.2638]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5084.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3727, 0.6272]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5085.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.8434, -0.0565]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5086.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1483, 0.3786]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5087.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.3314, 1.8097]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5088.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.2094, 1.2366]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5089.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.7345, -0.3568]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5090.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4732, 1.3130]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5091.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7394, 0.5137]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5092.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1789, -1.1151]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5093.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6013, -0.9478]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5094.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7053, -0.5689]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5095.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.1215, 1.1718]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5096.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.9060, 0.2324]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5097.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.5250, 1.8752]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5098.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5214, 1.9979]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5099.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5769, 1.2259]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5100.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.4448, 0.7494]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5101.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.8808, 0.7281]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5102.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.5378, 1.4785]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5103.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.9510, 0.4647]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5104.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0561, -0.8548]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5105.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.7489, 0.7931]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5106.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.9930, 0.4817]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5107.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.3036, 1.5689]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5108.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.2015, 1.2590]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5109.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.1026, -0.4650]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5110.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0141, 1.7223]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5111.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3799, 0.9628]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5112.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.1383, 0.8424]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5113.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2679, -0.6775]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5114.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7931, 0.3043]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5115.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.6706, 1.3222]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5116.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.7269, 1.8712]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5117.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4906, -0.0449]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5118.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2498, -1.1306]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5119.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2048, 0.8053]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5120.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.1061, 1.2958]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5121.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.5131, -0.7909]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5122.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3547, 0.9339]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5123.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.7153, 1.3037]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5124.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.2242, 1.5333]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5125.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.0665, 1.1019]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5126.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3897, -0.8138]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5127.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0512, 1.4393]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5128.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0266, -0.3932]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5129.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.4079, 1.9718]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5130.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.5724, 0.1738]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5131.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.7672, -0.6359]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5132.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.0002, 0.9120]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5133.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.4134, -0.8473]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5134.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.0025, 0.6458]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5135.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.6479, -0.8227]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5136.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.6821, 1.5122]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5137.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.9437, 1.9350]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5138.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.7618, 0.9531]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5139.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.3934, 1.2824]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5140.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.0182, -0.5655]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5141.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 1.4889, 0.1358]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5142.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4904, 1.4881]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5143.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.0612, 1.8018]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5144.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.3918, -1.1604]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5145.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.3696, 1.0911]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5146.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.4061, -1.5309]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5147.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -1.0249, -0.2464]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5148.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, 0.5878, 0.5949]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5149.00, Rho = 0.665
(iter 10) [0.0, 0.0475, 0.0323] = 455.3026, sampling [1.0, -0.6328, -0.4612]. Recommendation = [0.0, 0.0475, 0.0323], Current Cost = 5150.00, Rho = 0.665
