(iter 5) [0.0, -0.0861, -0.3650] = 441.2535, sampling [0.0, 0.3779, 0.9777]. Recommendation = [0.0, -0.0861, -0.3650], Current Cost = 5000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.1779, 0.5506]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.7362, 0.7874]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.4089, 0.7105]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.9608, 1.3666]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.0181, -0.1981]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.2531, 1.0603]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.5911, 0.4316]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.3452, 0.2128]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.9093, 0.2232]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.8099, 0.5187]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.5380, -0.1647]. Recommendation = [0.0, 0.3442, 0.1081], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.5723, 0.1004]. Recommendation = [0.0, -0.1316, -0.1819], Current Cost = 27000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.0124, 0.7294]. Recommendation = [0.0, -0.4257, 0.0926], Current Cost = 28000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.4109, 0.3232]. Recommendation = [0.0, -0.4257, 0.0926], Current Cost = 29000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.2787, -0.2108]. Recommendation = [0.0, -0.4257, 0.0926], Current Cost = 30000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.6359, -0.1038]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 31000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.4170, 0.7180]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 32000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.4926, 0.7423]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 33000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.4988, 1.9291]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 34000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.3212, 0.4183]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 35000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.6318, 1.3427]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 36000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.2115, 0.0297]. Recommendation = [0.0, 0.2115, 0.0297], Current Cost = 37000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8927, 0.1498]. Recommendation = [0.0, -0.4257, 0.0926], Current Cost = 38000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8268, 0.6470]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 39000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.6863, 0.9348]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 40000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.0255, 0.4679]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 41000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.6448, 0.2694]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 42000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.6574, 0.5790]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 43000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.5543, 0.5884]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 44000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.1104, 0.3954]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 45000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.4338, 0.1690]. Recommendation = [0.0, 0.4338, 0.1690], Current Cost = 46000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.1846, 0.8507]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 47000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.6253, 1.2806]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 48000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.1927, 1.8053]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 49000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.1316, 1.4581]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 50000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.4050, 1.3762]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 51000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.0045, 0.4867]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 52000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.1319, 1.2567]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 53000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.9211, 0.9974]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 54000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8784, 0.8095]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 55000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.1316, -0.1819]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 56000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.6903, 0.7683]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 57000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.7868, 0.3317]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 58000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.0748, 1.4281]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 59000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.9742, 1.2400]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 60000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.3310, 1.8584]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 61000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.6870, 1.9828]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 62000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.1300, 1.9082]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 63000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.3923, 1.5577]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 64000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.9134, 1.6031]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 65000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.3012, 1.6969]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 66000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.2822, 1.2271]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 67000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.1402, 0.7829]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 68000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.2061, 1.5007]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 69000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.1639, -0.6244]. Recommendation = [0.0, 0.2311, -0.1124], Current Cost = 70000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.1731, -0.6182]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 71000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.4707, -0.3881]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 72000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.0558, -0.4755]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 73000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.2355, -0.3784]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 74000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.4909, 1.7628]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 75000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.7518, -0.3407]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 76000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.1768, -0.2900]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 77000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.7568, 1.8530]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 78000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.0460, -0.0759]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 79000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.9689, 0.6528]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 80000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.6640, 1.9982]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 81000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.4678, 1.6541]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 82000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.4027, 0.0778]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 83000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.5362, 0.2558]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 84000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.1500, 0.0019]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 85000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.8647, 0.6790]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 86000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.5622, -0.5740]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 87000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.1933, 0.6366]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 88000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8451, 0.2803]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 89000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8644, 1.1305]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 90000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.2777, -0.0839]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 91000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.8987, 1.2503]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 92000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.9378, 1.9623]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 93000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.8597, 1.3955]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 94000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.0677, -0.9414]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 95000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 0.2311, -0.1124]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 96000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.1019, 1.5778]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 97000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -0.3115, -0.7836]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 98000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, -1.4525, 1.9141]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 99000.00, Rho = -1.230
(iter 9) [0.0, 0.6042, 0.3851] = 456.1028, sampling [0.0, 1.1227, 0.5708]. Recommendation = [0.0, 0.6042, 0.3851], Current Cost = 100000.00, Rho = -1.230
