(iter 5) [0.0, 0.0910, -0.1707] = 452.2713, sampling [0.0, -0.0908, 0.6590]. Recommendation = [0.0, 0.0910, -0.1707], Current Cost = 5000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.9523, 0.8252]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 44000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7705, 0.6464]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 45000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.3058, 1.9336]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 46000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.9500, 0.1303]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 47000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.2690, 0.8400]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 48000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.3974, -0.3708]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 49000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.0705, -0.3949]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 50000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.2221, 1.2486]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 51000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.9971, 1.6920]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 52000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7178, -0.2388]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 53000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.6417, 0.5622]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 54000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.2146, -0.2669]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 55000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.2930, 0.2681]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 56000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.4689, -0.2244]. Recommendation = [0.0, -0.3441, 0.1104], Current Cost = 57000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.4137, 1.8639]. Recommendation = [0.0, -0.1954, 0.0002], Current Cost = 58000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.1954, 0.0002]. Recommendation = [0.0, -0.1954, 0.0002], Current Cost = 59000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.3114, 0.4176]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 60000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.9872, 0.3028]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 61000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.8237, 1.9988]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 62000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.2487, 1.8539]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 63000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7219, 1.2052]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 64000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.4264, 1.3955]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 65000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.0380, 1.1532]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 66000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.5454, 0.6160]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 67000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.8888, 0.6001]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 68000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.7076, -0.0367]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 69000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.2277, -0.6549]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 70000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.3018, -0.4938]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 71000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7347, 0.3541]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 72000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.4166, 1.6286]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 73000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.6120, 0.2901]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 74000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.6921, 1.0854]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 75000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.3845, 1.5633]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 76000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.0296, 1.4597]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 77000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7593, -0.0283]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 78000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.0158, -0.7356]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 79000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.7511, 1.4660]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 80000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.9692, 1.8767]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 81000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.0964, 0.5427]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 82000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.2544, 1.8449]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 83000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.1890, 0.7992]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 84000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 1.2450, -0.1216]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 85000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.0281, -0.4278]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 86000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.1199, 1.8199]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 87000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.3441, 0.1104]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 88000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.3603, 0.3171]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 89000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.1053, -0.5598]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 90000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -1.5120, 1.8717]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 91000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.8251, 0.1851]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 92000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.8068, 0.5352]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 93000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.6710, 0.6863]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 94000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.9254, 0.0843]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 95000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.5655, -0.4586]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 96000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, -0.5897, -0.0737]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 97000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.6276, -0.6446]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 98000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.2935, -0.4329]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 99000.00, Rho = -1.230
(iter 31) [0.0, 1.1778, 1.4266] = 456.1127, sampling [0.0, 0.5942, -0.2439]. Recommendation = [0.0, 1.1778, 1.4266], Current Cost = 100000.00, Rho = -1.230
