(iter 5) [0.0, -0.7172, -0.1382] = 410.7723, sampling [0.0, -0.3427, 0.3832]. Recommendation = [0.0, -0.7172, -0.1382], Current Cost = 5000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.9775, 0.6730]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 60000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.0668, 0.1544]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 61000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.3854, 1.9345]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 62000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.9896, 0.9504]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 63000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.3998, 0.8674]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 64000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.4223, -0.3510]. Recommendation = [0.0, -0.0928, 0.0472], Current Cost = 65000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.1538, -0.3646]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 66000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.5352, -0.1325]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 67000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.0422, -0.3354]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 68000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.2671, -0.2209]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 69000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.7212, 0.8932]. Recommendation = [0.0, 0.1605, -0.1474], Current Cost = 70000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.5846, 1.9824]. Recommendation = [0.0, 0.1605, -0.1474], Current Cost = 71000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.3957, 1.8677]. Recommendation = [0.0, 0.1605, -0.1474], Current Cost = 72000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.8271, 0.0823]. Recommendation = [0.0, 0.1605, -0.1474], Current Cost = 73000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.1605, -0.1474]. Recommendation = [0.0, 0.1605, -0.1474], Current Cost = 74000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.6558, 1.4214]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 75000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.2193, -0.4651]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 76000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.7203, 0.7180]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 77000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.1429, 0.4422]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 78000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.2618, 1.4547]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 79000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.5354, 1.9741]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 80000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.1900, 0.4007]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 81000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.4723, 0.6964]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 82000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.8464, 1.2692]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 83000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.0928, 0.0472]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 84000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.3934, 0.2766]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 85000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.7295, 0.7285]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 86000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.2565, 0.3061]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 87000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.3410, 1.7461]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 88000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.2729, 1.9248]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 89000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.0640, 1.7570]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 90000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.8191, 0.0207]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 91000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.4103, -0.2732]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 92000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 0.0831, -0.5602]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 93000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.5454, 1.0372]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 94000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.1268, 0.5736]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 95000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.2067, 1.5165]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 96000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.8053, 0.9924]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 97000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -0.5863, -0.2092]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 98000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, -1.8959, 1.8562]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 99000.00, Rho = -1.230
(iter 37) [0.0, 1.1783, 1.3770] = 456.2551, sampling [0.0, 1.2905, 0.7112]. Recommendation = [0.0, 1.1783, 1.3770], Current Cost = 100000.00, Rho = -1.230
