(iter 5) [0.0, 0.1973, -0.8273] = 380.6157, sampling [0.0, 0.3178, -0.4567]. Recommendation = [0.0, 0.1973, -0.8273], Current Cost = 5000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.2131, 0.4292]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.5366, 0.4162]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, -0.0103, 0.1962]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, -0.0401, -0.3079]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 19000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, -0.0922, 0.3563]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 20000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.0594, 0.3300]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 21000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.0097, -0.4717]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 22000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.6825, 0.2484]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 23000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, -0.1678, 0.1532]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 24000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.0950, -0.2123]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 25000.00, Rho = -1.230
(iter 11) [0.0, 0.5021, 0.2087] = 455.8631, sampling [0.0, 0.6927, 0.5272]. Recommendation = [0.0, 0.5021, 0.2087], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.6169, 0.8568]. Recommendation = [0.0, 0.6136, 0.4797], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.2899, 1.1275]. Recommendation = [0.0, 0.6136, 0.4797], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.7258, 0.4129]. Recommendation = [0.0, 0.6136, 0.4797], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.6136, 0.4797]. Recommendation = [0.0, 0.6136, 0.4797], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.3359, 0.7019]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, -0.2080, 0.8717]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.5639, 0.1701]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.2496, -0.1699]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 34000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.3870, -0.0789]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 35000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.6453, 0.5851]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 36000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.4422, 0.5019]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 37000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, -0.2503, 0.3934]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 38000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, -0.1257, 0.6074]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 39000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, -0.2223, 0.2734]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 40000.00, Rho = -1.230
(iter 26) [0.0, 0.6927, 0.5272] = 455.9810, sampling [0.0, 0.8535, 0.7707]. Recommendation = [0.0, 0.6927, 0.5272], Current Cost = 41000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.8648, 0.5193]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 42000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.8229, 0.2597]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 43000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.7554, 0.9281]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 44000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.5721, 0.0432]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 45000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, -0.3717, -0.0032]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 46000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, -0.4064, 0.1883]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 47000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, -0.1795, -0.3545]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 48000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, -0.3285, 0.5631]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 49000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 1.0092, 0.9197]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 50000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 1.0174, 0.7635]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 51000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.8947, 1.0329]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 52000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 0.7964, 1.2634]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 53000.00, Rho = -1.230
(iter 41) [0.0, 0.8535, 0.7707] = 456.1004, sampling [0.0, 1.0809, 1.2071]. Recommendation = [0.0, 0.8535, 0.7707], Current Cost = 54000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.9557, 1.0986]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 55000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.1569, 0.9234]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 56000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.2930, 1.3465]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 57000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.1896, 1.2512]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 58000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.1096, 1.5877]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 59000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.9448, 1.3817]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 60000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.1805, 1.4918]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 61000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.2828, 1.0505]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 62000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.7110, 1.6356]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 63000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.4459, 1.6592]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 64000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.5380, 1.4769]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 65000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.2603, 1.7467]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 66000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.2493, 1.5234]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 67000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.3531, 1.8632]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 68000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.2091, 1.8521]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 69000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.5284, 1.8659]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 70000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.7883, 1.0407]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 71000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.3407, 0.4651]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 72000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 1.0275, 1.9953]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 73000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.5261, 0.2716]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 74000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.6287, 0.7345]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 75000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.6133, 0.3877]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 76000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.6704, 0.5955]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 77000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.4313, 0.8501]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 78000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.5231, -0.1292]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 79000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, 0.5092, 0.8003]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 80000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.4996, -0.0119]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 81000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.4219, -0.3376]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 82000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.1849, -0.5313]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 83000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.7718, 0.4331]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 84000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.7923, 0.8426]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 85000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.8843, 0.6488]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 86000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.6325, 0.0652]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 87000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.8430, 0.4868]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 88000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.9544, 0.7364]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 89000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.0622, 0.9828]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 90000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.8045, 1.1527]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 91000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.0792, 1.1618]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 92000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.1884, 0.8726]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 93000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.1646, 1.0688]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 94000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.9217, 1.4247]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 95000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.3415, 1.3379]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 96000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.1118, 1.6962]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 97000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.5200, 1.6684]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 98000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -1.2358, 1.9216]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 99000.00, Rho = -1.230
(iter 54) [0.0, 1.0809, 1.2071] = 456.1429, sampling [0.0, -0.9440, 1.8371]. Recommendation = [0.0, 1.0809, 1.2071], Current Cost = 100000.00, Rho = -1.230
