(iter 5) [0.0, 0.4232, -0.0102] = 452.3840, sampling [0.0, 0.5496, 0.4999]. Recommendation = [0.0, 0.4232, -0.0102], Current Cost = 5000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.1374, -0.2794]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 40000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.7106, 0.1323]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 41000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.2791, -0.1917]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 42000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.0880, -0.5299]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 43000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.1405, 1.2196]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 44000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.1767, -0.8795]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 45000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.3675, -0.0601]. Recommendation = [0.0, 0.0645, -0.1598], Current Cost = 46000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.4372, 0.3058]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 47000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.5673, 0.9517]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 48000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.3251, 0.5497]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 49000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.9296, 1.1622]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 50000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.3447, 1.0408]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 51000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.1089, 1.9772]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 52000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.0618, 1.4751]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 53000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.5794, 1.8238]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 54000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.8873, 1.0615]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 55000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.3764, 1.3883]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 56000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.7631, 0.6121]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 57000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.1771, 1.1847]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 58000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.9630, 0.7871]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 59000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.6431, 0.7806]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 60000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.9948, 1.7128]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 61000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.9783, 1.8461]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 62000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.0818, 1.0510]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 63000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.8902, 0.9136]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 64000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.5092, 0.1560]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 65000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.4889, 1.6117]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 66000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.7698, 1.9443]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 67000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.2131, 0.1840]. Recommendation = [0.0, -0.2131, 0.1840], Current Cost = 68000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.5333, -0.0486]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 69000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.3295, -0.4228]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 70000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.6612, 1.1075]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 71000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.7882, 0.4501]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 72000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.1762, -0.8115]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 73000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.6356, 0.3024]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 74000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.2050, 1.9060]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 75000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.1523, 0.4114]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 76000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.9832, 1.3976]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 77000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.3801, -0.6158]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 78000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.7397, 0.6525]. Recommendation = [0.0, 1.3190, 1.7206], Current Cost = 79000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.0114, -0.7038]. Recommendation = [0.0, 0.7845, 0.5714], Current Cost = 80000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.4253, -0.2127]. Recommendation = [0.0, 0.7845, 0.5714], Current Cost = 81000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.4353, 1.8063]. Recommendation = [0.0, 0.7845, 0.5714], Current Cost = 82000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.0645, -0.1598]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 83000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.0538, 0.8329]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 84000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.1276, -0.4076]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 85000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.0385, 1.3687]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 86000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.4929, 1.4690]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 87000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.5991, 0.0489]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 88000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.2981, 0.8096]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 89000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.0139, 0.6221]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 90000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -1.2712, 1.2908]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 91000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.6036, 1.2625]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 92000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.8306, 0.3131]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 93000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 1.1508, 1.0253]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 94000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.3163, 1.0018]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 95000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.2131, 0.6458]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 96000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.2305, -0.3243]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 97000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.8029, 1.5954]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 98000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, -0.2932, -0.6188]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 99000.00, Rho = -1.230
(iter 23) [0.0, 1.3190, 1.7206] = 456.1614, sampling [0.0, 0.0048, -1.1554]. Recommendation = [0.0, 1.3657, 1.9288], Current Cost = 100000.00, Rho = -1.230
