(iter 5) [0.0, 0.2933, -0.1772] = 448.8718, sampling [0.0, 0.3081, 0.5226]. Recommendation = [0.0, 0.2933, -0.1772], Current Cost = 5000.00, Rho = -1.230
(iter 6) [0.0, -0.2838, 0.0889] = 454.6448, sampling [0.0, 0.4371, 0.3150]. Recommendation = [0.0, -0.0451, 0.0362], Current Cost = 25000.00, Rho = -1.230
(iter 6) [0.0, -0.2838, 0.0889] = 454.6448, sampling [0.0, -0.5214, 0.1571]. Recommendation = [0.0, -0.0451, 0.0362], Current Cost = 26000.00, Rho = -1.230
(iter 6) [0.0, -0.2838, 0.0889] = 454.6448, sampling [0.0, -0.0451, 0.0362]. Recommendation = [0.0, -0.0451, 0.0362], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.3496, 0.8295]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 28000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.3737, 1.9972]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 29000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.9363, 1.7830]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 30000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.1938, 1.5731]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 31000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.7294, 1.4334]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 32000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.8774, 0.8031]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 33000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.5538, 1.0296]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 34000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.9164, 0.5291]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 35000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.2698, 1.9461]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 36000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.2456, 0.4820]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 37000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.2286, 1.2426]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 38000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.1693, 0.9666]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 39000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.7059, 0.8880]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 40000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.7846, 0.5024]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 41000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.0752, 0.8175]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 42000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.3099, -0.1629]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 43000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.2970, 1.8605]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 44000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.4837, -0.0628]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 45000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.2827, 0.2747]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 46000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.7038, 0.8451]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 47000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -1.0894, 1.0157]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 48000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.9680, 1.3439]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 49000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.8275, 1.1977]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 50000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -1.1198, 1.9175]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 51000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -0.8951, 1.6655]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 52000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, -1.2244, 0.7766]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 53000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.0198, -0.5402]. Recommendation = [0.0, 0.3203, -0.0896], Current Cost = 54000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 0.4739, 0.5679]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 55000.00, Rho = -1.230
(iter 27) [0.0, -0.0451, 0.0362] = 455.0912, sampling [0.0, 1.0819, 1.0665]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 56000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, -1.2105, 1.3337]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 57000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, -1.1786, 1.6403]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 58000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, -0.0055, 0.3350]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 59000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, 0.9889, 0.3502]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 60000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, -0.6423, 0.3063]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 61000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, 0.1755, -0.3829]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 62000.00, Rho = -1.230
(iter 56) [0.0, 1.0819, 1.0665] = 455.2128, sampling [0.0, 1.2079, 1.4030]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 63000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.3925, 1.9722]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 64000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.7645, 1.9776]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 65000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.3411, 1.6900]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 66000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 1.2845, 0.6485]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 67000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.6915, -0.3877]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 68000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.2784, -0.8155]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 69000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.1484, 0.7023]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 70000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 1.1065, 1.8363]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 71000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.8273, -1.9748]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 72000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.4776, -0.4830]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 73000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.8131, 0.7329]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 74000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.8182, 0.0731]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 75000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.7977, 1.0392]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 76000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.0545, -0.4467]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 77000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.0053, 0.6707]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 78000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.1165, 0.0969]. Recommendation = [0.0, 0.1165, 0.0969], Current Cost = 79000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.6860, 1.8772]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 80000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.2934, 1.0466]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 81000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.9084, 1.5353]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 82000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.7473, 0.3958]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 83000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.3146, 1.5082]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 84000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.9299, 1.1198]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 85000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.5578, 0.9835]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 86000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.5013, 0.4329]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 87000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.4006, 0.0555]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 88000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.1369, 0.4421]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 89000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -1.0181, 0.9280]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 90000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 1.7209, 1.0942]. Recommendation = [0.0, 1.2079, 1.4030], Current Cost = 91000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.1451, -0.1395]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 92000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.1982, 0.3683]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 93000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.5059, 0.7485]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 94000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.3203, -0.0896]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 95000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 1.2908, 1.5437]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 96000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.3813, -0.3360]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 97000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, 0.6079, -0.0368]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 98000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.7906, -0.1224]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 99000.00, Rho = -1.230
(iter 63) [0.0, 1.2079, 1.4030] = 455.9435, sampling [0.0, -0.4843, 0.8522]. Recommendation = [0.0, 1.0421, 1.0999], Current Cost = 100000.00, Rho = -1.230
