(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.4003, -0.1932]. Recommendation = [0.0, -1.0094, 1.7169], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.7922, 0.8824]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.5935, 0.8021]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.7353, 1.0564]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2471, -0.3389]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.4626, 0.1424]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.7472, 0.2241]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8623, 0.4746]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2132, -0.1516]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.3390, 0.3133]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.4722, 1.2163]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.3616, -0.0054]. Recommendation = [0.0, 0.3616, -0.0054], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6091, 0.3439]. Recommendation = [0.0, 0.4307, 0.0551], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.5362, 0.5723]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.3588, 0.7161]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6556, 0.1941]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6694, 0.4539]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9692, 0.7315]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9853, 0.9287]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9342, 1.2586]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8652, 0.8962]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8489, 0.2970]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.0209, -0.6072]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9129, -0.0883]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8023, 1.1757]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6428, 0.7664]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.5176, 0.7455]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.4154, 1.0220]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.7977, 0.6779]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.8864, 0.2752]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.0317, 0.8524]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.1013, 1.2023]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.0161, 0.8323]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.7599, 0.9893]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9048, 0.6931]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9479, 0.9167]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.0691, 0.6969]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.8914, 1.0456]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.7795, 1.2663]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.5955, 0.9988]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.5040, 1.6641]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.0866, 0.4841]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9882, 1.0068]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.1009, 1.1650]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.0143, 1.3057]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.2677, 0.7981]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.0750, 0.9453]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.3323, -0.4367]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.1160, -0.5045]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6947, 1.5121]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.3542, 1.1972]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.0468, 0.6425]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.6927, -0.2464]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2039, 1.2495]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9791, 0.4060]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9292, 1.3311]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.3003, -0.7581]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.4070, -0.5490]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6217, 1.1562]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2146, 1.5755]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.5898, 0.8212]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9489, 0.1681]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.0869, 0.5293]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.6865, 0.2112]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.8542, 1.2472]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2871, 1.1880]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2908, 1.5331]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2459, 1.6945]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.1221, 0.8263]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.1110, 0.5551]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2342, 0.9756]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.7208, -0.5557]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2819, -0.3023]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2556, 1.1049]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.3912, 1.4277]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.2886, 1.6622]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.0186, 1.7713]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.4090, 1.5891]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9183, 1.4166]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.1705, 1.8806]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.4915, 1.6801]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.6718, 1.3546]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.8117, 1.9823]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2573, 0.9042]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.3103, 0.2226]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.3328, 1.8462]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.1313, 1.9450]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.2610, 1.7507]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.4529, 1.4642]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.0795, -0.7435]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8891, 0.5014]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.2288, 0.1025]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.2393, -0.1686]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.2468, -0.6152]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.1385, 0.7412]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8182, 1.3766]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8293, 1.9368]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.6140, 1.8764]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.1539, 1.9966]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.5086, -0.5246]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.1271, -0.8342]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.3954, -0.7036]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.8436, 1.2396]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9022, 1.7060]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.4307, 0.0551]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.2567, 0.6199]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.9062, 0.2833]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.4882, -0.9243]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.4299, 1.3373]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.0597, 0.2917]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.1219, 0.2506]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.9371, -0.0836]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.4919, 0.7810]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -1.7386, 1.8541]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.5492, -0.4472]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 1.3797, 1.1236]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, -0.4831, 0.8669]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -1.0094, 1.7169] = 403.5569, sampling [1.0, 0.0388, 1.6963]. Recommendation = [0.0, 0.4626, 0.1424], Current Cost = 5150.00, Rho = 1.000
