(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.1880, -0.1063]. Recommendation = [0.0, -0.2308, -0.2079], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.0436, 0.3892]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.3414, 0.2132]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.2481, -0.0234]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8050, 0.9587]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.1267, 0.7427]. Recommendation = [0.0, 0.7118, 0.6078], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8490, 0.8357]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.2961, 0.0516]. Recommendation = [0.0, 0.2961, 0.0516], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.9430, 0.5752]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.3419, 0.6845]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7118, 0.6078]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.3246, 0.2654]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7591, 1.2141]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.9693, 1.0615]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.0221, 0.9289]. Recommendation = [0.0, 0.8429, 0.6310], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.9283, 0.9381]. Recommendation = [0.0, 0.8429, 0.6310], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.4726, 0.7012]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.2598, 0.5915]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.4926, 1.4476]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5669, 0.9609]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5694, 1.3906]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.1321, 0.9136]. Recommendation = [0.0, 0.9048, 1.0019], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7774, -0.3107]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.6121, -0.0692]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.1136, -0.4767]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.5291, -0.6097]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.6086, 0.3430]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.6179, 0.6151]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.4299, 0.1023]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5405, 0.2285]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.7650, 0.8716]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.6547, 0.7846]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9615, 1.1218]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.8882, 1.3446]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.8336, 0.9881]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.6340, 1.1906]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9683, 0.6212]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9102, 0.8269]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.1837, 1.1723]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.1398, 0.7796]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.0460, 1.4579]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.0942, 1.1065]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.2570, 1.4533]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.3560, 1.2346]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.7547, 0.2725]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.3745, -0.0927]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5551, 0.0658]. Recommendation = [0.0, -0.2813, 0.1385], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.0717, -0.4612]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.0265, 1.2929]. Recommendation = [0.0, 0.8624, 0.6560], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.0907, 1.1642]. Recommendation = [0.0, 0.8429, 0.6310], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.9599, 0.1721]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.2813, 0.1385]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.3614, 1.0159]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.4251, 1.6796]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.2249, 1.5703]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.2406, 1.8470]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.6324, 1.3661]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.0993, 1.8663]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.0405, 0.5020]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8376, 1.1495]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.7399, 1.5927]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.2605, 0.5167]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8103, 1.4238]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.5026, 1.9769]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.3449, 1.9298]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.5485, 1.8218]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.2372, -0.8051]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.2140, -0.5345]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.4029, -0.3468]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.4478, -0.0240]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.0818, 1.6204]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.1485, -0.5771]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.2556, 1.0385]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.1455, 1.3922]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.0175, 1.7164]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3178, 1.5873]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.1696, 1.6688]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7461, 1.7561]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.4531, 0.5588]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3283, 1.9409]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.5622, 1.8030]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.4688, 1.3198]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.6690, 0.0160]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9349, 0.2465]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.2970, -0.1159]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.4390, 0.9775]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3516, 1.5355]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.2934, 0.9470]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.2945, 0.7520]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.5974, 1.5465]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.5260, 1.2514]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.3820, -0.5169]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.1693, -0.8743]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3912, 1.9857]. Recommendation = [0.0, 1.0907, 1.1642], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.7799, 1.9978]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.0145, 1.5186]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.6594, -0.2291]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.1817, -0.4309]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7678, 1.1025]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5774, 0.6953]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.5936, 1.6258]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.9048, 1.0019]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7373, -0.8197]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.0990, -1.0624]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.7245, -0.2768]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.5116, -0.3751]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8674, 0.3586]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -1.6812, 1.8900]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.3573, -0.7388]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.8865, 1.7467]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.4855, -0.3535]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.0928, -0.5392]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.1972, -0.7550]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9233, 0.1240]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.4088, 1.9637]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.8274, 1.3355]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.8104, 1.4113]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3571, 0.7148]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 1.3744, 1.5829]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.9790, 1.4345]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, -0.2090, -0.2401]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.0435, -0.3248]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.7721, -0.4844]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.2308, -0.2079] = 447.9677, sampling [1.0, 0.3099, -0.9827]. Recommendation = [0.0, 1.3798, 1.9697], Current Cost = 5150.00, Rho = 1.000
