(iter 5) [0.0, 0.1356, -0.5644] = 421.5863, sampling [0.0, 0.3111, -0.3158]. Recommendation = [0.0, 0.1356, -0.5644], Current Cost = 5000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.8376, 0.3696]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.6650, 0.5693]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.1914, -0.2374]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.0548, 0.1005]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.0022, -0.0812]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.2628, 0.6776]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.0594, 0.0510]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.0422, 0.3483]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.8239, 0.2589]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.0857, -0.2125]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.0381, -0.0996]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.1264, 0.0478]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.8937, 0.6238]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.8456, 0.4479]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.6088, 0.8314]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9615, 0.5615]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.6255, 0.0909]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.1709, -0.1644]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.0759, -0.3731]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.1280, 0.5276]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.0685, -0.4307]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.4873, -0.3032]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.7836, -0.0111]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.7533, 0.8860]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.1928, -0.2248]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.3069, 0.0368]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.2737, -0.1977]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.0137, 0.4148]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.4740, 0.8013]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 44000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9552, 0.2730]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 45000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, -0.2617, -0.2830]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 46000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.2181, -0.2578]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 47000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.6983, 0.9903]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 48000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9891, 0.9387]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 49000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9387, 1.0799]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 50000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9249, 1.2188]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 51000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.0490, 1.1648]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 52000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.9982, 1.1937]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 53000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 0.7309, 1.3265]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 54000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.1003, 1.2812]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 55000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.1783, 1.2503]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 56000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.2303, 1.3143]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 57000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.1183, 1.4951]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 58000.00, Rho = -1.230
(iter 15) [0.0, 0.6813, 0.4763] = 456.1835, sampling [0.0, 1.2238, 1.5054]. Recommendation = [0.0, 0.6813, 0.4763], Current Cost = 59000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.9680, 1.4473]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 60000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.2554, 1.6402]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 61000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.0624, 1.6620]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 62000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.4699, 1.5141]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 63000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.3918, 1.8202]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 64000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.2705, 1.9853]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 65000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.1296, 1.8622]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 66000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.4557, 1.8850]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 67000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.7080, 1.9676]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 68000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.4240, -0.1487]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 69000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.4431, -0.0209]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 70000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.3332, 0.3899]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 71000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.2834, 0.4925]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 72000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.4720, 1.6364]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 73000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.1818, 0.7104]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 74000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.0440, 1.5834]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 75000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.3772, 1.2275]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 76000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.7267, 0.9250]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 77000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.1933, 1.9771]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 78000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.4651, 1.0317]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 79000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.3987, -0.5319]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 80000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.1484, -0.4815]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 81000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.8577, 1.8888]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 82000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.7626, -0.3342]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 83000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.4542, -0.4538]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 84000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.1913, 0.5481]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 85000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.3400, 0.5087]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 86000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.6223, 0.0187]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 87000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.5743, -0.2405]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 88000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.5122, 0.5162]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 89000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.4701, 0.6663]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 90000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.7401, 0.2224]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 91000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.3987, 0.7311]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 92000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 1.4337, 1.3919]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 93000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, 0.1387, 0.7460]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 94000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.5894, 0.7142]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 95000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.6527, 0.0258]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 96000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.6647, 0.7423]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 97000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.5650, 0.7976]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 98000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.8096, 0.6875]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 99000.00, Rho = -1.230
(iter 59) [0.0, 1.2238, 1.5054] = 456.2440, sampling [0.0, -0.8647, 0.4675]. Recommendation = [0.0, 1.2238, 1.5054], Current Cost = 100000.00, Rho = -1.230
