(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9608, -0.0080]. Recommendation = [0.0, 1.1857, 0.0565], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7205, 0.6319]. Recommendation = [0.0, -0.0703, 0.0023], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.6723, 0.7017]. Recommendation = [0.0, -0.0703, 0.0023], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.8077, 0.5918]. Recommendation = [0.0, -0.0703, 0.0023], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.3583, 0.7167]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7010, 0.7333]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.6473, 0.8190]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.0232, 1.0004]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.9636, 1.0488]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.7801, 1.1191]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.3577, 0.7777]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.3947, -0.4980]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.4832, 0.9557]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.4695, -0.2678]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.0572, 1.1806]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.0879, 1.2925]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.2198, 1.1635]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1849, 1.2810]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.7281, 1.2117]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.6973, 1.0339]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.0233, -0.5574]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.5763, -0.1990]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.1395, 0.6162]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.3908, 0.9254]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9250, 0.3067]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.8713, 0.1378]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.1336, -0.6452]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.1642, -0.5507]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.3661, 0.8581]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.3490, -0.4854]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.6706, -0.1266]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.6287, 1.4634]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.9506, 0.2176]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.2942, 0.7074]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.6192, 0.9493]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.8534, 0.9322]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9005, 0.9793]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7374, 1.0681]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9182, 1.0807]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.0575, 0.9400]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.8230, 1.1975]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.1590, 0.7849]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.5234, 1.2453]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.1432, 0.4981]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9920, 1.2228]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9748, 1.3047]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9079, 1.3765]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.0834, 1.2745]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9934, 1.3257]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.1118, 1.3307]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.2184, 1.0267]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7632, 1.3399]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.2973, -0.6284]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.1760, 0.8155]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.6952, -0.2145]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.1970, 0.5617]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.7890, 1.1864]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1230, 1.5227]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1971, 1.4788]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.9878, 1.5895]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1719, 1.6604]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1606, 1.6912]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.0342, 1.6965]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3222, 1.5729]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3354, 1.5072]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3694, 1.3529]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3365, 1.1457]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.2614, 1.8692]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.1447, 1.9142]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3016, 1.8846]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.4095, 1.6647]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.3173, 1.9646]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.4604, 1.8295]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.9769, 1.9055]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.2663, 1.8737]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.9364, 1.3950]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.7510, 1.0925]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.2767, 0.9052]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.0089, 1.1025]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.6626, -0.5751]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.5879, 1.8580]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.2752, -0.5912]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -0.1379, -0.6000]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7541, 1.6265]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, -1.6258, 1.9933]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.7502, 1.2560]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 0.5642, 0.9972]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 1.1857, 0.0565] = 274.2107, sampling [1.0, 1.1957, 0.6121]. Recommendation = [0.0, 0.8077, 0.5918], Current Cost = 5150.00, Rho = 1.000
