(iter 5) [0.0, 0.5639, -0.7291] = 346.4539, sampling [0.0, 0.4867, -0.5168]. Recommendation = [0.0, 0.5639, -0.7291], Current Cost = 5000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0996, -0.2023]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0494, 0.3179]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.3204, 0.2428]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.3090, 0.2138]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 24000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.5264, 0.0156]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 25000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.5937, 0.1551]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 26000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.4239, 0.5184]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 27000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.2593, 0.5328]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 28000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.1208, -0.2985]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 29000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.1275, -0.3130]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 30000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6271, 0.2043]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 31000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.2497, -0.3260]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 32000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.5575, -0.1868]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 33000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6696, 0.0665]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 34000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.0889, -0.4286]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 35000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.2916, 0.4237]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 36000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.3755, 0.3043]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 37000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0480, 0.3807]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 38000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.5586, 0.0581]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 39000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.4044, -0.0868]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 40000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0093, 0.6016]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 41000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.4118, -0.2384]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 42000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6030, 0.5715]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 43000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.7649, 0.2568]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 44000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.7123, 0.1893]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 45000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.5896, -0.0045]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 46000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.4756, 0.4013]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 47000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.6255, 0.2794]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 48000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.2347, 0.5804]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 49000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.4348, 0.5563]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 50000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.4910, 0.4302]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 51000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.6717, 0.2655]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 52000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.7386, -0.0184]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 53000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.3098, 0.6428]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 54000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.5364, -0.0250]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 55000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6895, 0.6900]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 56000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8669, 0.5430]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 57000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8194, 0.6577]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 58000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8739, 0.3453]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 59000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.7263, 0.7447]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 60000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.1816, -0.4140]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 61000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.4378, -0.3318]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 62000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8115, 0.1684]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 63000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.1531, -0.3054]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 64000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6520, 0.9434]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 65000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.1538, -0.4353]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 66000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0208, 0.3421]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 67000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.3121, -0.3446]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 68000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.7513, -0.0759]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 69000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.0006, -0.5336]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 70000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.4490, 0.9873]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 71000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.9831, 0.8314]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 72000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0325, 0.7578]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 73000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.9016, 1.0803]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 74000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0585, 0.9112]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 75000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0525, 1.0768]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 76000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.9404, 1.1910]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 77000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8349, 1.1016]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 78000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0138, 1.2047]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 79000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2148, 1.1251]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 80000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0914, 1.4027]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 81000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.8939, 1.3589]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 82000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2996, 1.3083]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 83000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2684, 1.4162]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 84000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2225, 1.5757]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 85000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.1183, 1.6054]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 86000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0051, 1.4882]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 87000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.4542, 1.5055]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 88000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2371, 1.1722]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 89000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.1867, 1.7389]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 90000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.0740, 1.8175]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 91000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.7003, 1.2374]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 92000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.4866, 1.7347]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 93000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.2773, 1.9310]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 94000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.3897, 1.9653]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 95000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.4889, 1.9701]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 96000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.6333, 1.8723]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 97000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, 0.2826, -0.5237]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 98000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -0.6184, 0.0207]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 99000.00, Rho = -1.230
(iter 13) [0.0, 0.2521, 0.0365] = 455.6676, sampling [0.0, -1.1654, 1.8382]. Recommendation = [0.0, 0.2521, 0.0365], Current Cost = 100000.00, Rho = -1.230
