(iter 5) [0.0, 0.2784, -0.0804] = 453.2868, sampling [0.0, -0.0407, 0.1397]. Recommendation = [0.0, 0.2784, -0.0804], Current Cost = 5000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 1.8444, 1.1695]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 62000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.8042, 1.3982]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 63000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.2605, 0.0678]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 64000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.5496, 0.7895]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 65000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.7444, 0.6795]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 66000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.3857, 1.0740]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 67000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.7474, -0.0094]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 68000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.7180, 0.5995]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 69000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.5709, 0.2080]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 70000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.6370, 1.0626]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 71000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.4535, -0.0268]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 72000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.8799, 0.2673]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 73000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.9308, 0.6397]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 74000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.8483, 0.8093]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 75000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -1.0759, 0.4139]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 76000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.1540, -0.5931]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 77000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.2934, -0.4980]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 78000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.2821, -0.3476]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 79000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.0909, -0.5722]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 80000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.3296, 0.4598]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 81000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.7748, -0.0513]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 82000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.9390, 0.1783]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 83000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 1.0484, 0.4711]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 84000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.7991, 0.6875]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 85000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.4740, -0.7390]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 86000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.6453, -0.1805]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 87000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.1620, -0.4766]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 88000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.0853, 1.2867]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 89000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.8956, 0.3763]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 90000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.5532, 0.9311]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 91000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.9483, 1.0169]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 92000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.8245, 1.3347]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 93000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.5751, 1.1542]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 94000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -1.0630, 0.9168]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 95000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -0.5903, 1.6285]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 96000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, -1.3251, -0.2477]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 97000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.5108, 0.8808]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 98000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 1.5787, 1.9956]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 99000.00, Rho = -1.230
(iter 34) [0.0, 1.1823, 1.3748] = 456.2140, sampling [0.0, 0.9455, 0.5850]. Recommendation = [0.0, 1.1823, 1.3748], Current Cost = 100000.00, Rho = -1.230
