(iter 5) [0.0, 0.4607, -0.0422] = 449.5374, sampling [0.0, 0.4290, 0.1338]. Recommendation = [0.0, 0.4607, -0.0422], Current Cost = 5000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.5759, 1.1910]. Recommendation = [0.0, 0.5479, 0.2237], Current Cost = 19000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.5479, 0.2237]. Recommendation = [0.0, 0.5479, 0.2237], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.2520, 0.7963]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.2634, 0.4290]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 22000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.2124, 0.0972]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 23000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.1050, 0.2685]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.2858, 0.9025]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.0215, 1.0722]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9159, 1.0081]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9798, 0.5100]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.0021, 1.3938]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 29000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.1572, 1.2189]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 30000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.3240, 1.4639]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 31000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.2908, 1.1791]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 32000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.1045, 1.5009]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 33000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.1509, 1.7169]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 34000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.8215, 1.4912]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 35000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.4959, 1.3480]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 36000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.1561, 0.1745]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 37000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.8537, 0.9245]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 38000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.3121, 1.9549]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 39000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.5566, 1.8654]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 40000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9890, 1.8535]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 41000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.3424, 1.5378]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 42000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.6693, 1.6300]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 43000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.5013, 0.8791]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 44000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.0751, 0.6378]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 45000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.3480, 0.5502]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 46000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.0459, 0.3626]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 47000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.0958, 0.0767]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 48000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.5958, -0.0145]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 49000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.1161, 0.4069]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 50000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.2720, 1.0602]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 51000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.0609, -0.0690]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 52000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.0544, -0.2789]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 53000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.4504, -0.2476]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 54000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.1931, -0.0548]. Recommendation = [0.0, 0.1836, 0.0861], Current Cost = 55000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.1556, -0.1600]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 56000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.3292, 0.2242]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 57000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.1379, 0.4974]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 58000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.3769, 0.0210]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 59000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.3562, 0.4554]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 60000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.2076, 0.6610]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 61000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.0244, 0.9880]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 62000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.0718, -0.3659]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 63000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.1867, -0.4370]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 64000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.3246, -0.3476]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 65000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.0166, -0.4613]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 66000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9473, 1.5758]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 67000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.4440, 1.6208]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 68000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.5787, 0.8126]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 69000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9432, 0.4329]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 70000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.2263, 0.5619]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 71000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.4093, -0.4218]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 72000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.1836, 0.0861]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 73000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.8565, 0.5715]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 74000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.3195, 0.4622]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 75000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.5356, 0.7307]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 76000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.3307, 1.0542]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 77000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.4809, 0.7252]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 78000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.2857, 0.8339]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 79000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.6582, 0.5263]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 80000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.7459, 0.1427]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 81000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.7044, 0.4232]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 82000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.5465, 0.6660]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 83000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.3015, -0.5192]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 84000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.0192, -0.5688]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 85000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.8302, -0.2149]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 86000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.4388, -0.4482]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 87000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.8062, 0.0383]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 88000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.8736, 0.3062]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 89000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.8417, 0.5289]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 90000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.6021, 0.8876]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 91000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.7940, 0.1920]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 92000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.1618, -0.6119]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 93000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.6125, -0.3357]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 94000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.7168, 1.3382]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 95000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.5774, 1.0477]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 96000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, -0.5750, 0.8319]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 97000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.9555, -0.1267]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 98000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 0.0586, -0.5440]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 99000.00, Rho = -1.230
(iter 17) [0.0, 0.9661, 0.9133] = 456.2589, sampling [0.0, 1.9421, 1.9677]. Recommendation = [0.0, 0.9661, 0.9133], Current Cost = 100000.00, Rho = -1.230
