(iter 5) [0.0, -0.5349, -0.2501] = 425.1936, sampling [0.0, -0.3510, 0.7277]. Recommendation = [0.0, -0.5349, -0.2501], Current Cost = 5000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.2295, 1.3892]. Recommendation = [0.0, 0.0034, -0.0743], Current Cost = 43000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.5411, 0.0428]. Recommendation = [0.0, 0.0034, -0.0743], Current Cost = 44000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.0034, -0.0743]. Recommendation = [0.0, 0.0034, -0.0743], Current Cost = 45000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.0324, 0.7894]. Recommendation = [0.0, 0.6823, 0.5539], Current Cost = 46000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.7733, 1.1461]. Recommendation = [0.0, 0.6823, 0.5539], Current Cost = 47000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.1196, 0.3526]. Recommendation = [0.0, 0.6823, 0.5539], Current Cost = 48000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.2741, -0.5635]. Recommendation = [0.0, 0.6823, 0.5539], Current Cost = 49000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.1455, -0.5141]. Recommendation = [0.0, -0.1640, -0.1329], Current Cost = 50000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.3215, -0.1950]. Recommendation = [0.0, -0.1640, -0.1329], Current Cost = 51000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.0954, 1.5860]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 52000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.5984, 0.0992]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 53000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.5856, 0.2915]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 54000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.3756, 1.9567]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 55000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.1640, -0.1329]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 56000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.0712, 0.9438]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 57000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.5331, 1.6942]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 58000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.9911, 0.7060]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 59000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.0139, 0.3446]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 60000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.1825, 1.0975]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 61000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.3094, 0.6859]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 62000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.8091, 0.1354]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 63000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.5292, -0.4196]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 64000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.2028, -0.9364]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 65000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.7935, 0.8616]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 66000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.4776, 1.3659]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 67000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.2576, 1.6114]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 68000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.9872, 0.3361]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 69000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.0397, -0.6346]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 70000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.2068, 0.5739]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 71000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.6932, -0.2094]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 72000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.0117, -0.1138]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 73000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.7985, 0.5490]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 74000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.1656, 1.8699]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 75000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.1374, -1.0393]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 76000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.3149, -1.9854]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 77000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.3311, 0.4068]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 78000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.4448, 0.7349]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 79000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.3748, 1.1930]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 80000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.5334, 1.6730]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 81000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.6133, 0.3329]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 82000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.4227, 1.5677]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 83000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.5219, -0.7571]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 84000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.4187, 0.0768]. Recommendation = [0.0, 0.4187, 0.0768], Current Cost = 85000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.5623, -0.7813]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 86000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.3739, -0.4664]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 87000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.7015, -0.3320]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 88000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.0276, 0.5247]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 89000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.2351, 1.1314]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 90000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -1.0419, 1.1263]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 91000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.8722, 0.9910]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 92000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.9971, 1.8588]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 93000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.9136, 1.4703]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 94000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.1932, -1.3043]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 95000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 1.7910, 0.8208]. Recommendation = [0.0, 0.6974, 0.4848], Current Cost = 96000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.9596, 0.7814]. Recommendation = [0.0, 0.5964, 0.3064], Current Cost = 97000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, 0.0646, -0.4109]. Recommendation = [0.0, 0.5964, 0.3064], Current Cost = 98000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.9925, 1.7368]. Recommendation = [0.0, 0.5964, 0.3064], Current Cost = 99000.00, Rho = -1.230
(iter 29) [0.0, 0.6974, 0.4848] = 456.2082, sampling [0.0, -0.8654, 0.1081]. Recommendation = [0.0, 0.5964, 0.3064], Current Cost = 100000.00, Rho = -1.230
