(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2661, -0.2940]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.1855, -0.2053]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9902, 1.4594]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4789, -0.8982]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0584, -0.3663]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.2438, 1.1949]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.5430, -0.4178]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4020, 0.0053]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.7001, 0.2360]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.7184, 1.0978]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9665, 1.9834]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2398, 1.8761]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5441, -0.1750]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.6725, 1.4931]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.3744, 0.7138]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.7907, 0.9903]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.1290, 0.4090]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.2630, 0.2023]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3154, -0.2267]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5438, 0.3636]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3552, 0.4922]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.2562, -0.7376]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.6449, -0.5157]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.1976, 1.2053]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.8866, 0.7035]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.3599, 1.8345]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.1423, 1.6892]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.6110, 0.7068]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.0715, -1.0059]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.2174, 0.8094]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.2455, -0.6909]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.8792, 0.0196]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3621, -0.7094]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5680, 0.6943]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.1447, 1.4387]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.5089, 1.4008]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.1583, 0.6375]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.4090, 0.1592]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.4127, 0.9573]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5326, 1.9508]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.2085, 0.7538]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.7654, 0.3546]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4580, 0.4456]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.8988, 1.6055]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4311, -0.2689]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5064, 1.0100]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.7260, -0.4998]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.2183, 1.9921]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.9069, 1.9886]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.0328, -0.8051]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.0193, 0.4378]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.8744, 1.8177]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.7983, 1.7980]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3500, -0.1674]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.0893, 0.9678]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.1201, 1.0027]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.6823, -0.0145]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.2288, 1.5363]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2930, 0.1453]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.3886, -1.3944]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.0131, 1.3905]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3818, -0.9669]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4834, 1.4787]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.0519, 0.6286]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.0302, 1.1486]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0351, -0.6298]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9599, 1.7824]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.1918, 0.8242]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9273, -0.0187]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.1155, 0.5315]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.6010, -0.7788]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0804, -0.3126]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.6879, 1.6266]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.3908, -1.7198]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.5674, -0.3682]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.2107, -1.0743]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.6226, -0.5975]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.7226, 1.3301]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2145, 0.4208]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.3292, 1.3138]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4365, 1.1144]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.8171, 1.4481]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9069, 0.1808]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.1253, 1.9425]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.8607, 0.0083]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.4333, 0.5118]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.6455, 1.3374]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.0067, 0.9217]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.1624, -0.7308]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.9252, 0.2284]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.5900, -0.4495]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.0575, 0.8964]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0917, 1.7327]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.9505, -0.1490]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.2791, 1.0336]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.2648, 0.9720]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.7785, 1.4670]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.4238, 1.6803]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.6988, -0.7743]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.3185, 1.6713]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3011, -1.2968]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4442, 0.3701]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2164, 0.2734]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.5279, 1.9158]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.7104, -0.1305]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.7746, 0.7988]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.2603, -0.9266]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0456, 1.1527]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.3277, 1.2724]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -0.3207, 1.4443]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.0204, 1.6442]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0205, -1.7634]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.9413, -0.5277]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, -1.1655, 0.7490]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 1.3476, 1.9692]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.0723, -1.3270]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.0146, 0.1033] = 454.2659, sampling [1.0, 0.4697, -0.3539]. Recommendation = [0.0, 0.0146, 0.1033], Current Cost = 5150.00, Rho = 1.000
