(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.0515, -0.0604]. Recommendation = [0.0, 1.1483, 0.3880], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.8598, 0.8134]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.7667, 0.8290]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.8178, 0.0086]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.4341, -0.3399]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.6348, 0.0341]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.6139, 1.0406]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.4756, 1.0534]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.0849, -0.5657]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.0783, 0.8186]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9158, 0.9148]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0168, 0.8047]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9257, 1.0226]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0454, 0.9726]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.1319, 0.8686]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.0301, 0.6413]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.9424, 1.1792]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.7405, 1.1340]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.8897, 1.1875]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.0395, 1.2430]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.9554, 1.3099]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2817, 1.0245]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9293, 1.2002]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.6284, 1.3781]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9090, 0.1663]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.3724, -0.5429]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2128, 0.8619]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.6946, 0.1378]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.9133, 0.1905]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.6525, 1.3720]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.4976, -0.5276]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.1922, 0.6703]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.6252, -0.0357]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.8439, -0.2187]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.2089, -0.6269]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.0161, -0.6198]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.7964, 1.2310]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.2647, 1.0580]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.7316, -0.1815]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.2276, 1.2150]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.1895, 1.3572]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.2823, 1.3628]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.2492, 1.4328]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9393, 1.4763]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.2934, 1.0937]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.3761, 1.4523]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.3006, 1.6453]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0938, 1.7316]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0085, 1.6109]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.3060, 1.1961]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.2578, 1.8840]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.1741, 1.8058]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.6127, 1.7250]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0557, 1.9673]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.4806, 1.4408]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.3535, 1.9946]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.0660, 1.5096]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.8794, 1.4228]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.3198, 1.3460]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.3023, 1.1088]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2418, 1.5964]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.9771, 1.8348]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2491, 1.7601]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2949, 1.7487]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.4359, 1.6494]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.1049, 1.7842]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.5064, 0.8843]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.9852, 0.2905]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.0650, 0.7615]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.1537, 0.4706]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.1882, 0.7485]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.8691, 0.1204]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.5861, -0.4252]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.0008, 0.3795]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.6647, -0.4921]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.4843, 1.5753]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.1048, -0.1466]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.8857, -0.0421]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.1769, 0.6374]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.8107, 1.6706]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.5463, 1.7088]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.2419, 0.9398]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.3954, 1.1202]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 1.2672, 0.7795]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.9752, 0.2105]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.5450, 1.1478]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.7898, 1.4828]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.7114, 1.8988]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -0.0913, -0.8639]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, 0.3398, -0.8977]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 1.1483, 0.3880] = 369.6955, sampling [1.0, -1.6697, 1.1668]. Recommendation = [0.0, 0.8305, 0.6484], Current Cost = 5150.00, Rho = 1.000
