(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1106, -0.1008]. Recommendation = [0.0, -0.4158, -0.4122], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.8432, 1.2140]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.2720, 0.1978]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2766, -0.2401]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.7851, 0.8425]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.9552, 0.5016]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.6666, 0.0900]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.9960, 0.8928]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1182, 0.3511]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.1689, -0.4728]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.0818, 0.6366]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.6341, 1.5011]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0735, 1.0956]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0916, 1.3783]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0380, 0.1001]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.2017, -0.0026]. Recommendation = [0.0, 0.2017, -0.0026], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.9272, 0.6146]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.4866, -0.3840]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.2770, -0.1974]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.8512, 0.3611]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.3206, 0.4861]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0712, 0.7567]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1937, 1.2561]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.0528, -0.5509]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1801, 1.5256]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2392, 1.3591]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.3067, 0.8046]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2205, 0.3712]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.3450, 0.0292]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2875, 0.2690]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1140, 1.4499]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.0258, 0.5409]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1901, -0.2528]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1493, 1.1219]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1343, 0.4419]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.5980, -0.2133]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.4508, 1.5138]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2626, 1.7523]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1841, 1.5993]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.4367, 1.9594]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2971, 1.8962]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1663, 1.8723]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.8318, 1.7486]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0974, 0.5808]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.4044, -0.3220]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.7526, 0.3149]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2409, 1.0137]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.3777, 1.2348]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1543, 1.1396]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.7159, 1.1916]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.8003, 0.3962]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.8095, -0.1789]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2439, 0.5169]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.2436, -0.7079]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.1004, 0.7475]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.5516, -0.5530]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.3813, 0.3228]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.4954, 0.1355]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.5400, -0.0458]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.4972, 0.4489]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.5621, 0.2991]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.3105, 0.7227]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2223, 1.2040]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.5539, -0.1682]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0241, 0.6422]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1257, 1.7870]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.1987, 0.6272]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.1294, -0.6473]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.6724, 0.0175]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.0619, 0.2909]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.5751, 1.9378]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.4470, 0.8984]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.1578, 1.4937]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.6271, 1.0793]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1686, -0.2212]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.9612, -0.5092]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.4753, 0.7634]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.3267, 0.9716]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.0342, 0.8721]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.8950, 0.0528]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.7209, 0.5564]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.6715, 0.7379]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.7013, 0.0726]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.5454, 0.9156]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.1207, -0.5340]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8233, 0.2194]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8022, 0.8530]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.7745, 1.0391]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.6390, 1.0576]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9021, 0.7887]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9202, 0.5045]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9086, 0.9073]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8755, 0.8708]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.3546, 1.4439]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8841, 1.1980]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9958, 0.9670]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.7044, 1.3102]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.0293, 1.2943]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9660, 1.4071]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9762, 1.2829]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.1851, 1.3280]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.0890, 1.3741]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.0779, 1.6211]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.1034, 1.5120]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8641, 1.6613]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9885, 1.5429]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.2504, 1.2688]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.2461, 1.7065]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.1546, 1.8192]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.4075, 1.7159]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.3598, 1.9130]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.2612, 1.7974]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9496, 1.9793]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.1513, 1.5729]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.5551, 1.4139]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.2860, 1.8942]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.4488, 1.9322]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.7304, 1.9891]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.3333, 1.0475]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.3912, 1.2761]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.9395, 0.3830]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.6626, -0.1081]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1395, -0.6495]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.1513, 0.3422]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8543, 1.1598]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 1.2501, 0.6644]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.6159, -0.3129]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, 0.4627, 1.2465]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2281, 0.4068]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.7932, 1.4164]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.2135, -0.4604]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.0083, -0.8311]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -1.7562, 1.7438]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.6122, -0.3890]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.4158, -0.4122] = 420.0687, sampling [1.0, -0.8347, 0.1208]. Recommendation = [0.0, 1.0735, 1.0956], Current Cost = 5150.00, Rho = 1.000
