(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.2462, -0.3965]. Recommendation = [0.0, -0.4646, 1.1049], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.2238, 0.5243]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5363, -0.4184]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.0365, -0.1554]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3262, 0.4850]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.8985, 0.5456]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.8758, 0.2785]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7850, 0.7703]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.6150, 0.7032]. Recommendation = [0.0, -0.6890, 0.6170], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7422, 0.3518]. Recommendation = [0.0, -0.6890, 0.6170], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.6890, 0.6170]. Recommendation = [0.0, -0.6890, 0.6170], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0500, 0.2117]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.1215, -0.0946]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.1490, -0.2214]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.1560, -0.0364]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0120, -0.1329]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.1570, -0.0229]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9962, -0.1009]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.3125, -0.4884]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.1382, -0.5191]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9406, 0.7336]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.8863, 0.8467]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.0173, 0.5698]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.2783, 0.6384]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2191, 0.2432]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2907, 0.0863]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.1167, -0.8384]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.0579, 0.4008]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5013, 0.6706]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.1853, 0.8923]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.3824, 0.0061]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.3895, -0.3784]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2242, 0.5126]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2836, 0.3198]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.4184, -0.6853]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5452, -0.2607]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3336, 0.5616]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.0727, 0.8259]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9068, 1.0844]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7595, 1.1903]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9721, 0.5360]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4469, 0.1018]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.0063, -0.1813]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7755, 0.3268]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.1329, 0.5564]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.2533, -0.4754]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.1704, 0.6009]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.3060, 0.4420]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.6457, 0.6527]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2740, -0.7112]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0585, 0.7216]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5080, 0.1803]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5253, 0.0937]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5120, 0.3898]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5671, 0.2696]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4795, -0.3451]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.1473, -0.8626]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9333, 1.0709]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.1899, 0.8977]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4025, -0.5683]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6342, 0.0659]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6730, -0.1604]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9643, 0.3692]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.2834, -0.3908]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2114, 0.7044]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.8665, 1.2654]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.6202, 1.2551]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3786, 1.0020]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6530, 0.1522]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7471, -0.5284]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4720, 0.7192]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0040, 1.1757]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9909, 0.2266]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5414, -0.4294]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2650, 0.4761]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.0549, 0.6088]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.1529, 1.2971]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.0129, 1.4810]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7123, 1.5159]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2815, 0.9627]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2497, 1.3558]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2140, 1.5239]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9783, 1.5927]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4084, 0.9275]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5764, 0.6853]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7201, 0.2231]. Recommendation = [0.0, -0.4078, 0.2007], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0408, 0.5855]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5070, 1.0476]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2963, 0.7945]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.8000, 0.3801]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7657, 0.2590]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3935, -1.0496]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7093, 0.1684]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7985, -0.2922]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6833, 0.8546]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4812, 0.8371]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6270, 0.9712]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4507, 1.2378]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3708, 1.4905]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0640, 0.8039]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5811, 1.1513]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.4030, 1.2120]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.3370, 1.4744]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2312, 1.7068]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.9227, 1.7926]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.3482, 1.6345]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.1776, 1.8281]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.5722, -0.5459]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.0763, -1.1011]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5871, -0.3663]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7708, -0.1253]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.4925, 0.9920]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.4161, 0.4630]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.2361, 1.8388]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -1.1479, 1.9116]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6042, -0.8176]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7830, 1.0125]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7365, 1.1420]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.6665, 1.0335]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.7016, 1.9628]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2408, 1.1255]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.5715, -0.7495]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.2346, -0.9904]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.7000, 1.4012]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.3707, 1.7323]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.8965, 0.0126]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.8562, -0.4337]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, -0.3102, 0.9815]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.8876, 1.2600]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.9979, 0.5339]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 1.0796, 0.8561]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 1.0551, 1.2892]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.4646, 1.1049] = 375.1001, sampling [1.0, 0.9417, 1.3409]. Recommendation = [0.0, -0.1560, -0.0364], Current Cost = 5150.00, Rho = 1.000
