(iter 5) [0.0, 0.9542, -0.1112] = 351.8909, sampling [0.0, 0.3503, 0.4231]. Recommendation = [0.0, 0.9542, -0.1112], Current Cost = 5000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.0353, 1.4068]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 50000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.1744, 1.5806]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 51000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.0780, 0.6130]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 52000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.7443, 0.0789]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 53000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.7648, -0.3890]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 54000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.2063, -0.6718]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 55000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.4092, -0.6020]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 56000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.4781, 1.4986]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 57000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.1130, 0.9817]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 58000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.6484, -0.1471]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 59000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.8706, 0.5276]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 60000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.5295, 0.9344]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 61000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.8380, 0.3199]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 62000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.2541, 0.3232]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 63000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 1.1654, 1.2165]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 64000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.3650, -0.3385]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 65000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.7131, 1.5322]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 66000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 1.3461, 0.8355]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 67000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.5634, 1.6926]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 68000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.5221, 0.1843]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 69000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.3690, 1.9006]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 70000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.3351, 1.3740]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 71000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.9272, 1.2015]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 72000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.3617, -0.7263]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 73000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.5645, -0.5147]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 74000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.0421, -0.9723]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 75000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 1.3124, 1.2340]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 76000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.9402, -0.2609]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 77000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.0288, -0.3781]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 78000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.6951, 0.0801]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 79000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.1242, -0.2944]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 80000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.9722, 0.1447]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 81000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.9674, 1.7922]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 82000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.5538, -0.1890]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 83000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.2578, 1.1544]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 84000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.5765, 1.9312]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 85000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.0936, 0.8309]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 86000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.9299, 0.3541]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 87000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.2529, -0.9211]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 88000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.1321, 0.5911]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 89000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.3503, 0.8677]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 90000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 1.2935, 0.2489]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 91000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.2562, -0.7966]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 92000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.7924, -0.2472]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 93000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.9657, 0.0251]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 94000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.6030, 1.7326]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 95000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.8089, 0.5071]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 96000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, 0.1514, -1.2980]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 97000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -1.2253, 0.5367]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 98000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.2506, -1.2463]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 99000.00, Rho = -1.230
(iter 14) [0.0, 1.1393, 1.3060] = 456.2741, sampling [0.0, -0.4314, -0.7629]. Recommendation = [0.0, 1.1393, 1.3060], Current Cost = 100000.00, Rho = -1.230
