(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.1073, -0.3609]. Recommendation = [0.0, 0.2341, -0.1388], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.0258, 0.4274]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.0552, 0.2719]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.2180, 1.1543]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.7413, -0.2726]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.1822, -0.6943]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.7091, -0.3770]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.8828, -0.0771]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.2726, 1.7487]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.3700, 1.6383]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.3818, 1.5521]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.3478, 1.8261]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.3301, 1.9701]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.5639, 1.8790]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.4343, 1.2659]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.1450, -0.9829]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.4326, -0.8381]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.2292, -0.6252]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.4769, 1.2848]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.0902, 0.5034]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.1165, 0.6992]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.1580, 1.7679]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.1548, 1.0000]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.8684, 1.4801]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.2321, 1.3516]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.2193, 1.4574]. Recommendation = [0.0, 0.3060, 0.1768], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.2630, 1.1053]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.4376, 1.5302]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.0727, 1.9470]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.3480, 1.9552]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.4417, 1.9348]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.4967, 1.8532]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.6478, 1.9103]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.4588, 1.3002]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.8034, 1.7204]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.6598, 1.5905]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.1146, 0.0682]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.6008, -0.9717]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.3017, -1.1122]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.9537, 1.7362]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.9560, -0.1783]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.6761, 1.7804]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.7692, 1.8992]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.7429, -0.5091]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.1718, -0.5595]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.4914, 1.1766]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.0466, 1.2565]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.4938, 1.5755]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.3634, 0.8182]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.3766, -1.4806]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.5873, -0.8492]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.4598, 0.8617]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.2155, -0.1611]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.3296, 1.3406]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.0222, -1.3893]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.2784, -1.9962]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.9479, 1.9981]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.7952, -0.8133]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.4151, 0.1715]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.2836, 1.6888]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.4965, -0.9068]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.1982, -1.3204]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.8223, 1.8669]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.0777, 1.4175]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.8856, -1.8660]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.9256, -0.4304]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.8436, -0.5889]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.7040, 1.1390]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.5499, 1.2249]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.3009, 0.1116]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.9286, -0.1517]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.2446, 1.3253]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.7583, -0.7920]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.3606, -1.1386]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.1986, -0.5367]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.8899, -0.6757]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.2794, -1.1528]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.6392, 1.2424]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -0.0263, 1.6277]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, -1.7847, 0.7772]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 1.4781, 0.6326]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.5303, -0.9229]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.3497, -1.3672]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.2341, -0.1388] = 451.9636, sampling [1.0, 0.0592, -1.6653]. Recommendation = [0.0, 1.2193, 1.4574], Current Cost = 5150.00, Rho = 1.000
