(iter 5) [0.0, -0.0798, -0.9199] = 369.3366, sampling [0.0, -0.2413, -1.0264]. Recommendation = [0.0, -0.0798, -0.9199], Current Cost = 5000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.7543, 0.1688]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.7285, -0.1278]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.1780, 0.5673]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.7464, 0.4071]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.6559, 0.7316]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 28000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.8588, 0.4625]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 29000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.2854, 0.8788]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 30000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.9276, 0.6568]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 31000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.0455, -0.4677]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 32000.00, Rho = -1.230
(iter 23) [0.0, 0.5495, 0.3867] = 455.3781, sampling [0.0, 0.9372, 0.8021]. Recommendation = [0.0, 0.5495, 0.3867], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.9372, 0.8021] = 455.7159, sampling [0.0, 1.2680, 0.4913]. Recommendation = [0.0, 0.9372, 0.8021], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.9372, 0.8021] = 455.7159, sampling [0.0, 0.3563, -0.5770]. Recommendation = [0.0, 0.9372, 0.8021], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 0.9372, 0.8021] = 455.7159, sampling [0.0, 0.7750, 1.1850]. Recommendation = [0.0, 0.9372, 0.8021], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 0.9372, 0.8021] = 455.7159, sampling [0.0, 0.9963, 0.9204]. Recommendation = [0.0, 0.9372, 0.8021], Current Cost = 37000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, -0.1551, 0.7197]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 38000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, 0.0938, 0.6477]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 39000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, -0.5616, 0.0953]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 40000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, -0.3100, 0.5461]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 41000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, -0.6126, -0.2761]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 42000.00, Rho = -1.230
(iter 37) [0.0, 0.9963, 0.9204] = 455.7792, sampling [0.0, 1.0297, 0.9951]. Recommendation = [0.0, 0.9963, 0.9204], Current Cost = 43000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.1531, 0.7742]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 44000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.5251, 1.3554]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 45000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.2540, 0.6349]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 46000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.6480, 0.3637]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 47000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.7518, -0.0147]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 48000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.7918, 0.2296]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 49000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.5962, 0.6798]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 50000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.6794, 0.5820]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 51000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.0258, 1.0594]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 52000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.0767, 1.0538]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 53000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.1696, 0.0367]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 54000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.4927, 0.9658]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 55000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.1150, -0.7810]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 56000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.5024, -0.3225]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 57000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.1941, 0.8533]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 58000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.9519, 1.4699]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 59000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.2553, 1.2862]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 60000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.3917, 0.9847]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 61000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.8064, 1.8337]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 62000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.2297, 1.6264]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 63000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.3300, 1.2308]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 64000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.5899, -0.6462]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 65000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.8387, -0.4021]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 66000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.3727, 0.9307]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 67000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.1999, 0.7409]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 68000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.7643, 0.8995]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 69000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.9238, 0.5384]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 70000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.6334, 1.1050]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 71000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.3281, 1.5530]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 72000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.5551, -0.4485]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 73000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.0397, 0.2823]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 74000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.9037, -0.1499]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 75000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.6745, 1.5782]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 76000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 1.4374, 1.5937]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 77000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, 0.4720, -0.7964]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 78000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.0567, 0.6060]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 79000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.0411, 1.0387]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 80000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.0878, 0.9565]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 81000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.0975, 0.7569]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 82000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.8172, 1.3079]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 83000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.9523, 1.5343]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 84000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.1775, 1.4206]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 85000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.9888, 1.8157]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 86000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.2403, 1.4943]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 87000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.3002, 1.7381]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 88000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.3445, 1.6077]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 89000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.3369, 1.8747]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 90000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.4580, 1.7237]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 91000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.2761, 1.5172]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 92000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.4059, 1.3857]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 93000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.6211, 1.8050]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 94000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.1608, 0.8399]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 95000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.3816, 1.2381]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 96000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.5520, 1.6901]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 97000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.7254, 1.3197]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 98000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -1.4843, 1.4524]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 99000.00, Rho = -1.230
(iter 43) [0.0, 1.0297, 0.9951] = 455.8739, sampling [0.0, -0.4381, 1.9821]. Recommendation = [0.0, 1.0297, 0.9951], Current Cost = 100000.00, Rho = -1.230
