(iter 5) [0.0, 0.7848, -0.5494] = 320.4618, sampling [0.0, -0.2252, 1.2556]. Recommendation = [0.0, 0.7848, -0.5494], Current Cost = 5000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.8770, 0.4795]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 55000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.7393, 0.9004]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 56000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.6038, 0.8936]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 57000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.8204, 0.8547]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 58000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.9511, 0.6280]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 59000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.9948, 0.7718]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 60000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.8395, 1.0139]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 61000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.6165, 1.1996]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 62000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.9015, 1.1367]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 63000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.8044, 1.2477]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 64000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.1380, 1.0315]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 65000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.0865, 1.3586]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 66000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 0.8548, 1.4762]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 67000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.1604, 1.0712]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 68000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.3289, 1.2702]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 69000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.2895, 1.5925]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 70000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.0085, 1.5650]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 71000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.2214, 1.6840]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 72000.00, Rho = -1.230
(iter 31) [0.0, 0.6769, 0.4406] = 456.1648, sampling [0.0, 1.2755, 1.6323]. Recommendation = [0.0, 0.6769, 0.4406], Current Cost = 73000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.4087, 1.7614]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 74000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.0948, 1.8470]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 75000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.4597, 1.8123]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 76000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.5457, 1.9568]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 77000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.3764, 1.3261]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 78000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.7395, 1.9184]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 79000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.3132, 1.1818]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 80000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.3810, 0.8672]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 81000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.6627, 1.8852]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 82000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.0703, -0.5693]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 83000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.2966, -0.5294]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 84000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.1899, -0.7436]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 85000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.4454, -0.7177]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 86000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.9727, 0.1536]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 87000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.9397, 0.2470]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 88000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -1.4775, 1.4600]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 89000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.7571, 1.5332]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 90000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.7049, -0.1228]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 91000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.1395, -0.6731]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 92000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -1.1914, 0.7165]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 93000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -1.5223, 0.9363]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 94000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -1.1204, 0.4806]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 95000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.0336, -0.9223]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 96000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.7206, -0.2179]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 97000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, -0.1672, -0.7538]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 98000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 1.5610, 1.9728]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 99000.00, Rho = -1.230
(iter 73) [0.0, 1.2755, 1.6323] = 456.2212, sampling [0.0, 0.4263, -0.8923]. Recommendation = [0.0, 1.2755, 1.6323], Current Cost = 100000.00, Rho = -1.230
