(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2075, -0.2731]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5005.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.9673, 1.6391]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5018.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2389, 0.3724]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5019.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3919, 1.4009]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5020.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.7338, -0.1483]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5021.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.9331, 1.2197]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5022.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.9859, 0.8852]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5023.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.5447, 0.5910]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5024.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4750, -0.3901]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5025.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.6386, 0.1706]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5026.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.7783, 0.0209]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5027.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.4088, 0.2978]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5028.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.8504, 0.4640]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5029.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.1092, 0.7064]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5030.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.1869, -0.3541]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5031.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.2212, 1.6548]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5032.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.5997, 0.6420]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5033.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.8779, 0.3619]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5034.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3231, 0.9012]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5035.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.7644, 1.0522]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5036.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3096, -0.2169]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5037.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.1131, -0.9971]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5038.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.8965, 0.0831]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5039.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.8201, -0.0635]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5040.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4001, -0.6678]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5041.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.3626, 1.3672]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5042.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.3708, 0.9785]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5043.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.0202, 0.9920]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5044.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4328, 0.4020]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5045.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.6552, 1.6915]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5046.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.4284, 1.8207]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5047.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.5097, 1.6270]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5048.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.8114, 0.6121]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5049.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.1392, 0.5315]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5050.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.6780, 1.2529]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5051.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.1727, -0.9633]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5052.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.0293, 0.9157]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5053.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.2929, 0.4921]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5054.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.4175, -0.6875]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5055.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.8969, 1.2790]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5056.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.5617, 0.7916]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5057.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.7762, 0.2120]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5058.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3550, -0.5003]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5059.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.9427, 0.2003]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5060.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.9258, 1.6753]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5061.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.8559, 0.9542]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5062.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.0001, 0.5679]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5063.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.0084, -0.4527]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5064.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2410, 1.5784]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5065.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.2115, 0.7499]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5066.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.3364, 0.2796]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5067.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.6703, 0.6071]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5068.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.7478, -0.7882]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5069.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.0386, 0.8512]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5070.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3758, -0.3414]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5071.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.1192, -0.0777]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5072.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.7954, 1.3575]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5073.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.0714, 1.1325]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5074.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.7584, 1.9759]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5075.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.4526, 1.1705]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5076.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2883, -0.9411]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5077.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4639, 1.9441]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5078.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.5331, 0.7626]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5079.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.3854, 1.4111]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5080.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.6959, -0.6362]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5081.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.1195, -0.0923]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5082.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.5042, 0.4237]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5083.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.7109, 1.3353]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5084.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.3531, 0.8786]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5085.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.0639, 1.0282]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5086.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.4430, -0.9079]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5087.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.2018, 0.9608]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5088.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.6280, 1.4647]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5089.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.1942, 1.4733]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5090.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.9606, 1.7461]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5091.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.3078, 1.1859]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5092.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.1326, -1.2235]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5093.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.0805, 0.8246]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5094.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.4827, 0.3253]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5095.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4899, -1.2088]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5096.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.6104, 1.6989]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5097.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.8085, 0.0331]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5098.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.0143, 1.5502]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5099.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.6202, 1.5530]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5100.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.3975, 1.3779]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5101.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.0913, 0.7819]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5102.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.2384, -1.0404]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5103.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2619, 1.1590]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5104.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.4315, -0.5751]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5105.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.2850, 0.5271]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5106.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.5178, -0.7303]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5107.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.2228, -1.2692]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5108.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.0955, -0.6487]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5109.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.6015, 1.5998]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5110.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.0421, -1.1377]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5111.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.7307, 0.1879]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5112.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.7543, 1.8892]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5113.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.7137, 1.2845]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5114.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.5504, 1.2372]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5115.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.1587, 1.1373]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5116.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.2854, 0.0642]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5117.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.0682, 1.7602]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5118.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.9726, 1.5358]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5119.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.0464, 1.9223]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5120.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.7074, 1.9894]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5121.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.8298, -0.5895]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5122.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.2682, -1.7143]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5123.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.0061, -0.2596]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5124.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.4964, -1.1873]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5125.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.1731, -1.4948]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5126.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.1413, -1.4266]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5127.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.3314, 1.8713]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5128.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.1355, -0.3726]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5129.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.4310, 1.1087]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5130.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.4064, 0.8019]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5131.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.2375, 1.2041]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5132.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.3041, 0.4443]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5133.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.6575, -0.9787]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5134.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.8896, 1.9143]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5135.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.7155, 1.7200]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5136.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.6330, -0.3283]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5137.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.5878, 1.4945]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5138.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.7975, 0.1495]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5139.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.3481, -1.4597]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5140.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.3878, -1.5047]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5141.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.0643, -1.6434]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5142.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.6709, 0.6598]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5143.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -1.8762, 1.8401]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5144.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.8351, 1.6059]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5145.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 1.5558, 1.3177]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5146.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, 0.1561, -1.8861]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5147.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.1588, 1.8824]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5148.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.8702, -0.7740]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5149.00, Rho = 0.918
(iter 10) [0.0, -1.0327, 1.7370] = 407.2075, sampling [1.0, -0.5690, -1.8921]. Recommendation = [0.0, -1.0327, 1.7370], Current Cost = 5150.00, Rho = 0.918
