(iter 5) [0.0, 0.3073, 0.3602] = 448.7574, sampling [0.0, -0.1166, 0.4560]. Recommendation = [0.0, 0.3073, 0.3602], Current Cost = 5000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.8480, 0.7090]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 26000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.1489, 0.4785]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 27000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.8549, 0.8340]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 28000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.6408, 1.2248]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 29000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.9196, 0.6267]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 30000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.1480, 1.0014]. Recommendation = [0.0, 0.7175, 0.6516], Current Cost = 31000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.1779, 0.7315]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 32000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.9096, -0.0082]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 33000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.1038, 1.3059]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 34000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.5003, 1.3517]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 35000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.8775, 1.6124]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 36000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.1203, 1.4881]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 37000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.0988, -0.4723]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 38000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.3390, -0.2841]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 39000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.6703, 1.0252]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 40000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.2630, 0.4262]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 41000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.9722, 1.1654]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 42000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.0358, 1.3995]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 43000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.7175, 0.6516]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 44000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.8030, 1.3335]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 45000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.2738, 1.8805]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 46000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.3959, 1.5769]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 47000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.6136, 1.9755]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 48000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.3066, 1.3905]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 49000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.0193, 1.7805]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 50000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.6447, 1.5672]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 51000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.8048, 1.5486]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 52000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.5227, 0.7912]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 53000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.4731, -0.5089]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 54000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.2419, 1.0129]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 55000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.7286, 1.1278]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 56000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.3300, -0.6140]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 57000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.3687, -0.4149]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 58000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.0405, -0.7429]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 59000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.5259, 0.9214]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 60000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.6135, 1.9200]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 61000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.0126, 0.4815]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 62000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.0864, 0.1218]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 63000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.3748, 1.2549]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 64000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.2633, 0.3970]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 65000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.7535, 1.0643]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 66000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.1331, 0.9871]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 67000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.6250, -0.9669]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 68000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.3379, 0.9435]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 69000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.5938, 0.8088]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 70000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.1825, 1.0489]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 71000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.0662, 1.7369]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 72000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.9381, 1.9001]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 73000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.4363, 1.2814]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 74000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.5619, -0.2995]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 75000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.3909, 1.6474]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 76000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.5978, -0.4616]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 77000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.8307, -0.0739]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 78000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.4456, 0.8571]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 79000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.5294, 0.6870]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 80000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.1742, 1.8427]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 81000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.4686, 1.7538]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 82000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.4200, 1.9500]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 83000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.0549, -0.9934]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 84000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.5163, -0.7326]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 85000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.4896, -0.7106]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 86000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.9653, -0.3829]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 87000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.2863, -0.3667]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 88000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.6595, 1.4415]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 89000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.2293, -1.2056]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 90000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.2206, -0.9267]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 91000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 0.4085, 1.4248]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 92000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.6458, 1.9946]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 93000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.9782, 1.1845]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 94000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, 1.3893, 0.0248]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 95000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.7174, -1.9665]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 96000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.0554, 1.9559]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 97000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -1.6113, 1.1688]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 98000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.5609, -0.5876]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 99000.00, Rho = -1.230
(iter 20) [0.0, 0.7283, 0.5745] = 456.0327, sampling [0.0, -0.5019, 1.2407]. Recommendation = [0.0, 0.7283, 0.5745], Current Cost = 100000.00, Rho = -1.230
