(iter 5) [0.0, -0.4368, -0.1102] = 445.1776, sampling [0.0, -0.1417, 0.0323]. Recommendation = [0.0, -0.4368, -0.1102], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.1781, 0.6357]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.5275, 0.4526]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.2340, 0.6949]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.7571, 0.0592]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.7091, -0.1496]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.3836, -0.2931]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.0575, -0.6448]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.6616, 0.1883]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.7505, 0.5663]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.4775, 0.8694]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.7958, 0.5106]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.7261, 0.8293]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.0629, 1.0055]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.8873, 0.2961]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.9829, 0.7906]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.9066, 0.8977]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.6994, 1.0316]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 34000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.5483, -0.6237]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 35000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.1210, -0.5270]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 36000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.8322, 1.2836]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 37000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.5581, 1.4872]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 38000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.1945, 0.4270]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 39000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.3707, 1.1090]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 40000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.0807, 1.4023]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 41000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.0644, 1.5458]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 42000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.2602, 1.5791]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 43000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.4725, 1.4882]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 44000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.1405, 1.6290]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 45000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.3286, 1.6632]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 46000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.3075, 1.5869]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 47000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.4257, 1.7390]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 48000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.3783, 1.9041]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 49000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.7586, 1.9794]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 50000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.3019, -0.8009]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 51000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.2527, 0.8496]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 52000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.4643, 1.2458]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 53000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.9250, -0.0834]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 54000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.8548, 1.3401]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 55000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.9312, 0.2117]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 56000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.5084, 0.8453]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 57000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.2710, 1.0781]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 58000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.6196, 1.0888]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 59000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.3438, 1.2229]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 60000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.9633, 0.5785]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 61000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.9449, 1.0125]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 62000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.0852, 0.7786]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 63000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.0977, 0.4763]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 64000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.5682, -0.3616]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 65000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.5277, 0.8845]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 66000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.2138, 1.2654]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 67000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.8946, 1.4384]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 68000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.2245, 0.9130]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 69000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.4220, 1.5075]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 70000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.4521, 1.1778]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 71000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.4726, 1.4087]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 72000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.3490, 1.9301]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 73000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.5406, 1.8023]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 74000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.5967, 1.9844]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 75000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.6065, 1.6679]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 76000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.8297, 1.9517]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 77000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.7187, 1.8739]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 78000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.2812, -0.8638]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 79000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.0697, -0.9723]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 80000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.9076, -0.5809]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 81000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.5967, 1.1886]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 82000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.0293, 0.6573]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 83000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.5875, 1.7689]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 84000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.9608, 0.0030]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 85000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.2750, 0.9444]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 86000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.4620, -0.7144]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 87000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.7708, 1.5650]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 88000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.8352, -0.2425]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 89000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.1933, 1.0626]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 90000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.1265, 0.3983]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 91000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.0485, -0.0008]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 92000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 1.7079, 1.3698]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 93000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.1939, 0.9629]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 94000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.5912, -1.2418]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 95000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.0815, 1.3843]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 96000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -0.5989, -0.5709]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 97000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.1639, 0.2521]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 98000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, -1.8783, 1.1321]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 99000.00, Rho = -1.230
(iter 5) [0.0, -0.1417, 0.0323] = 454.9816, sampling [0.0, 0.2227, -1.0116]. Recommendation = [0.0, -0.1417, 0.0323], Current Cost = 100000.00, Rho = -1.230
