(iter 5) [0.0, 0.2744, -0.0794] = 453.3818, sampling [0.0, -0.4443, 0.1250]. Recommendation = [0.0, 0.2744, -0.0794], Current Cost = 5000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -1.1528, 1.4300]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 22000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -0.9019, 1.3069]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 23000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.3156, 0.4298]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 24000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.0215, 0.2663]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 25000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -0.6822, 0.4453]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 26000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.1090, 0.8403]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 27000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -0.2876, 0.2038]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 28000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -0.1171, -0.5567]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 29000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -1.3097, 0.8221]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 30000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -1.3556, 1.5080]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 31000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, -1.9213, 1.5884]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 32000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.6395, 0.7611]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 33000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.8733, 1.2851]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 34000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.3794, 1.0843]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 35000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.9429, 1.9593]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 36000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 1.5864, 1.6191]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 37000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 1.3088, 1.0559]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 38000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 0.9085, 1.0053]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 39000.00, Rho = -1.230
(iter 14) [0.0, 0.0589, 0.0392] = 455.2866, sampling [0.0, 1.1661, 1.3251]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 40000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.2586, 1.5531]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 41000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.6915, 0.2419]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 42000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.5276, 0.5752]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 43000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.0101, 0.8105]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 44000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.6135, 1.4617]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 45000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.4058, 1.9809]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 46000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.1102, 1.7036]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 47000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.3255, 1.8232]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 48000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.7885, 1.1001]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 49000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.6308, 0.2250]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 50000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.2480, 0.6552]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 51000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.4982, 1.2368]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 52000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.0419, 1.6908]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 53000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.1471, -0.1144]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 54000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.7548, 0.7344]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 55000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.2524, 0.5012]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 56000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.8877, 0.3242]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 57000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.5175, -0.3991]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 58000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.9376, 1.9472]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 59000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.4692, 0.4620]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 60000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.0864, 0.5488]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 61000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.5620, 1.8418]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 62000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.3276, 1.2532]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 63000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.6909, -0.1943]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 64000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.9900, 1.0347]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 65000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.6730, 0.6338]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 66000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.0336, -0.7128]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 67000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.0314, 1.4764]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 68000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.5702, 1.8289]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 69000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.2231, 0.7838]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 70000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.9204, 0.0054]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 71000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.0936, 0.2971]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 72000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.7369, -0.0824]. Recommendation = [0.0, 0.0378, -0.0357], Current Cost = 73000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.2687, 0.3433]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 74000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.7232, 0.5172]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 75000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.8389, 1.1861]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 76000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.8377, -0.0490]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 77000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.4629, -0.6773]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 78000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.4878, 0.3859]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 79000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.2353, 1.3344]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 80000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.5391, 0.7468]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 81000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.0378, -0.0357]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 82000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.0119, 1.2093]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 83000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.1233, -0.4788]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 84000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.3243, -0.9146]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 85000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.3248, 0.8556]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 86000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.1919, -1.9275]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 87000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.3415, 1.9911]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 88000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.1304, 1.4987]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 89000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.7394, 0.1113]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 90000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.8471, 1.6543]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 91000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.3808, 0.5404]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 92000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.0712, 0.9781]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 93000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.4255, 1.3837]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 94000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.6039, 0.5966]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 95000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.6147, 0.5909]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 96000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 0.8375, -0.3120]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 97000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -1.5487, 1.5282]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 98000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, -0.1073, 0.4101]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 99000.00, Rho = -1.230
(iter 40) [0.0, 1.1661, 1.3251] = 456.1523, sampling [0.0, 1.0433, 0.1860]. Recommendation = [0.0, 1.1661, 1.3251], Current Cost = 100000.00, Rho = -1.230
