(iter 5) [0.0, 0.6774, -0.1815] = 415.1953, sampling [0.0, 0.7665, -0.3715]. Recommendation = [0.0, 0.6774, -0.1815], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.4386, -0.5239]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.1761, 0.8425]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.5272, 0.8291]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 39000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.2332, 0.7952]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 40000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.7753, 0.2967]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 41000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.6399, 0.6313]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 42000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.8171, 0.4396]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 43000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.6082, 0.9039]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 44000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.3881, 0.6440]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 45000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.8660, 0.6880]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 46000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.8887, 0.5961]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 47000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.9286, 0.2447]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 48000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.3627, 1.0696]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 49000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.0531, -0.6315]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 50000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.2533, -0.4799]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 51000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.4528, -0.3528]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 52000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.0366, 0.0763]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 53000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.6732, -0.2413]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 54000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.3033, 1.3571]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 55000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.1692, 1.5132]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 56000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.2578, 1.4893]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 57000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.4610, 1.4689]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 58000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.7569, 1.3809]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 59000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.1484, 1.6462]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 60000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.3179, 1.8217]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 61000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.4399, 1.6203]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 62000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.2643, 1.9116]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 63000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.5908, 1.9848]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 64000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.6816, 1.8544]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 65000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.6549, 1.2826]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 66000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.8021, 1.1534]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 67000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.9448, 0.7411]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 68000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.1505, 0.9201]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 69000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.5887, -0.4249]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 70000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.0753, 0.5526]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 71000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.3505, 0.5908]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 72000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.9984, 0.1672]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 73000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.8030, 1.3109]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 74000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.5462, 1.1817]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 75000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.2842, 1.5439]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 76000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.9776, 1.2467]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 77000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.4142, -0.5537]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 78000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.0616, 1.6033]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 79000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.8588, 1.8057]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 80000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.1575, 1.6592]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 81000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.3257, 1.4785]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 82000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.4035, 1.4346]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 83000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.5598, 1.8674]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 84000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.1143, 1.9669]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 85000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.0349, 1.7843]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 86000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.6041, 1.5280]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 87000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.2952, 1.0777]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 88000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.6369, 1.9365]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 89000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.3447, 1.1388]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 90000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.4830, 1.2782]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 91000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.3162, -0.9931]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 92000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.9667, -0.6956]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 93000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 1.6995, 1.7118]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 94000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.0018, 0.9990]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 95000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.0382, -0.9689]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 96000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -1.6082, 1.5647]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 97000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, 0.6699, 1.6870]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 98000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.9827, -0.0854]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 99000.00, Rho = -1.230
(iter 8) [0.0, 0.4701, 0.2365] = 455.9954, sampling [0.0, -0.3894, -0.8682]. Recommendation = [0.0, 0.4701, 0.2365], Current Cost = 100000.00, Rho = -1.230
