(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.0209, -0.5689]. Recommendation = [0.0, 0.1956, -0.8180], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.5906, 0.8127]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.9605, 0.6922]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.1422, 0.3415]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.2567, -0.2226]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.1410, 0.2722]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0305, 0.5220]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.9111, 1.0010]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0676, 0.8958]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.3318, 0.9521]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0927, 0.6803]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4245, 0.2950]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5092, 0.0698]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.2939, 0.4898]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4121, -0.2354]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.7669, -0.0656]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0968, -0.5558]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.2466, 0.7624]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.0132, -0.4769]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.6801, 0.4307]. Recommendation = [0.0, -0.1159, 0.0099], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.7369, 0.1897]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.6283, 0.0567]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.3710, 0.5827]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5278, -0.1578]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5955, 0.8216]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.3308, 0.9603]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.2363, -0.2784]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.4930, -0.4411]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.5983, 1.2305]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.0554, 0.8661]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.3633, -0.1995]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.2344, 0.6292]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1355, 0.1526]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4714, -0.3494]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.9468, 0.2408]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.8379, -0.0461]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1785, 1.1640]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.8879, 1.3040]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4363, 0.3202]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.7634, 0.1359]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.1910, 0.2648]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.9899, 1.4242]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.2773, 1.2919]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1022, 0.6007]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.7364, 1.4118]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1999, 1.6219]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.3276, 1.4828]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.7870, 1.7507]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.3662, 1.5506]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5617, 1.1345]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.2039, 1.5181]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.1528, 0.4440]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1064, 0.8990]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0063, 0.4489]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.4462, 1.4707]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.0289, 1.1046]. Recommendation = [0.0, 0.6801, 0.4307], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.8172, 1.1978]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.3348, 0.7489]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.7928, 1.4890]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5389, 1.3457]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5481, -0.4266]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.4299, 1.9344]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.5748, 1.8226]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0502, 1.9985]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.5862, 1.6384]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4592, 1.0257]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1663, 0.3941]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.2060, 0.1079]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0347, 0.7788]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.0641, 1.5583]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.0008, 1.7419]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.7740, 1.6881]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.2901, 1.6624]. Recommendation = [0.0, 1.0289, 1.1046], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.0899, 1.7209]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.2161, 1.9133]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.9889, 1.9423]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.4207, 1.8756]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.6467, -0.6062]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.3146, 1.2685]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.8697, -0.1149]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.4664, 1.3288]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.4027, 1.0474]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.5066, 1.1733]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.4145, 0.5734]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.2193, -0.7493]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.4813, 1.7893]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.5735, 1.5845]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.2837, 1.0672]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.8084, -0.4931]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.3971, -0.8015]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.1699, -1.0741]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.8674, 1.6113]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.7127, -1.0530]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.1439, 0.5420]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.6406, -0.6973]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.6168, 1.3780]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.4744, 1.8461]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.0915, 0.9170]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.8825, 1.8297]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.6826, -0.5283]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.4056, 1.3640]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0851, -0.2590]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.8403, 1.8620]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.0746, -0.4122]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.4908, 0.7974]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0056, -1.2646]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.5288, -0.0265]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.1340, -0.0548]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.4845, 0.2075]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0686, 1.8961]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.4289, -1.5001]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.6084, 0.8525]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.6359, 1.4405]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.0093, 1.9820]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.7358, -0.8783]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.5542, 1.2370]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.9383, -0.9192]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.6492, 1.5821]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.8964, -0.6700]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.3484, 0.6519]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.1668, -1.4071]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.5780, -1.2040]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.3435, 1.3258]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.6686, -0.7944]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -1.6757, 1.2140]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.6725, 1.4077]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.6243, 0.9839]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.8264, -1.7837]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.0411, -1.3343]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.0595, -1.5758]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.9732, 1.9614]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 0.1135, -1.3203]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.2930, 1.6647]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.6714, -0.6292]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, 1.2396, -0.1783]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.1956, -0.8180] = 382.3314, sampling [1.0, -0.9506, -0.4564]. Recommendation = [0.0, 1.2901, 1.6624], Current Cost = 5150.00, Rho = 1.000
