(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.4602, -0.6288]. Recommendation = [0.0, -0.0529, -1.0624], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.5736, -0.1244]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.8421, 0.8135]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.9263, 1.0156]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.9719, 0.9406]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.1310, 0.6693]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.1518, 0.9608]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.6827, 1.2303]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.0461, 0.2724]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.6577, 0.7477]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.3069, 1.0419]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.8322, 0.6554]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9475, 0.6319]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9439, 0.2065]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9607, 0.8394]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.8225, 0.9982]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.0262, 0.7028]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.8664, 1.0640]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.5751, 1.1376]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.2544, 0.7907]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.7865, 1.1988]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.3960, 1.0329]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.2008, -0.6909]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.4747, -0.4369]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.1055, 0.4576]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.3168, 1.3118]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.2694, 1.5940]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.3613, 1.6895]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.7388, 1.6554]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.6513, -0.4166]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.8828, 1.2514]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.5855, 1.4856]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.7661, 1.4976]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.2135, -0.9400]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.0636, 1.8716]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.3092, -0.6402]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9011, -0.5631]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.2445, 1.3603]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.4991, 0.7233]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.1627, -0.8091]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9938, 1.5756]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.1009, 1.5207]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.2715, 1.6222]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.3149, 1.7007]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.9822, 1.8476]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.3360, 1.3849]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.4151, 1.4209]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.5596, 1.9005]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.6067, 1.6661]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.0115, 1.6084]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.7399, 1.9464]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.1750, 0.4874]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.0357, 0.0882]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.4869, 1.1674]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.1286, 1.1001]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.8462, 1.7388]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.5930, 1.2134]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.0993, -0.9022]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.4842, 1.2831]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.1175, 0.0687]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.7938, 1.6443]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.2636, -0.7530]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.8584, -0.3385]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.6288, -1.1930]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.1904, 1.5429]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.1001, -0.9890]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.1872, 0.9201]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.2860, 0.3562]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.4105, 0.9904]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.5112, 1.4473]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.6832, -0.4986]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.8885, 1.9676]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.7489, -0.5438]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.1465, -0.1550]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.6961, -0.6686]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.2709, 1.1756]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.3110, 0.8220]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.3658, -1.0049]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.8103, 1.3921]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.2256, -1.2203]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.6410, -0.7782]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.2629, 0.4758]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -1.1888, -0.0989]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.0388, 1.9147]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.1555, 0.9522]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.0951, -1.2153]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.7925, -1.2482]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.4281, 1.3227]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 0.1617, 1.3531]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, -0.7184, 1.9957]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.4941, 1.2431]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [1.0, 1.4655, 0.7697]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.0529, -1.0624] = 341.7208, sampling [0.0, 1.3149, 1.7007]. Recommendation = [0.0, 0.4059, 0.1847], Current Cost = 5119.00, Rho = 1.000
(iter 124) [0.0, 1.3149, 1.7007] = 456.1207, sampling [0.0, 0.4059, 0.1847]. Recommendation = [0.0, 1.3149, 1.7007], Current Cost = 6119.00, Rho = 1.000
(iter 124) [0.0, 1.3149, 1.7007] = 456.1207, sampling [0.0, 0.8322, 0.6554]. Recommendation = [0.0, 1.3149, 1.7007], Current Cost = 7119.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [0.0, -0.5807, 0.3038]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 8119.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [1.0, -0.2828, -1.3317]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 9119.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [1.0, -0.6943, 1.7527]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 9120.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [0.0, 0.0091, 0.0430]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 9121.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [0.0, -0.9719, 0.9406]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 10121.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [0.0, 0.9607, 0.8394]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 11121.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [1.0, 0.2966, -1.1721]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 12121.00, Rho = 1.000
(iter 126) [0.0, 0.8322, 0.6554] = 456.1335, sampling [0.0, 1.2715, 1.6222]. Recommendation = [0.0, 0.8322, 0.6554], Current Cost = 12122.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -1.4030, 0.6155]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 13122.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -1.2694, 1.5940]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 13123.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, 0.4841, 0.3728]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 14123.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -0.3689, 0.2175]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 15123.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -1.9927, 0.3474]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 16123.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -1.7175, 1.7603]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 16124.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -0.0227, -1.2945]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 16125.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, 0.7810, -0.5965]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 16126.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, 0.3906, -0.0366]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 16127.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -0.0381, -0.1812]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 17127.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -0.4352, -1.0214]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 18127.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -0.8421, 0.8135]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 18128.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, 0.1225, -0.9699]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 19128.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, 1.8366, 1.2672]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 19129.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -0.2187, 0.2471]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 19130.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, 0.3558, 0.3301]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 20130.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, -0.2966, -0.1430]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 21130.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, 0.6134, 1.9326]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 22130.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [1.0, -0.1196, -1.5132]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 22131.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, 0.8664, 1.0640]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 22132.00, Rho = 1.000
(iter 134) [0.0, 1.2715, 1.6222] = 456.2233, sampling [0.0, 0.5035, 0.0076]. Recommendation = [0.0, 1.2715, 1.6222], Current Cost = 23132.00, Rho = 1.000
