(iter 5) [0.0, 0.2887, 0.8820] = 392.0111, sampling [0.0, -0.3015, 1.1140]. Recommendation = [0.0, 0.2887, 0.8820], Current Cost = 5000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.6666, 1.2456]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 73000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.5677, 0.2577]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 74000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.0157, 0.2897]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 75000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 1.4813, 1.6313]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 76000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.9295, 1.5520]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 77000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.6557, 1.6637]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 78000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.2029, -1.9702]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 79000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.4682, 1.8266]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 80000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.4127, 0.9394]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 81000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 1.2288, 0.7469]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 82000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 1.8897, 1.0787]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 83000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.5786, -0.6817]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 84000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.4866, 0.3371]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 85000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.1106, 0.9710]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 86000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.8479, 0.0089]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 87000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.7047, -0.2151]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 88000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.1169, 0.2169]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 89000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.1470, -0.9812]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 90000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.3655, -0.8004]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 91000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.2514, 1.0886]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 92000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 1.2731, 0.4011]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 93000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.1176, 0.7634]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 94000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.9119, 1.4422]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 95000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -1.4396, 1.3040]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 96000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.3252, 1.3219]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 97000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, -0.3958, 1.5215]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 98000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.4360, -0.8566]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 99000.00, Rho = -1.230
(iter 46) [0.0, 1.2801, 1.6415] = 456.2207, sampling [0.0, 0.2590, -1.0589]. Recommendation = [0.0, 1.2801, 1.6415], Current Cost = 100000.00, Rho = -1.230
