(iter 5) [0.0, -1.5234, 1.6992] = 411.2902, sampling [0.0, 0.1515, 1.5679]. Recommendation = [0.0, -1.5234, 1.6992], Current Cost = 5000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.3522, 0.5449]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 25000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.5201, 0.4083]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 26000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.4058, 0.2560]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 27000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.4981, 0.2837]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 28000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.1278, 0.3136]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 29000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.2936, 0.4192]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 30000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.2456, 0.1968]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 31000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.0251, 0.4616]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 32000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.5284, 0.2090]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 33000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.2242, -0.0169]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 34000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.0666, 0.0814]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 35000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.1076, 0.1697]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 36000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.6706, 0.7227]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 37000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.3147, 0.3018]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 38000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.0406, 0.9668]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 39000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.7040, 0.4752]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 40000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.8448, 0.8014]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 41000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.1055, 0.5855]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 42000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.9697, 1.2000]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 43000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.4074, 1.1786]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 44000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.6455, 0.8310]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 45000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.0444, -0.0587]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 46000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.3878, 0.0281]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 47000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.0813, 0.0681]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 48000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.7850, 0.1492]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 49000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.2125, -0.1032]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 50000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.0502, -0.0694]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 51000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.0069, 0.0066]. Recommendation = [0.0, 0.0069, 0.0066], Current Cost = 52000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.1187, -0.1722]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 53000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.2385, 0.8968]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 54000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.9312, 1.3649]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 55000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.8707, 0.3642]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 56000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.9808, 0.6405]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 57000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.5566, -0.1135]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 58000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.4948, -0.2318]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 59000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.5964, 1.3336]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 60000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.0735, 1.5696]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 61000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.6202, -0.1507]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 62000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.9200, 0.4371]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 63000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.8365, -0.0036]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 64000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.3348, -0.3388]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 65000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.1014, -0.4940]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 66000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.0391, -0.0916]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 67000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.4361, -0.2831]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 68000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.0184, 0.1190]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 69000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.1624, 1.0093]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 70000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.2255, 1.0474]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 71000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.1982, 0.9358]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 72000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.8678, 1.9897]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 73000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.0500, 0.6337]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 74000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.7030, 0.7541]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 75000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.8001, 1.4106]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 76000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.0318, -0.6013]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 77000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.3375, -0.6409]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 78000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.5829, -0.4359]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 79000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.1172, 0.5122]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 80000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.8532, 0.0343]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 81000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.1249, 0.6701]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 82000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.5689, 1.0816]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 83000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.6953, 1.9318]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 84000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.6451, -0.3064]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 85000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.8870, 1.7698]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 86000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.8066, -0.2920]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 87000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.9116, 1.4314]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 88000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.7467, 1.2609]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 89000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.2915, -0.7004]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 90000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.0525, -0.7652]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 91000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.1955, -0.7463]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 92000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.1461, 1.1570]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 93000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -0.5903, -0.5665]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 94000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, -1.1873, 0.6911]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 95000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.8608, 1.5226]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 96000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.6339, 1.2224]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 97000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.2588, 0.2510]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 98000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 1.2310, 0.7184]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 99000.00, Rho = -1.230
(iter 20) [0.0, 1.0190, 1.0332] = 456.2970, sampling [0.0, 0.6648, 1.6713]. Recommendation = [0.0, 1.0190, 1.0332], Current Cost = 100000.00, Rho = -1.230
