(iter 5) [0.0, 0.3105, 0.1822] = 455.0888, sampling [0.0, -0.0037, 0.7631]. Recommendation = [0.0, 0.3105, 0.1822], Current Cost = 5000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -1.2984, 1.2115]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 67000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.5982, 1.1764]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 68000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.9627, 0.0747]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 69000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 1.0309, 0.6005]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 70000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 1.9638, 1.7567]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 71000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.1605, -0.6094]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 72000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.7404, 1.9330]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 73000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.9884, 1.6414]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 74000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.7703, -0.4396]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 75000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.1923, 1.0163]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 76000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.1513, -0.6355]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 77000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.6126, 1.1882]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 78000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.2162, 1.0052]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 79000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.8016, 1.3685]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 80000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.5283, -0.3904]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 81000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.2757, -0.6051]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 82000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -1.1721, 0.7904]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 83000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -1.6138, 1.8655]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 84000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.2787, -0.5240]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 85000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 1.1386, 0.1978]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 86000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.1433, -0.8332]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 87000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.1051, -0.6453]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 88000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.7977, -0.1872]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 89000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.6355, -0.3308]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 90000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.3618, -0.5427]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 91000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.7352, 1.3385]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 92000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.2189, -0.7291]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 93000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.4307, -0.7602]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 94000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 1.5292, 0.9040]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 95000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.3153, 1.4380]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 96000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.1841, -0.9252]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 97000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, 0.3822, -0.7089]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 98000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -1.0844, -0.2053]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 99000.00, Rho = -1.230
(iter 49) [0.0, 1.2361, 1.5369] = 456.2364, sampling [0.0, -0.0515, -0.8770]. Recommendation = [0.0, 1.2361, 1.5369], Current Cost = 100000.00, Rho = -1.230
