(iter 5) [0.0, -0.3297, -0.1124] = 449.6442, sampling [0.0, -0.5309, 0.2608]. Recommendation = [0.0, -0.3297, -0.1124], Current Cost = 5000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.1229, 0.4472]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.5953, 0.8748]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 18000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.7158, 0.3433]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 19000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.5375, 0.0624]. Recommendation = [0.0, 0.2245, 0.1434], Current Cost = 20000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.3417, 0.7038]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 21000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.9517, 0.6851]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 22000.00, Rho = -1.230
(iter 16) [0.0, 0.2245, 0.1434] = 454.8337, sampling [0.0, 0.7006, 0.5563]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 1.1406, 1.2086]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 0.8546, 1.0478]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 0.6836, 1.5893]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 1.3739, 0.8084]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 0.2979, -0.1814]. Recommendation = [0.0, 0.7006, 0.5563], Current Cost = 28000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 0.9948, 0.2905]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 29000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, -0.4241, 0.7962]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 30000.00, Rho = -1.230
(iter 23) [0.0, 0.7006, 0.5563] = 455.7822, sampling [0.0, 0.9873, 0.9328]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.2619, -0.3405]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.6250, -0.3213]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.2647, 1.6466]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.6066, 1.4366]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 35000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.1658, 1.5194]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 36000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.2493, 1.9865]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 37000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.0699, 1.8418]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 38000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.1399, 0.3979]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 39000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.6972, 0.1157]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 40000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.5356, 1.9746]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 41000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.8318, 0.8290]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 42000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.3968, 1.8368]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 43000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.0547, -0.3726]. Recommendation = [0.0, 0.1386, 0.1019], Current Cost = 44000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.3044, -0.0383]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 45000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.2471, 1.2782]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 46000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.0174, 1.1594]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 47000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.7078, 1.7205]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 48000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.1104, 0.9642]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 49000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.5796, 1.2448]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 50000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.5148, -0.3033]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 51000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.2874, -0.6817]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 52000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.9193, -0.8164]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 53000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.7796, 1.9116]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 54000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.7245, 0.7494]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 55000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.5077, -0.0772]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 56000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.1071, 0.6576]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 57000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.4794, 0.4905]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 58000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.1386, 0.1019]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 59000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.0655, 1.3828]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 60000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.3358, 1.7506]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 61000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.2571, 1.4917]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 62000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.7163, 1.9246]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 63000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.1612, 1.8885]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 64000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.4405, 1.5769]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 65000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.2859, 1.2829]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 66000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.0826, -0.7097]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 67000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.7217, 1.1004]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 68000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.0730, 1.7691]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 69000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.8900, 0.3116]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 70000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.3993, -0.2187]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 71000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.1327, 1.1301]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 72000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.1135, -0.0149]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 73000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.9759, 0.0667]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 74000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.5238, 0.0948]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 75000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.4436, 0.0291]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 76000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.3061, 1.8643]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 77000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.1720, 1.7876]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 78000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.9988, 1.3200]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 79000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.9466, 0.4141]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 80000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.8985, 0.9079]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 81000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.0410, 0.8802]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 82000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.8342, 0.1634]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 83000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.3357, -0.2505]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 84000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 1.0249, 0.7162]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 85000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.6586, 0.1867]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 86000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.8876, 1.7436]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 87000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.5647, -0.6320]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 88000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.1824, -0.9983]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 89000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.6147, 1.0023]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 90000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.0433, 1.0619]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 91000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.8034, -0.4123]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 92000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.4185, 0.7522]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 93000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.3575, 1.5679]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 94000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.4093, 0.4990]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 95000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.0511, 1.2169]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 96000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.5416, 1.4634]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 97000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, 0.1618, 0.5632]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 98000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -1.0877, 1.0119]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 99000.00, Rho = -1.230
(iter 31) [0.0, 0.9873, 0.9328] = 456.1244, sampling [0.0, -0.6039, -0.7035]. Recommendation = [0.0, 0.9873, 0.9328], Current Cost = 100000.00, Rho = -1.230
