(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.0408, -0.1710]. Recommendation = [0.0, -0.3317, -0.2671], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.8902, 0.1259]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.6523, 0.9972]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.3276, 1.4178]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.0000, 0.8243]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.9430, 0.6741]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.9089, 0.9546]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.1050, 0.3990]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.8532, 0.4271]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.4353, 0.8695]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.4281, -0.4953]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.7269, -0.2490]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.2692, 0.4054]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.2256, 0.7699]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.0240, 0.4954]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.1826, 0.9140]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.0211, 1.1950]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.7507, 1.2768]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.2794, 1.2255]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.1448, 1.4466]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.9504, 1.6082]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.2224, 1.0289]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.5324, 0.8537]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.0509, -0.5187]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.3440, 1.3669]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.1986, 1.5427]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.3092, 1.8642]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.9659, 1.8041]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.7034, 1.6887]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.0566, 1.5914]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.3673, 0.6389]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.1104, 0.4430]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.5625, 1.9336]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.4770, 1.8740]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.1359, 0.8425]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.3808, -0.3879]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.1700, -0.6684]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.3877, 0.9294]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.3084, -0.7025]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.0182, -0.7070]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.5291, 0.7171]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6917, 0.3208]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6010, -0.2979]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4879, -0.6875]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6266, 0.8029]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6676, 0.9784]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6200, 1.1356]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4634, -0.4446]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.1137, 0.7970]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.5989, 1.9756]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.5261, 1.2344]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.0001, -0.5087]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.2457, 0.5448]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4231, 1.1100]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6783, 1.4397]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.1834, 0.3068]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.8912, 1.1023]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.7392, 1.1557]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.1990, -0.9890]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.7134, -0.4177]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.6870, 1.3910]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.2462, 1.8503]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.0528, 0.9604]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.0830, 1.0698]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.0576, 1.5202]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.0234, 1.6989]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.1170, 1.5605]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.2651, 1.7330]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.3838, 1.5142]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.1788, 1.9957]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.4382, 1.6376]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.3400, 1.2066]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.0993, 0.5725]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.0069, -0.7976]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.3508, -0.0007]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.3589, 1.1749]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.8784, 1.9562]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.7662, 1.5829]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.3460, 1.0478]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.5115, -0.7373]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.0875, 1.2852]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.1441, -1.1118]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.5514, -1.1572]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.1387, 0.2687]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.8658, -0.5375]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.7616, 1.4561]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.8692, -0.3325]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.6255, -0.6302]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.7246, -0.3403]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.8517, 1.6776]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.9583, 1.7510]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.0352, -1.1734]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.1937, 0.0183]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.8365, -0.9490]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4736, 1.3467]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.1775, -1.5090]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.7883, -0.3154]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.4051, 0.5836]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.4060, 1.6221]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.7827, -1.8274]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.5266, 1.7815]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.2435, -1.1292]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.1322, 1.4981]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.7968, 1.0754]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.2026, -0.5531]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.4769, -1.2799]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.0570, -1.5249]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.6460, 1.4078]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.2964, 1.8283]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.2672, -1.9800]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.7140, 0.3593]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.6707, 1.9001]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.2906, 1.4836]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.3977, -1.5583]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.2816, 0.2062]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.9932, 1.7632]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4406, 1.3142]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.2397, -0.2088]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.5604, -1.3262]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.4072, 1.9497]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.7878, -1.8427]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.2375, 1.6636]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -1.9025, 1.3282]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.2049, -0.7324]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.4625, 1.7218]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.5961, -1.2598]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.6919, -1.7698]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 1.9691, -1.9994]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, -0.5116, -1.6947]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.3317, -0.2671] = 440.3040, sampling [1.0, 0.9218, -1.1400]. Recommendation = [0.0, -0.0642, -0.0562], Current Cost = 5150.00, Rho = 1.000
