(iter 5) [0.0, -0.0574, -0.2489] = 448.8203, sampling [0.0, -0.0678, 0.0496]. Recommendation = [0.0, -0.0574, -0.2489], Current Cost = 5000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.1922, -0.5722]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 28000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.2803, -0.3719]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 29000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.6364, -0.2741]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 30000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.8038, 0.1097]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 31000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.7437, -0.0862]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 32000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.4493, -0.5945]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 33000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.2289, -0.6182]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 34000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.0676, 1.4515]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 35000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.2647, 1.0448]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 36000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.2626, 1.4668]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 37000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.3187, 1.6450]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 38000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.5984, 1.5293]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 39000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.1758, 1.8074]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 40000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.4039, 1.9003]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 41000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.4754, 1.9045]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 42000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.6537, 1.8484]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 43000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.2997, -0.4779]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 44000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.6522, 1.8378]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 45000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.4307, 1.0945]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 46000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.3884, -0.1980]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 47000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.2920, 0.7290]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 48000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.2613, -0.9327]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 49000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.1366, -0.7327]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 50000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.6313, -0.3034]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 51000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.6830, -0.1417]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 52000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.5683, 0.5515]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 53000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.7265, 0.2506]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 54000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.6993, 0.4272]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 55000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.4811, 0.7413]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 56000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.6109, 0.6782]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 57000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.2733, 1.1945]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 58000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.9193, 0.3164]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 59000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.1884, -0.5031]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 60000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.3957, -0.6451]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 61000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.9927, -0.2588]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 62000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.5890, 0.5654]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 63000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.8764, 0.7922]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 64000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.8017, 1.1213]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 65000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.6506, 1.2121]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 66000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.9430, 0.9986]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 67000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.9903, 0.9059]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 68000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.8915, 1.2994]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 69000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.7579, 1.5556]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 70000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.0791, 1.0829]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 71000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.1128, 1.0189]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 72000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.1287, 1.3817]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 73000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.0474, 1.5196]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 74000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.9652, 1.8114]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 75000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.3574, 1.7712]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 76000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.2989, 1.4252]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 77000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.3525, 0.8166]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 78000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.6671, -0.8655]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 79000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.0632, 0.2798]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 80000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.5066, 1.8776]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 81000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.5536, 1.6964]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 82000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.5691, 1.9878]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 83000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.7103, 1.3459]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 84000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.4665, 1.1593]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 85000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.5903, 1.9440]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 86000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.8739, -0.1480]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 87000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.8651, 1.6515]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 88000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.2551, -0.7684]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 89000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.0760, -1.1458]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 90000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.4874, 1.4170]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 91000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.4624, 1.3384]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 92000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.3756, 1.1420]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 93000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.7707, -0.3476]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 94000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 0.8940, -0.5524]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 95000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -1.2863, 0.8045]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 96000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.1044, 0.2887]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 97000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, -0.0360, 1.3148]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 98000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.3321, 1.0600]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 99000.00, Rho = -1.230
(iter 21) [0.0, 0.5867, 0.3657] = 456.0831, sampling [0.0, 1.0323, 0.0642]. Recommendation = [0.0, 0.5867, 0.3657], Current Cost = 100000.00, Rho = -1.230
