(iter 5) [0.0, -1.0777, -0.2467] = 253.6829, sampling [0.0, -0.8527, -0.1164]. Recommendation = [0.0, -1.0777, -0.2467], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.2114, -0.0773]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.5596, -0.2084]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.2529, -0.3872]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.4413, -0.3283]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.0280, 0.7526]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.3411, -0.2631]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.0970, -0.5587]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.1874, 0.7511]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.0145, 0.5636]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.5721, 0.8042]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.8652, 0.4999]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.8162, 0.7209]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.9420, 0.2888]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.3918, -0.4993]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.6124, 1.1411]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, -0.1758, 1.0766]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.0150, -0.6313]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.5242, 0.6846]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.4341, 0.8874]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.6086, 0.7758]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.8873, 0.5566]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.9013, 0.1469]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.8137, 0.8423]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 39000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 0.8696, 1.0029]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 40000.00, Rho = -1.230
(iter 8) [0.0, -0.2335, -0.0039] = 454.4368, sampling [0.0, 1.0033, 0.9324]. Recommendation = [0.0, -0.2335, -0.0039], Current Cost = 41000.00, Rho = -1.230
(iter 41) [0.0, 1.0033, 0.9324] = 455.7507, sampling [0.0, 1.0607, 0.9490]. Recommendation = [0.0, 1.0033, 0.9324], Current Cost = 42000.00, Rho = -1.230
(iter 41) [0.0, 1.0033, 0.9324] = 455.7507, sampling [0.0, 1.1267, 0.6041]. Recommendation = [0.0, 1.0033, 0.9324], Current Cost = 43000.00, Rho = -1.230
(iter 41) [0.0, 1.0033, 0.9324] = 455.7507, sampling [0.0, 0.6318, 1.1768]. Recommendation = [0.0, 1.0033, 0.9324], Current Cost = 44000.00, Rho = -1.230
(iter 41) [0.0, 1.0033, 0.9324] = 455.7507, sampling [0.0, 1.0307, 1.1358]. Recommendation = [0.0, 1.0033, 0.9324], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.9154, 1.1889]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.7738, -0.1385]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.8431, 1.4140]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 1.1033, 0.5306]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.2301, 0.8778]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.4772, -0.4375]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.8993, 1.0334]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.8839, 1.0571]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.0541, 0.8192]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.0663, 0.4612]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 55000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.1201, 1.0109]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 56000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.1473, 1.0885]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 57000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.0093, 1.3485]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 58000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.7586, 1.3089]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 59000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.9715, 1.6358]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 60000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.5805, 1.8745]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 61000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.2804, 1.3271]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 62000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.3511, 1.5145]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 63000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.1163, 1.6523]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 64000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.5031, 1.7217]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 65000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.4326, 1.8322]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 66000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.1628, 1.8122]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 67000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.5753, 1.5488]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 68000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.1023, 1.9636]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 69000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.5976, -0.3672]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 70000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.7713, 1.9477]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 71000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.3110, 1.1156]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 72000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.2056, -0.7377]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 73000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 1.1916, 0.2668]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 74000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.5694, 1.4434]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 75000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.1240, -0.7114]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 76000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -1.5255, 1.7608]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 77000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, -0.4238, -0.5956]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 78000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.6527, -0.3787]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 79000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 1.2373, 1.2862]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 80000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 0.9368, 1.6912]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 81000.00, Rho = -1.230
(iter 45) [0.0, 1.0307, 1.1358] = 455.7598, sampling [0.0, 1.2636, 1.6206]. Recommendation = [0.0, 1.0307, 1.1358], Current Cost = 82000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.1722, 1.7871]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 83000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.3487, 1.7564]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 84000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.4154, 1.8478]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 85000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.4630, 1.8675]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 86000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.1673, 1.8006]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 87000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.7834, 1.9757]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 88000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.0535, -0.7600]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 89000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.3596, 1.9909]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 90000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, -0.3266, -0.7346]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 91000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.3102, -0.8573]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 92000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 1.5745, 1.5852]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 93000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, -1.2593, 0.6885]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 94000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, -0.0974, -0.9427]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 95000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.5779, -0.5657]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 96000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, -1.1919, 0.4323]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 97000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, -1.4809, 1.2148]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 98000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.2654, 1.2251]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 99000.00, Rho = -1.230
(iter 82) [0.0, 1.2636, 1.6206] = 456.1729, sampling [0.0, 0.8231, -0.2972]. Recommendation = [0.0, 1.2636, 1.6206], Current Cost = 100000.00, Rho = -1.230
