(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.1473, -1.0018]. Recommendation = [0.0, -0.1604, 1.4430], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.0660, 0.4198]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.7022, -0.6344]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.1434, 0.0162]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3660, -0.0799]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3188, 0.1907]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.2402, 0.6494]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.7999, -0.2614]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.0008, 0.9224]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.0970, 0.6586]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.8837, 1.1365]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.5925, 0.4136]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.4801, 0.3986]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.4162, 0.5364]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.0414, 1.0796]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.6137, 1.0188]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.2011, 0.8549]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5114, -0.5231]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.4228, -0.6941]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.0103, 1.2344]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.1715, 0.9766]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.6510, 1.4102]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9726, 1.3384]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.1883, 1.2528]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.6156, -0.1046]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5929, 0.3470]. Recommendation = [0.0, 0.1434, 0.0162], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5256, 0.5039]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3234, 0.9060]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5524, 0.6114]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.6456, 0.4791]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5860, 0.7378]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.2814, 0.7670]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.2904, 0.1404]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3008, 0.6319]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.0224, 0.2220]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.3892, 1.2783]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.1072, 0.7154]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.2744, 0.5894]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9088, 0.0585]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.4476, -0.9496]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.2599, 1.1717]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.2946, 0.8797]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.6890, -0.1641]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.2219, 1.6535]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.3392, 1.5729]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.7048, 1.7956]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.4254, 1.1955]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.8880, 0.8277]. Recommendation = [0.0, 0.5929, 0.3470], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.7903, 1.1578]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.0122, 0.9495]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.7404, 1.2802]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.1290, 1.0263]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.2122, 1.3070]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.9851, 1.5333]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.9000, 1.4989]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.4681, 1.5523]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.3214, 1.6092]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.3783, 1.3221]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.0367, 1.6738]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.0563, 1.5469]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.2718, 1.7918]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.4862, 1.8842]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.2319, 1.8593]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.6687, 1.4790]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.8641, 1.6984]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.1913, 0.9947]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.9988, 0.3664]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.9236, 0.1467]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.3048, 0.7691]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.0444, 0.4328]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.7444, 1.9163]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9772, 1.9973]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.5183, 1.8967]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.6503, 1.7271]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.1257, 1.9832]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.5520, -0.8413]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.0413, -0.2865]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.8029, -0.1831]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.9399, 1.6266]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.5638, 0.9613]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.0749, -1.3073]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.7827, -0.5861]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.7182, 1.7416]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.3469, 0.6970]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.8760, -0.4541]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.5975, 1.4356]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.6243, -1.0743]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5309, -0.5659]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.5154, 1.3802]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3774, 1.4075]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.4058, -0.7583]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9233, -0.7756]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.8328, 1.9441]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.5214, 0.8441]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.6551, 1.2232]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.9565, 1.8275]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.3488, -1.2921]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.2356, 1.6391]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.3753, -0.5433]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.0563, -1.8751]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.4108, 0.5163]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.4628, 1.8215]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.6610, -1.3808]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.5619, -0.9357]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.0467, -1.3168]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.3231, 1.3520]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9328, -0.3312]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.6748, 0.5467]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.2619, 1.9313]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.3196, -1.4902]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.1076, 1.6862]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.7291, 1.9662]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.9557, -1.4163]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.0765, -0.4670]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.7533, -1.9178]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.5507, 0.6869]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 1.9449, 1.0577]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -1.6228, 1.1149]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.0960, -1.7070]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, -0.8139, -0.9834]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.1604, 1.4430] = 254.0934, sampling [1.0, 0.8527, -1.1086]. Recommendation = [0.0, 0.8880, 0.8277], Current Cost = 5150.00, Rho = 1.000
