(iter 5) [0.0, 0.9864, -0.1165] = 337.5745, sampling [0.0, 0.8731, -0.0123]. Recommendation = [0.0, 0.9864, -0.1165], Current Cost = 5000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.1595, 0.1258]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.0630, 0.3757]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.0827, 0.5142]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 26000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.0345, 0.6818]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 27000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.1148, 0.0839]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 28000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.2301, 0.3218]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 29000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.2332, 1.4009]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 30000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.6815, 1.4531]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 31000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.3324, 1.5558]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 32000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.3037, 1.7367]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 33000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.0912, 1.8264]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 34000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.2999, 0.3854]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 35000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.8419, 1.6110]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 36000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.2546, -0.0806]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 37000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.0206, -0.2137]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 38000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.1977, -0.3430]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 39000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.5219, -0.1063]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 40000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.4500, -0.3739]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 41000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.1374, -0.4802]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 42000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.5532, -0.3219]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 43000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.3249, -0.4488]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 44000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.1601, -0.3659]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 45000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.8596, 1.7031]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 46000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.3725, -0.5148]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 47000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.2602, 0.3639]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 48000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.6724, 0.4396]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 49000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.7694, 0.1584]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 50000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.6365, 0.6100]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 51000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.4863, 0.7528]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 52000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.2783, 0.8111]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 53000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.8008, 0.2820]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 54000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.8319, 0.6246]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 55000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.7891, 0.8605]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 56000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.6912, 1.0273]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 57000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.9472, 0.4199]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 58000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.3465, 1.0522]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 59000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.8872, 0.1646]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 60000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.1711, 1.8966]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 61000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.0804, -0.6544]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 62000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.3784, 1.2366]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 63000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.0562, -0.7083]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 64000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.9373, 1.2082]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 65000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.7516, 1.2594]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 66000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.0899, 0.7146]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 67000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.6657, 1.1617]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 68000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.9671, 1.5148]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 69000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.2766, 1.2835]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 70000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.1850, 1.5730]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 71000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.3529, 1.6896]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 72000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.4845, 1.5023]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 73000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.0623, 1.7656]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 74000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.2461, 1.8763]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 75000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.3704, 1.9091]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 76000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.2042, 1.9688]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 77000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.0291, 1.5393]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 78000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.6948, 1.6664]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 79000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.4398, 1.3615]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 80000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.8785, 1.8428]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 81000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.5432, -0.5533]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 82000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.8610, -0.3929]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 83000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.1151, 0.5601]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 84000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.4416, 1.2211]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 85000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.2939, -0.7685]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 86000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.4544, -0.5322]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 87000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.7069, 1.0696]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 88000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.3915, -0.7375]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 89000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.3878, 0.9429]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 90000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.6972, 1.9891]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 91000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.1023, -0.8078]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 92000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.0242, -0.7232]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 93000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.2670, 0.3468]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 94000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.0068, 1.8651]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 95000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 1.6390, 0.9884]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 96000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.6744, 1.2676]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 97000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, 0.0147, 1.3416]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 98000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -0.5532, 1.7996]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 99000.00, Rho = -1.230
(iter 19) [0.0, 1.0759, 1.1448] = 456.2781, sampling [0.0, -1.2614, -0.0273]. Recommendation = [0.0, 1.0759, 1.1448], Current Cost = 100000.00, Rho = -1.230
