(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.0918, -0.3234]. Recommendation = [0.0, 0.7166, -0.4063], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.5003, 0.6954]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.8859, 0.0967]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.4043, -0.5004]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.9567, 0.3541]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.0045, -0.6992]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.2812, 0.6471]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.7359, -0.1701]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9327, 0.5777]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.5950, 0.9669]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.1927, 1.0161]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.3839, 0.7814]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.4423, -0.5895]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.4254, 0.9381]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.6965, 0.9453]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.1290, 0.4729]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.2994, 1.0300]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.1864, 1.3526]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.5469, 1.5826]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.2339, 1.4634]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.6147, -0.1598]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.2744, 1.6361]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.1559, 0.7313]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.3163, 0.3748]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9047, -0.0783]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.4363, -0.7124]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.0897, 0.6318]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4294, 1.9560]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.5813, 1.7231]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4070, 1.9824]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.8743, 1.8607]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9194, 1.0834]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.4881, 1.1480]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.7071, 1.8815]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.8364, 1.3657]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.1525, 0.1828]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.3060, 1.5298]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.3658, 1.1648]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.0135, 0.9256]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.3443, 0.8645]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.0665, -0.7676]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.8132, -0.1345]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.3073, 1.0447]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.9876, 0.2596]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.5939, 1.5846]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.6912, -0.7245]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.3122, 1.0026]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.2673, 1.1792]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.4387, 0.6607]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.1006, 0.7952]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.1834, -1.0336]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.6456, -0.5249]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.3924, -0.6510]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.7443, 1.4849]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.3348, 1.2872]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9853, -0.3128]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.8249, 1.6065]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4852, 1.3421]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.7931, 1.4202]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.2125, -0.1167]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.7603, -0.9976]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.3031, 1.0660]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.0227, 1.1957]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.8661, 1.8206]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.2427, -0.9491]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.2935, 1.9241]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.9079, 1.5575]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.5286, -0.6763]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9595, -0.0537]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.5200, 1.7882]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.1746, 1.3978]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.2547, -0.1043]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.4657, -1.2492]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4532, 0.6026]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.0326, -0.7462]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.2204, -1.5025]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.9694, -0.5718]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.5863, 0.9102]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.5114, 1.8241]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.6191, 1.7427]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.7392, 1.9887]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.6545, 1.7716]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.1122, -1.8280]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.1086, 1.2564]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.3871, 0.5202]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.4735, 1.1292]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4965, 1.2335]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.2332, -1.0434]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.9919, -1.3270]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.2972, 0.2021]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.8462, 1.9407]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.6725, 1.4951]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.2626, 1.8898]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.3226, 1.4281]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.5886, -1.0897]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.1290, 1.5454]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.9000, -0.0371]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.1720, 0.0167]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.7378, -0.8066]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.1893, -1.6658]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.7726, 1.6993]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.4517, 1.6780]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.0790, 1.6231]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.4103, 1.7965]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.1430, -1.7433]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.4681, 0.2266]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.0434, -0.8195]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.6878, -1.3447]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 1.7943, 1.2096]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -0.7976, -0.9135]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, 0.3384, -1.5307]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.9223, 1.2760]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.7166, -0.4063] = 371.6222, sampling [1.0, -1.7958, 1.6481]. Recommendation = [0.0, 0.3546, 0.1535], Current Cost = 5150.00, Rho = 1.000
