(iter 5) [0.0, -0.3941, -0.3920] = 424.3944, sampling [0.0, 0.0422, 0.3672]. Recommendation = [0.0, -0.3941, -0.3920], Current Cost = 5000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.7955, 0.0475]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 41000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.8209, 0.7470]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 42000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.2733, 0.2062]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 43000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.5325, 1.9367]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 44000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.2102, 1.7467]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 45000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.2691, -0.7291]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 46000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.4560, -0.4615]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 47000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.0283, 1.0567]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 48000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.1976, 1.0543]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 49000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.4447, 1.9828]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 50000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.8412, 1.2093]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 51000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.7473, 1.0945]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 52000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.0514, -0.5860]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 53000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.0774, 0.8156]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 54000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.4733, 0.6511]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 55000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.5282, 1.1264]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 56000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.1959, 0.6309]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 57000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.9990, 0.1011]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 58000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.3455, 1.9344]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 59000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.7609, -1.9399]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 60000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.0826, 0.4329]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 61000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.4309, 1.3854]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 62000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.2722, 0.5166]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 63000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.4197, 1.0322]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 64000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.6233, 1.6670]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 65000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.5306, -0.3051]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 66000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.4012, 1.3685]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 67000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.1386, 0.7119]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 68000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.5680, 1.6489]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 69000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.2277, 0.5342]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 70000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.6474, 0.1355]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 71000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.2541, -0.1756]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 72000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.0340, 0.1444]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 73000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.1823, -0.6023]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 74000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.9227, 0.6730]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 75000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.8022, -0.2033]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 76000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.3363, 0.8864]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 77000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.6571, 1.8800]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 78000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.1753, 1.3008]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 79000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.2896, -0.4102]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 80000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.8997, 0.9746]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 81000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.4446, 1.5598]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 82000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.6548, -0.3676]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 83000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 1.0984, 1.4742]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 84000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.6859, -0.3768]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 85000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.9825, -0.1040]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 86000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.5701, 1.0209]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 87000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.1903, 0.6992]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 88000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.4090, -0.7488]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 89000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -0.0666, -0.7017]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 90000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.7562, -0.0390]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 91000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.8699, 0.1127]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 92000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.5784, 0.1864]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 93000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.2924, 1.8995]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 94000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.1427, -0.7118]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 95000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.6315, 1.1787]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 96000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.0918, -0.9710]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 97000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.3262, 1.3424]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 98000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, 0.6837, -0.5576]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 99000.00, Rho = -1.230
(iter 24) [0.0, 1.0435, 1.1452] = 455.9816, sampling [0.0, -1.4369, 1.1118]. Recommendation = [0.0, 1.0435, 1.1452], Current Cost = 100000.00, Rho = -1.230
