(iter 5) [0.0, -0.0248, -0.0111] = 455.2361, sampling [0.0, -0.1626, 0.8233]. Recommendation = [0.0, -0.0248, -0.0111], Current Cost = 5000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.0831, 0.8613]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.6364, 0.1894]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.4130, 0.5293]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.9370, 1.9262]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.9420, 1.4041]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.3800, -0.1398]. Recommendation = [0.0, 0.6526, 0.5254], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.7404, -0.0456]. Recommendation = [0.0, 0.2480, 0.1167], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.3210, 0.2174]. Recommendation = [0.0, 0.2480, 0.1167], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.2480, 0.1167]. Recommendation = [0.0, 0.2480, 0.1167], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.6447, 1.9476]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.0880, 0.5595]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.9067, 0.7849]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.6526, 0.5254]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 44000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.1641, 0.3499]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 45000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.1049, -0.2567]. Recommendation = [0.0, 0.4196, 0.0074], Current Cost = 46000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.3475, -0.2441]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 47000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.1242, -0.2011]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 48000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.4802, 0.1328]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 49000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.7941, 0.7775]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 50000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.8398, 0.2350]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 51000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.1487, 1.2443]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 52000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.4196, 0.0074]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 53000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.3142, 1.8013]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 54000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.2339, 1.2087]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 55000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.3881, 1.5011]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 56000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.9371, 0.4650]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 57000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.3423, -0.4757]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 58000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.0559, -0.5765]. Recommendation = [0.0, -0.0399, -0.1253], Current Cost = 59000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.7858, -0.0318]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 60000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.4613, 1.8861]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 61000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.9746, 1.6354]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 62000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.7526, 0.6707]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 63000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.9199, 0.9642]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 64000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.2805, 0.7009]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 65000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.7542, 0.4445]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 66000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.8189, 1.7573]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 67000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.2931, 0.7271]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 68000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.3719, 1.6757]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 69000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.2043, 1.7609]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 70000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.2591, 1.4371]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 71000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.2535, -0.6615]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 72000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.7178, -0.4067]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 73000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.6583, 0.0727]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 74000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -1.3039, 1.1913]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 75000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.2760, -0.8669]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 76000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.0399, -0.1253]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 77000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.7482, 1.6098]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 78000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.3332, 1.0569]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 79000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.2065, -0.5698]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 80000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.9188, -0.2239]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 81000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.0437, 0.2873]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 82000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.2949, -0.2998]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 83000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.9486, 0.3601]. Recommendation = [0.0, 0.3891, 0.1723], Current Cost = 84000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.8114, 1.5604]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 85000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, -0.1091, -1.0633]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 86000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 1.1176, 1.5214]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 87000.00, Rho = -1.230
(iter 15) [0.0, 0.3891, 0.1723] = 455.8828, sampling [0.0, 0.8588, 0.7442]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 88000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, -1.1997, 1.9196]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 89000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, -0.0585, -0.2307]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 90000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, -1.4993, 0.2024]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 91000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, -0.9981, 0.8862]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 92000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.2644, -1.3785]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 93000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.6924, -0.7118]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 94000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.4380, -0.4836]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 95000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.0194, 1.1384]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 96000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.0773, 0.4591]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 97000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, -0.4746, 1.0145]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 98000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.6317, 0.2629]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 99000.00, Rho = -1.230
(iter 88) [0.0, 0.8588, 0.7442] = 456.2757, sampling [0.0, 0.3234, -0.6269]. Recommendation = [0.0, 0.8588, 0.7442], Current Cost = 100000.00, Rho = -1.230
