(iter 5) [0.0, 0.3214, -0.0120] = 454.5104, sampling [0.0, 0.1514, 1.0270]. Recommendation = [0.0, 0.3214, -0.0120], Current Cost = 5000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, -1.0956, 1.3545]. Recommendation = [0.0, 0.1726, 0.0716], Current Cost = 23000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, -0.7809, 1.8130]. Recommendation = [0.0, 0.1726, 0.0716], Current Cost = 24000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, -0.6023, 0.0287]. Recommendation = [0.0, 0.1726, 0.0716], Current Cost = 25000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, -0.3071, -0.0366]. Recommendation = [0.0, 0.1726, 0.0716], Current Cost = 26000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 0.9635, 1.1682]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 27000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, -1.7781, 1.0927]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 28000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 0.6071, 1.4040]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 29000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 1.4812, 1.6432]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 30000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 1.4599, 1.2043]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 31000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 1.0970, 1.7316]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 32000.00, Rho = -1.230
(iter 16) [0.0, -0.0003, 0.0447] = 455.0996, sampling [0.0, 1.1527, 1.3439]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.4278, 1.9754]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.9478, 1.9903]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.8732, 1.9567]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.1143, 0.8447]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.8245, 0.4544]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.5305, 0.2827]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.6467, 0.7345]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.3381, 0.1241]. Recommendation = [0.0, -0.3381, 0.1241], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.6590, 1.1351]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.3750, 1.8507]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.1926, 1.4551]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.1096, 0.5737]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 45000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.3727, 0.1550]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 46000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.1009, 0.3793]. Recommendation = [0.0, 0.3459, 0.1647], Current Cost = 47000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.1527, -0.3371]. Recommendation = [0.0, 0.3459, 0.1647], Current Cost = 48000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.1781, -0.3062]. Recommendation = [0.0, 0.1726, 0.0716], Current Cost = 49000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.1726, 0.0716]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 50000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.3556, -0.2215]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 51000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.0076, 0.7449]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 52000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.2132, 1.7038]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 53000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.9652, -0.0870]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 54000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.7558, 0.2974]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 55000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.5200, -0.1876]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 56000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.0838, 1.9132]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 57000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.0440, -0.0161]. Recommendation = [0.0, 0.0440, -0.0161], Current Cost = 58000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.6386, -0.1094]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 59000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.1617, 1.6058]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 60000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.3783, 1.4805]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 61000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.2410, 0.6792]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 62000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.3832, 0.9929]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 63000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.2516, -0.4581]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 64000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.2649, -0.5455]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 65000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.4005, -0.4335]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 66000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.8135, 0.0590]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 67000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.2587, 0.5313]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 68000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.2026, -0.8752]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 69000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.4186, -0.4739]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 70000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.4420, -0.2572]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 71000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.6172, 1.4233]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 72000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.1725, 0.2680]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 73000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.2573, 0.1010]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 74000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.6858, -0.1383]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 75000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.8850, 1.6569]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 76000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.8636, 0.2491]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 77000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.7165, -0.3826]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 78000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.2554, 0.8512]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 79000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.5462, 1.0482]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 80000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.6030, 1.5872]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 81000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.7396, 1.5575]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 82000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.4927, -0.8858]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 83000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.7010, -0.3617]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 84000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.3081, 1.2408]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 85000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.0503, 1.1893]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 86000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.0543, -1.1968]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 87000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.5115, -1.7084]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 88000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.9050, 0.8997]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 89000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.8992, 1.6840]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 90000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.3954, 0.9175]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 91000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.0630, 1.3825]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 92000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.4750, 1.2840]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 93000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 1.1781, 0.7925]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 94000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.1124, 0.9583]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 95000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.9543, 0.1339]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 96000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -1.4865, 0.4154]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 97000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, -0.7287, -0.6409]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 98000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.4075, -0.5416]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 99000.00, Rho = -1.230
(iter 33) [0.0, 1.1527, 1.3439] = 456.2535, sampling [0.0, 0.3006, -1.0419]. Recommendation = [0.0, 1.1527, 1.3439], Current Cost = 100000.00, Rho = -1.230
