(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.0585, -0.1917]. Recommendation = [0.0, -1.0187, 1.3209], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.2773, 0.7938]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.3370, 1.4763]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.7388, 0.7342]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.9281, 0.5254]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.8191, 0.2338]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.8048, 0.3484]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.1825, 0.9724]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5548, -0.3709]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.2876, 1.3006]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.7951, 1.6448]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.3674, 1.1080]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.2249, -0.6462]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.4519, -0.5340]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.8717, 0.1504]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7338, -0.2120]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.8884, 0.5033]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7946, 0.8327]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5927, 0.9594]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.9397, 0.6229]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.5452, -0.1475]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.2086, 0.6285]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.6765, 0.0348]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.9642, 0.4279]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.0381, -0.7490]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.0426, -0.5991]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.4261, -0.6687]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.9182, -0.1018]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5396, 1.3489]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.8770, 0.3770]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.4511, 1.7063]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.5321, 1.4473]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.1074, 1.8838]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.0068, 1.0770]. Recommendation = [0.0, 0.2918, 0.1644], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.0722, 0.7565]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.8592, 1.4040]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.0537, 1.2273]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.1574, 1.4130]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.9073, 1.5762]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.1706, 1.5421]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.2740, 1.3429]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.1870, 1.7790]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.9869, 1.8624]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.4126, 1.5598]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.4788, 1.9341]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.2078, 1.7186]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.3472, 1.9364]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.5350, 1.8997]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.4984, 1.6550]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.3658, 1.2952]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.6421, 1.7520]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.1980, 1.9749]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.6951, 1.9983]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.5726, 1.7603]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.5094, 1.6177]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.0037, 1.2617]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.6424, -0.1720]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.6821, -0.5117]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.4369, -0.7643]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.2133, -0.8787]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.0917, -0.9874]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.4652, 1.8289]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.8572, 1.5157]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.8404, -0.0149]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.4441, 1.5007]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.3391, 1.2411]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.6495, -0.3027]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.3562, 1.2769]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.4669, 1.3711]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7746, 1.8088]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.3852, 0.7114]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.1028, -0.4223]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.3253, 0.7438]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.2213, 0.1285]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.7437, 1.4252]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.0293, 0.0814]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.1745, -1.2126]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.5387, -0.9461]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.8947, -0.2485]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.6342, -0.7241]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.0165, 1.6652]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.3760, -1.1609]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5829, -0.7941]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.1261, 0.6907]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.0979, -1.2221]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.8104, 1.8467]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.1924, -0.9756]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.2561, 1.0459]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.6481, 1.1272]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5203, -0.6892]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.4076, 1.4577]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.3081, 1.1609]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7134, -0.6864]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.4510, -1.2392]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.5875, 1.0611]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.2542, -1.5033]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.1608, -1.4657]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7408, -0.9261]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.5085, -0.8538]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.7566, -0.5463]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.9007, 1.7937]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.6579, -0.5826]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.3804, 0.3845]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.0238, 1.9598]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.9905, -0.4473]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.9084, -1.0666]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.4099, 0.3257]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.1461, -1.9440]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.6927, -1.7023]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.6204, 0.9184]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.1064, -0.2656]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 0.3472, -1.3261]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.7255, 1.7315]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.2936, -0.8114]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -0.4901, -1.0081]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.4264, 0.6053]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, -1.1358, -0.2259]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -1.0187, 1.3209] = 444.2033, sampling [1.0, 1.7729, 1.5884]. Recommendation = [0.0, 1.0068, 1.0770], Current Cost = 5150.00, Rho = 1.000
