(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.2342, 0.7094]. Recommendation = [0.0, 0.2342, 0.7094], Current Cost = 5005.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.4189, 0.8246]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5024.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.2487, 1.4813]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5025.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.4079, 0.3133]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5026.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.2430, 1.4536]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5027.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.7564, 0.9310]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5028.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.9785, 1.3102]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5029.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.6346, 0.6777]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5030.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.5560, 1.0417]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5031.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.8794, 0.9716]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5032.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.0466, 1.8702]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5033.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.0242, 1.1800]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5034.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.7371, 1.0719]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5035.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.8129, 1.3229]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5036.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.4549, 1.1347]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5037.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.0035, 0.8353]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5038.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.2188, 1.2763]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5039.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.8817, 1.5426]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5040.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.7084, 0.3878]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5041.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.7203, 1.4901]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5042.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.1639, 1.3729]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5043.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.0856, 0.9950]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5044.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.0157, -0.1166]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5045.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.2964, 0.0644]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5046.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.7978, 1.2568]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5047.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.6638, 1.7918]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5048.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.5595, 1.7002]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5049.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.3970, 0.8142]. Recommendation = [0.0, 0.0357, 0.2654], Current Cost = 5050.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.3609, 0.7796]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 6050.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -1.0242, 1.1800]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 7050.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.3253, 1.0253]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 8050.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.8626, 0.5165]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 8051.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.5181, 0.0068]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 8052.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.2886, 0.2746]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 8053.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.7203, 1.4901]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 9053.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.5232, 1.2093]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 10053.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.8626, 0.5165]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 10054.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.8187, 0.1282]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 11054.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -1.3570, 0.8632]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 11055.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.0357, 0.2654]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 11056.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.7978, 1.2568]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 12056.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 1.1620, 1.0775]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 13056.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -1.0035, 0.8353]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 13057.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.8610, 1.2188]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 14057.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -1.2487, 1.4813]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 14058.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.6694, 0.6066]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 15058.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.5196, 0.1746]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 16058.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.7234, 0.8680]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 16059.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -1.3253, 1.0253]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 17059.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.2588, 0.2131]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 18059.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, 0.9217, 0.3356]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 19059.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.7564, 0.9310]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 19060.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.7084, 0.3878]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 20060.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.2786, 0.5454]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 21060.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.5181, 0.0068]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 22060.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [1.0, -0.5296, -0.0461]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 23060.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, -0.6346, 0.6777]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 23061.00, Rho = 0.167
(iter 10) [0.0, -0.0486, -0.0492] = 454.9344, sampling [0.0, 0.5196, 0.1746]. Recommendation = [0.0, -0.0486, -0.0492], Current Cost = 24061.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [1.0, 0.6510, 0.1977]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 25061.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, 1.1620, 1.0775]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 25062.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [1.0, 1.1383, 1.2368]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 26062.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [1.0, 1.2691, 1.0207]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 26063.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, 0.8794, 0.9716]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 26064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, -0.4079, 0.3133]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 27064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, -1.5595, 1.7002]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 28064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, 0.9217, 0.3356]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 29064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, -0.8187, 0.1282]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 30064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, 0.4068, 1.9826]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 31064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [1.0, -1.2871, 0.4083]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 32064.00, Rho = 0.167
(iter 85) [0.0, 0.5196, 0.1746] = 455.1602, sampling [0.0, 0.2964, 0.0644]. Recommendation = [0.0, 0.5196, 0.1746], Current Cost = 32065.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, -1.2188, 1.2763]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 33065.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, 0.6510, 0.1977]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 34065.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [1.0, 0.8309, 0.1154]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 35065.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, -0.1991, 0.2476]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 35066.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, -1.0856, 0.9950]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 36066.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, 1.3796, 0.7852]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 37066.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, -0.9785, 1.3102]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 38066.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, 0.5560, 1.0417]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 39066.00, Rho = 0.167
(iter 97) [0.0, 0.2964, 0.0644] = 455.7499, sampling [0.0, 1.1383, 1.2368]. Recommendation = [0.0, 0.2964, 0.0644], Current Cost = 40066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.4285, 0.5105]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 41066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.0466, 1.8702]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 42066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.7371, 1.0719]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 43066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.1543, -0.1918]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 44066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.1543, -0.1918]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 45066.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.3864, -0.2182]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 45067.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.0157, -0.1166]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 45068.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.3864, -0.2182]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 46068.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.2021, -0.2939]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 47068.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.6897, -0.0678]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 47069.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, -0.1512, -0.3311]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 47070.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.1512, -0.3311]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 47071.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.0504, -0.3626]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 48071.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.6897, -0.0678]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 48072.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [1.0, 0.7382, -0.0231]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 49072.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.0504, -0.3626]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 49073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.1046, 0.9892]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 50073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.4538, 0.6630]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 51073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.8309, 0.1154]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 52073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.2021, -0.2939]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 53073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.5092, -0.3417]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 54073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.2342, 0.7094]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 55073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.4686, 0.7494]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 56073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.5296, -0.0461]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 57073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.6719, 1.3473]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 58073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.6050, 1.0932]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 59073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.6791, -0.2492]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 60073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.8610, 1.2188]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 61073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.2654, -0.4888]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 62073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.0463, 0.3385]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 63073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.5346, 0.8889]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 64073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.7086, 1.6139]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 65073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.2691, 1.0207]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 66073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.3164, 0.6404]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 67073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.8129, 1.3229]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 68073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.9445, 1.5923]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 69073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.1825, 0.9469]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 70073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.8817, 1.5426]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 71073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.7520, 1.3861]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 72073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.0252, -0.6089]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 73073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.9068, -0.1336]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 74073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.9964, 0.0206]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 75073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -1.7959, 1.9088]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 76073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.1216, 1.8557]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 77073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.4832, 1.9462]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 78073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.5742, 1.9207]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 79073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 1.9477, 1.9582]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 80073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, 0.7382, -0.0231]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 81073.00, Rho = 0.167
(iter 106) [0.0, 1.1383, 1.2368] = 455.9328, sampling [0.0, -0.2233, -0.6355]. Recommendation = [0.0, 1.1383, 1.2368], Current Cost = 82073.00, Rho = 0.167
