(iter 5) [0.0, -0.2115, -0.2708] = 444.8754, sampling [0.0, -0.9383, 0.4110]. Recommendation = [0.0, -0.2115, -0.2708], Current Cost = 5000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.0180, 0.9815]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 49000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.5468, 1.2939]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 50000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.5786, 1.5436]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 51000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.2903, 0.8696]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 52000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.1340, 1.8630]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 53000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.9521, 1.5631]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 54000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.3333, 1.5907]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 55000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.4327, 1.9406]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 56000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.8798, 1.9314]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 57000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.2313, 1.4759]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 58000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.9948, 0.5307]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 59000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.5257, 0.7597]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 60000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.2641, -0.7793]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 61000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.4449, -0.3972]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 62000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.1259, -0.5241]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 63000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.6936, 0.1505]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 64000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.6570, 1.1440]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 65000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.7885, 1.2037]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 66000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.7020, 0.9539]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 67000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.8827, 1.8097]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 68000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.1848, -0.7447]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 69000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.3031, -0.1997]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 70000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.3591, 1.9972]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 71000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.3788, 1.4407]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 72000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.0211, -1.7627]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 73000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.1969, 0.6035]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 74000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.4160, 0.5170]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 75000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.9851, 0.0531]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 76000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.4572, 0.1108]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 77000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.7684, 0.0235]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 78000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.1731, 1.3062]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 79000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.7814, -0.0680]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 80000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.8501, -1.7383]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 81000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.0767, 0.6226]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 82000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.3849, 0.7825]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 83000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.7199, 1.3189]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 84000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.6226, -0.4844]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 85000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.2454, -0.9610]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 86000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.2687, 1.3698]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 87000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.5540, 1.7279]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 88000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.6079, 1.7368]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 89000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.2603, -0.2728]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 90000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.0172, -0.5962]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 91000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.5295, 1.2636]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 92000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.0167, 0.4554]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 93000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -0.7480, 1.1167]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 94000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.6092, 1.7752]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 95000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.4161, 1.1949]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 96000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.0713, 0.5029]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 97000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 1.0820, 1.9155]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 98000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, -1.4586, 1.0472]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 99000.00, Rho = -1.230
(iter 47) [0.0, 0.8660, 0.7252] = 456.2210, sampling [0.0, 0.1600, -1.4111]. Recommendation = [0.0, 0.8660, 0.7252], Current Cost = 100000.00, Rho = -1.230
