(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.8056, -0.1571]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.4175, 1.7969]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.5531, 0.6230]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.6312, 0.9452]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.7835, 0.6335]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.0667, 0.4914]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.1345, 0.7848]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.0007, 0.8721]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.9884, 1.1084]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.8397, 1.2533]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.0362, 1.3536]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.1924, 1.0500]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.2516, 1.5215]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.1097, 1.4100]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.4436, 1.3641]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.2197, 1.9991]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.5810, 1.9465]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.9093, 1.8439]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.8982, 0.5353]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.1488, 0.7409]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.6974, 1.4241]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.8760, 0.4137]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.3560, 1.0949]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.6683, -0.7354]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.1829, -0.8464]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.7696, 1.2291]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.4964, 0.7076]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.4238, 1.3190]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.7505, 1.9279]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.2904, 0.8386]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.3192, 1.3075]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.3014, -0.5905]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.2653, 0.7724]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.9146, -0.4164]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.0016, -0.9379]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.2823, -1.1262]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.9472, 0.2431]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.7641, -0.2107]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.2173, 1.9592]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.5722, 1.5094]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.4263, 1.1228]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.9711, 0.0787]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.8571, -1.5025]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.8099, 1.2641]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.1581, 0.0617]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.5137, 1.4875]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.8772, 1.7800]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.1318, -0.9745]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.5894, 1.4033]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.5689, -0.8251]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.4152, -1.0212]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.1192, -1.2493]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.3876, 0.8894]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.6119, -0.6583]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.8825, 1.2020]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.0813, -1.2017]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.2322, -0.8546]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.0740, -0.2710]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.5474, -1.0643]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.4172, 1.0590]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.1966, 1.5448]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.8584, -0.5272]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.5337, 1.4926]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.0439, -0.0280]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.3048, 0.2785]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.7265, 1.9189]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.0472, -0.6125]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.2823, -1.2430]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.0850, -1.5234]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.7055, -0.8984]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.5050, 1.0791]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.7394, 1.5748]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.6880, 1.8377]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.6822, -0.8159]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.3069, -1.6821]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.0676, 1.6569]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.4963, -1.1589]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.3109, 0.1712]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.4830, -1.3143]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.8896, -1.3364]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 1.7163, 1.2444]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.7082, -1.0343]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.3905, 1.5955]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.4799, -1.4533]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.1255, -0.1265]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.0975, -1.9025]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.5146, 1.8924]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -1.0762, -0.4036]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.1634, -1.4367]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.6349, -0.9904]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, -0.1825, 1.7705]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.7618, 0.5822] = 456.2429, sampling [1.0, 0.9524, -0.4944]. Recommendation = [0.0, 0.7618, 0.5822], Current Cost = 5150.00, Rho = 1.000
