(iter 5) [0.0, -0.7332, -0.5126] = 343.0169, sampling [0.0, -0.5535, -0.4983]. Recommendation = [0.0, -0.7332, -0.5126], Current Cost = 5000.00, Rho = -1.230
(iter 16) [0.0, 0.4833, 0.1427] = 455.2066, sampling [0.0, 0.6880, 0.4771]. Recommendation = [0.0, 0.4833, 0.1427], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.6880, 0.4771] = 456.2011, sampling [0.0, 0.5327, 0.6852]. Recommendation = [0.0, 0.6880, 0.4771], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.6880, 0.4771] = 456.2011, sampling [0.0, 0.7379, 0.5529]. Recommendation = [0.0, 0.6880, 0.4771], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.3666, -0.3395]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.6650, 0.5820]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.7707, 0.4588]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.8158, 0.7722]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.6559, 0.8760]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.0921, 0.8411]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.0149, 0.4876]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.8453, 0.1843]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 34000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9743, 0.3853]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 35000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.8164, -0.0439]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 36000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.3244, -0.4218]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 37000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.5755, 0.9899]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 38000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.1144, 0.7513]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 39000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.1324, 0.9564]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 40000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.2497, 0.7199]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 41000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9373, 1.2226]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 42000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.1633, 1.2672]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 43000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.2917, 1.0694]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 44000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.0074, 1.3943]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 45000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9261, 1.3285]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 46000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.7073, 1.1622]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 47000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.4180, 1.5760]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 48000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.3011, 1.8076]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 49000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.0510, 1.7183]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 50000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.2297, 1.9198]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 51000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.6850, 1.6689]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 52000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.3049, -0.6043]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 53000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.4369, -0.4416]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 54000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.4878, 1.0734]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 55000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.8851, 0.9758]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 56000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.9788, 0.8017]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 57000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.9489, 1.0102]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 58000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.9348, 1.1963]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 59000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.7098, 1.4086]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 60000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.0688, 0.6180]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 61000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.0903, 1.2338]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 62000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.1624, 1.2933]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 63000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.1481, 1.4709]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 64000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.8975, 1.4897]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 65000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.0211, 1.6860]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 66000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.4391, 1.9707]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 67000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.8273, 1.9655]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 68000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.7847, 1.8341]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 69000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.1132, 0.6537]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 70000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.2173, 0.8631]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 71000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.4081, 1.1682]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 72000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.8601, 1.9934]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 73000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.0628, -0.7761]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 74000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.4251, -0.5822]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 75000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.5188, -0.4625]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 76000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9862, 0.3293]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 77000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.0851, 0.8878]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 78000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.3844, 1.1128]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 79000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.1967, 0.4329]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 80000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.1019, -0.8400]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 81000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.3169, 1.3686]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 82000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.6739, 1.2490]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 83000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.7234, 1.5576]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 84000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.8655, -0.1101]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 85000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9105, 0.0311]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 86000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.3496, -0.9516]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 87000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 1.1736, 0.0794]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 88000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.0760, 0.2435]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 89000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.3542, 0.8315]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 90000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.9972, 1.7091]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 91000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.5052, -0.5512]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 92000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.1671, -0.9247]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 93000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.0465, 1.1306]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 94000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.7559, 1.5400]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 95000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.7618, -0.3659]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 96000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, 0.8471, -0.5622]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 97000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.9531, -1.2154]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 98000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -1.3341, 0.6399]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 99000.00, Rho = -1.230
(iter 26) [0.0, 0.7379, 0.5529] = 456.2243, sampling [0.0, -0.8754, -0.2210]. Recommendation = [0.0, 0.7379, 0.5529], Current Cost = 100000.00, Rho = -1.230
