(iter 5) [0.0, 0.9334, -0.1281] = 356.4484, sampling [0.0, 0.0342, 0.1787]. Recommendation = [0.0, 0.9334, -0.1281], Current Cost = 5000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.4520, 1.2210]. Recommendation = [0.0, 0.3342, 0.0086], Current Cost = 50000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.6702, -0.5734]. Recommendation = [0.0, 0.3342, 0.0086], Current Cost = 51000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.2493, 0.4829]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 52000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -1.2149, 0.5384]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 53000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.6018, -0.1588]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 54000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.6888, 1.4032]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 55000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.4526, -0.1734]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 56000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 1.5276, 1.2824]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 57000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 1.0814, 1.3313]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 58000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.7914, 0.5055]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 59000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -1.0149, -0.1132]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 60000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.3172, 0.1427]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 61000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.4443, -0.9557]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 62000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.0766, -1.1031]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 63000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.9890, 1.0326]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 64000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -1.9475, 0.3439]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 65000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.2226, -0.8482]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 66000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.5689, 0.1032]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 67000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.9012, 1.1593]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 68000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.6058, -0.4190]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 69000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, -0.2029, 1.4765]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 70000.00, Rho = -1.230
(iter 25) [0.0, 0.0998, -0.0739] = 454.7865, sampling [0.0, 0.3342, 0.0086]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 71000.00, Rho = -1.230
(iter 71) [0.0, 0.3342, 0.0086] = 454.7945, sampling [0.0, 0.8640, 0.0918]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 72000.00, Rho = -1.230
(iter 71) [0.0, 0.3342, 0.0086] = 454.7945, sampling [0.0, 1.1433, 0.8143]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 73000.00, Rho = -1.230
(iter 71) [0.0, 0.3342, 0.0086] = 454.7945, sampling [0.0, 1.1238, 0.5489]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 74000.00, Rho = -1.230
(iter 71) [0.0, 0.3342, 0.0086] = 454.7945, sampling [0.0, -0.0897, 0.0332]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 75000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.4921, 1.5010]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 76000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.4422, 1.4109]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 77000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.3469, 1.1136]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 78000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.5764, 1.8838]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 79000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.5054, -0.8862]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 80000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.3892, 1.9381]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 81000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.1348, 1.8317]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 82000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 1.0285, 1.6424]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 83000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.2832, 1.4595]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 84000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -0.2761, 0.8227]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 85000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.0292, -1.6336]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 86000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -0.0088, 0.3680]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 87000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.7622, -0.2619]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 88000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.7775, -0.0397]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 89000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -0.7670, -0.2853]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 90000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 1.8199, 0.8620]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 91000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -1.6433, 1.3866]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 92000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 1.2032, 1.1309]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 93000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 1.7162, 1.9318]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 94000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.6236, 1.2684]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 95000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.4217, 0.7090]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 96000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.7959, -1.1559]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 97000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -0.1507, -0.7266]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 98000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, 0.5232, -0.6785]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 99000.00, Rho = -1.230
(iter 75) [0.0, -0.0897, 0.0332] = 455.0492, sampling [0.0, -0.3274, -1.4273]. Recommendation = [0.0, -0.0897, 0.0332], Current Cost = 100000.00, Rho = -1.230
